UnixTimestamp,Timestamp,RecordingTime,SceneTime,SceneID,NodeID,GazeIndex,GazeOriginLocalX,GazeOriginLocalY,GazeOriginLocalZ,GazeDirectionLocalX,GazeDirectionLocalY,GazeDirectionLocalZ,GazeOriginWorldX,GazeOriginWorldY,GazeOriginWorldZ,GazeDirectionWorldX,GazeDirectionWorldY,GazeDirectionWorldZ,HitPointX,HitPointY,HitPointZ,HitDistance,HitObjectName,HitObjectTag,LeftPupilDiameter,RightPupilDiameter,LeftEyeOpenness,RightEyeOpenness,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationEulerX,HMDRotationEulerY,HMDRotationEulerZ,CameraFOV_V,CameraFOV_H,CameraNearClip,CameraFarClip,CameraAspectRatio,CameraPixelWidth,CameraPixelHeight,CameraFocalLength,TaskHintPanel,HitObjectVariant,HitNormalX,HitNormalY,HitNormalZ,GazeValid,GazeHit
1766478730126,2025-12-23 16:32:10.127,1429.974000,2.063110,23,15,2,0.032325,0.002488,-0.028338,-0.350464,0.498184,0.793060,-26.074110,1.660240,26.795620,-0.164677,0.588704,0.791370,-27.0424328,5.12190485,31.4489899,5.88001871,Building,Surface,5.639496,-1.000000,0.009960,0.000000,-26.099350,1.661632,26.830480,353.902000,12.891990,358.476200,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.12356206,0,-0.992336869,1,1
1766478730137,2025-12-23 16:32:10.137,1429.984000,2.073730,23,15,2,0.005019,0.003087,-0.029265,-0.356415,0.558151,0.749268,-26.100890,1.661732,26.800720,-0.179725,0.645835,0.741999,-27.2213821,5.68818617,31.4267082,6.23438835,Building,Surface,5.593246,6.398727,0.000009,0.000000,-26.099290,1.661985,26.830530,353.753900,12.915560,358.433800,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.12356206,0,-0.992336869,1,1
1766478730148,2025-12-23 16:32:10.148,1429.995000,2.084595,23,15,2,0.005019,0.003087,-0.029265,-0.356415,0.558151,0.749268,-26.100870,1.662038,26.800700,-0.179710,0.648170,0.739964,-27.2242718,5.71386719,31.4263496,6.25107765,Building,Surface,5.593246,6.398727,0.000009,0.000000,-26.099270,1.662384,26.830510,353.581000,12.916030,358.386900,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.12356206,0,-0.992336869,1,1
1766478730159,2025-12-23 16:32:10.159,1430.006000,2.095703,23,15,2,0.008272,0.003940,-0.031894,-0.299759,0.476349,0.826569,-26.098310,1.662843,26.797360,-0.107924,0.576997,0.809572,-26.7237091,5.00643206,31.4886761,5.79475212,Building,Surface,5.054459,6.285446,0.000009,0.000000,-26.099330,1.662850,26.830520,353.376800,12.884100,358.327000,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.12356206,0,-0.992336869,1,1
1766478730169,2025-12-23 16:32:10.169,1430.017000,2.106812,23,15,2,0.032148,0.002109,-0.026412,-0.354736,0.518738,0.777847,-26.073890,1.661277,26.797640,-0.172630,0.618090,0.766901,-27.1187744,5.4024086,31.4394836,6.05264854,Building,Surface,5.772110,5.880035,0.000038,0.000000,-26.099410,1.663293,26.830510,353.158000,12.856360,358.273200,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.12356206,0,-0.992336869,1,1
1766478730180,2025-12-23 16:32:10.180,1430.029000,2.117920,23,15,2,0.032148,0.002109,-0.026412,-0.354736,0.518738,0.777847,-26.074000,1.661666,26.797580,-0.174001,0.621426,0.763889,-27.1310005,5.43662977,31.4379616,6.07459831,Building,Surface,5.772110,5.880035,0.000038,0.000000,-26.099580,1.663823,26.830390,352.912800,12.763030,358.220800,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.12356206,0,-0.992336869,1,1
1766478730192,2025-12-23 16:32:10.192,1430.040000,2.128906,23,15,2,-0.019724,0.003307,-0.027653,-0.298355,0.612076,0.732330,-26.125070,1.664796,26.807330,-0.130199,0.709853,0.692183,-26.999176,6.43047237,31.4543762,6.71347761,Building,Surface,6.211853,6.197662,0.000010,0.000000,-26.099810,1.664440,26.830280,352.643600,12.671380,358.189100,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.12356206,0,-0.992336869,1,1
1766478730205,2025-12-23 16:32:10.205,1430.053000,2.141968,23,15,2,0.018032,0.002344,-0.026217,-0.213501,0.605469,0.766693,-26.088150,1.663433,26.800610,-0.042371,0.709006,0.703924,-26.3729668,6.42933369,31.5323486,6.72192574,Building,Surface,5.695480,6.065506,0.000154,0.000000,-26.100130,1.665188,26.830120,352.315000,12.528930,358.170800,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.12356206,0,-0.992336869,1,1
1766478730215,2025-12-23 16:32:10.215,1430.062000,2.151611,23,15,2,0.032148,0.002109,-0.026412,-0.354736,0.518738,0.777847,-26.074690,1.663338,26.797380,-0.181803,0.633619,0.751962,-27.1947327,5.56690311,31.430027,6.16065884,Building,Surface,5.772110,5.880035,0.000039,0.000000,-26.100520,1.665964,26.829960,351.930800,12.329860,358.190900,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.12356206,0,-0.992336869,1,1
1766478730225,2025-12-23 16:32:10.225,1430.073000,2.162231,23,15,2,0.032148,0.002109,-0.026412,-0.354736,0.518738,0.777847,-26.075030,1.664018,26.797290,-0.185597,0.638243,0.747109,-27.2249603,5.61847258,31.4262619,6.19575882,Building,Surface,5.772110,5.880035,0.000039,0.000000,-26.100990,1.666816,26.829740,351.545100,12.114400,358.198700,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.12356206,0,-0.992336869,1,1
1766478730236,2025-12-23 16:32:10.236,1430.084000,2.173340,23,15,2,-0.019724,0.003307,-0.027653,-0.298355,0.612076,0.732330,-26.126490,1.667312,26.806150,-0.144053,0.726805,0.671539,-27.1203518,6.68174458,31.4392853,6.89914846,Building,Surface,6.211853,6.197662,0.000010,0.000000,-26.101560,1.667700,26.829460,351.118800,11.849810,358.190700,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0.12356206,0,-0.992336869,1,1
