Timestamp,UnixTimestamp,RecordingTime(s),SceneTime(s),NodeID,TargetID,PositionX,PositionY,PositionZ,DecTime(s)
2025-12-21 14:04:46.444,1766297086444,826.5389,2.042664,10,0,-22.5000,0.1400,44.7000,24.0250
2025-12-21 14:05:10.469,1766297110469,850.5664,26.070130,16,0,-13.4000,0.1400,33.0700,27.7650
2025-12-21 14:05:38.234,1766297138234,878.3315,53.835210,15,0,-25.9000,0.1400,27.1000,5.8200
2025-12-21 14:05:44.054,1766297144054,884.1512,59.654910,14,0,-36.1000,0.1400,27.1000,15.9820
2025-12-21 14:06:00.036,1766297160036,900.1329,75.636660,13,0,-50.2000,0.1400,30.1000,20.0800
2025-12-21 14:06:20.116,1766297180116,920.2134,95.717100,25,0,-63.2000,0.1400,36.0000,42.7250
2025-12-21 14:07:02.841,1766297222841,962.9379,138.441600,24,0,-74.5000,0.1400,42.0000,3.4650
2025-12-21 14:07:06.306,1766297226306,966.0892,141.593000,27,0,-71.5000,0.1400,54.5000,5.8420
2025-12-21 14:07:12.148,1766297232148,971.9309,147.434600,28,0,-77.6000,0.1400,44.5000,6.0300
2025-12-21 14:07:18.178,1766297238178,977.9617,153.465400,26,0,-60.7000,0.1400,46.8000,0.5670
2025-12-21 14:07:18.745,1766297238745,978.5282,154.031900,0,12,-59.5470,1.9000,50.8860,0.0000
