Timestamp,UnixTimestamp,RecordingTime(s),SceneTime(s),NodeID,TargetID,PositionX,PositionY,PositionZ,DecTime(s)
2025-12-26 14:49:33.348,1766731773348,1792.3270,2.049194,10,0,-22.5000,0.0000,44.7000,9.0260
2025-12-26 14:49:42.374,1766731782374,1801.3560,11.078370,9,0,-32.1000,0.0000,49.4000,3.0880
2025-12-26 14:49:45.462,1766731785462,1804.4440,14.165890,8,0,-39.1000,0.0000,52.3000,2.8200
2025-12-26 14:49:48.282,1766731788282,1807.2650,16.986820,12,0,-50.2000,0.0000,38.8000,10.7960
2025-12-26 14:49:59.078,1766731799078,1818.0600,27.781860,13,0,-50.2000,0.0000,30.1000,2.6990
2025-12-26 14:50:01.777,1766731801777,1820.7590,30.480960,18,0,-55.2000,0.0000,23.0000,4.7750
2025-12-26 14:50:06.552,1766731806552,1825.5350,35.256470,17,0,-44.0000,0.0000,24.4000,3.5320
2025-12-26 14:50:10.084,1766731810084,1829.0660,38.788090,14,0,-36.1000,0.0000,27.1000,2.4990
2025-12-26 14:50:12.583,1766731812583,1831.5650,41.286870,15,0,-25.9000,0.0000,27.1000,8.3740
2025-12-26 14:50:20.957,1766731820957,1839.9390,49.661130,16,0,-13.4000,0.0000,33.0700,17.5920
2025-12-26 14:50:38.549,1766731838549,1857.5310,67.252930,10,0,-22.5000,0.0000,44.7000,9.2070
2025-12-26 14:50:47.756,1766731847756,1866.7380,76.459960,9,0,-32.1000,0.0000,49.4000,2.7540
2025-12-26 14:50:50.510,1766731850510,1869.4920,79.214360,8,0,-39.1000,0.0000,52.3000,3.4760
2025-12-26 14:50:53.986,1766731853986,1872.9690,82.690550,4,0,-38.5000,0.0000,67.4000,3.0660
2025-12-26 14:50:57.052,1766731857052,1876.0340,85.756100,6,0,-22.9000,0.0000,65.8000,6.2080
2025-12-26 14:51:03.260,1766731863260,1882.2420,91.964110,4,0,-38.5000,0.0000,67.4000,3.0640
2025-12-26 14:51:06.324,1766731866324,1885.3070,95.029420,3,0,-54.9000,0.0000,68.3000,7.3980
2025-12-26 14:51:13.722,1766731873722,1892.3690,102.090900,2,0,-74.4000,0.0000,66.8000,3.1990
2025-12-26 14:51:16.921,1766731876921,1895.3140,105.035500,27,0,-71.5000,0.0000,54.5000,2.8210
2025-12-26 14:51:19.742,1766731879742,1898.1350,107.856900,24,0,-74.5000,0.0000,42.0000,4.4300
2025-12-26 14:51:24.172,1766731884172,1902.5660,112.287800,26,0,-60.7000,0.0000,46.8000,0.5450
2025-12-26 14:51:24.717,1766731884717,1903.1100,112.832300,0,12,-59.5470,1.9000,50.8860,0.0000
