TaskCount,TaskOrder,SceneID,TaskID,TesterID,Age,Gender,Height,Eyetracking,TimeStamp,UnixTimestamp,TaskValidity
618,46,23,3,2553973,1,Male,180,T,2025-12-15 15:39:09.776,1765784282904,Y
