TaskOrder,ParticipantID,SourceFile,Timestamp,FrameIndex,SceneID,NodeID,GazeValid,HitStatus,Category,ObjectName,HitPointX,HitPointY,HitPointZ,HitDistance,DeltaTime,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.73689999999999,2807,23,12,1,ValidHit,commercial,C2,-79.9047012,4.31651163,0.781496525,48.2899284,0.0110999998,-50.0128593,1.65161705,38.6139412,-0.619004011,0.0551850013,-0.783438981
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.74799999999999,2808,23,12,1,ValidHit,commercial,C2,-79.9047012,4.36388731,0.973920286,48.1416321,0.0111999996,-50.0127983,1.65157104,38.6134491,-0.620912015,0.0563400015,-0.781844974
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.75920000000002,2809,23,12,1,ValidHit,entrance,E5,-77.8373566,3.93088293,2.53914558E-15,47.6511993,0.0110999998,-50.0301399,1.65323699,38.6291084,-0.583554029,0.0477980003,-0.810658991
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.77030000000002,2810,23,12,1,ValidHit,entrance,E5,-77.7038879,3.18568611,2.05778714E-15,47.5423088,0.0111999996,-50.0271301,1.65290105,38.62537,-0.582141995,0.0322399996,-0.812430978
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.78149999999999,2811,23,12,1,ValidHit,commercial,C2,-79.9047012,2.80039239,5.08827019,44.9279366,0.0109999999,-50.0014801,1.65018404,38.599369,-0.665576994,0.0256009996,-0.745880008
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.79250000000002,2812,23,12,1,ValidHit,commercial,C2,-79.9047089,2.82379484,5.16256142,44.8728447,0.0110999998,-50.0014,1.64968801,38.5988617,-0.666396022,0.0261649992,-0.745128989
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.80360000000002,2813,23,12,1,ValidHit,entrance,E5,-77.2820129,3.69338322,2.38573309E-15,47.314415,0.0111999996,-50.0199013,1.65211499,38.61689,-0.576182008,0.0431419984,-0.816164017
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.81479999999999,2814,23,12,1,ValidHit,entrance,E5,-77.8470306,2.92870903,1.89179345E-15,47.6166687,0.0110999998,-50.0267906,1.65275502,38.62323,-0.58424598,0.0267960001,-0.811116993
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.82589999999999,2815,23,12,1,ValidHit,commercial,C2,-79.9047012,2.6120491,5.10217285,44.9114761,0.0110999998,-50.0012894,1.649948,38.5969582,-0.665825009,0.0214220006,-0.745790005
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.83699999999999,2816,23,12,1,ValidHit,commercial,C2,-79.9047012,2.66958714,4.98758793,44.9976349,0.0110999998,-50.0014381,1.64993298,38.5962486,-0.664547026,0.0226600002,-0.746892989
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.84809999999999,2817,23,12,1,ValidHit,entrance,E5,-75.3232956,3.7215054,2.40389856E-15,46.2119179,0.0109999999,-50.02108,1.65221,38.6142006,-0.547520995,0.0447780006,-0.835582018
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.85910000000001,2818,23,12,1,ValidHit,commercial,C2,-79.9047012,0.756762385,6.43708611,43.9207458,0.0111999996,-49.992939,1.64897299,38.5855217,-0.681035995,-0.0203140005,-0.731961012
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.87029999999999,2819,23,12,1,ValidHit,commercial,C2,-79.9047012,0.760651708,6.2809186,44.0345306,0.0110999998,-49.993,1.64887702,38.5848083,-0.679274976,-0.0201709997,-0.73360002
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.88139999999999,2820,23,12,1,ValidHit,ground,ground,-66.8321915,-1.45609199E-14,22.612978,23.2662754,0.0110999998,-49.9921188,1.64856601,38.5821304,-0.72379303,-0.0708559975,-0.686360002
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.89249999999998,2821,23,12,1,ValidHit,entrance,E5,-71.5405731,3.42148852,2.21010335E-15,44.2419319,0.0111999996,-50.0345612,1.65359902,38.6227188,-0.486093014,0.0399589986,-0.872976005
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.90370000000001,2822,23,12,1,ValidHit,commercial,C2,-79.9047012,0.576935589,5.5550828,44.5723915,0.0109999999,-49.9932289,1.64855003,38.5831604,-0.67107302,-0.0240419991,-0.74099499
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.91469999999998,2823,23,12,1,ValidHit,commercial,C2,-79.9046936,0.515852332,5.31039667,44.7549553,0.0111999996,-49.9932213,1.648471,38.5824089,-0.668335974,-0.0253069997,-0.743422985
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.92590000000001,2824,23,12,1,ValidHit,ground,ground,-65.4445343,-1.51043389E-14,23.4569035,21.6836491,0.0109999999,-49.9924011,1.64829302,38.5795898,-0.712611973,-0.076015003,-0.697418988
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.93689999999998,2825,23,12,1,ValidHit,entrance,E5,-71.2850952,3.37541533,2.18034243E-15,44.1131248,0.0110999998,-50.0357094,1.65336299,38.6194992,-0.481700003,0.0390370004,-0.875460982
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.94799999999998,2826,23,12,1,ValidHit,entrance,E5,-71.0772095,3.39775372,2.19477185E-15,44.0133553,0.0114000002,-50.0360298,1.65327501,38.61866,-0.478060991,0.0396349989,-0.877426028
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.95940000000002,2827,23,12,1,ValidHit,entrance,E5,-70.4701004,2.4234581,1.56542764E-15,43.6968231,0.0115999999,-50.0337296,1.652861,38.6157112,-0.467682987,0.0176350009,-0.88371402
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.971,2828,23,12,1,ValidHit,entrance,E5,-77.8857269,3.28205204,2.12003453E-15,47.6328735,0.0115,-49.9976006,1.64879298,38.580761,-0.585473001,0.0342880003,-0.809949994
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.98250000000002,2829,23,12,1,ValidHit,entrance,E5,-77.2496872,2.58783531,1.67160671E-15,47.2452621,0.0115,-50.009449,1.64982402,38.59021,-0.576568007,0.0198539998,-0.816802025
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,258.99400000000003,2830,23,12,1,ValidHit,entrance,E5,-77.0205002,2.50931191,1.62088479E-15,47.1112595,0.0114000002,-50.009819,1.64980996,38.5895691,-0.573334992,0.0182440002,-0.81911099
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,259.00540000000001,2831,23,12,1,ValidHit,entrance,E5,-74.2830429,1.52789176,9.86938438E-16,45.5922012,0.0115,-50.0256195,1.651402,38.6032486,-0.532050014,-0.00270899991,-0.846704006
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,259.01690000000002,2832,23,12,1,ValidHit,entrance,E5,-77.0362091,3.03662086,1.96149876E-15,47.1298141,0.0115,-49.9988098,1.64844203,38.5781212,-0.573671997,0.0294540003,-0.818539977
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,259.02839999999998,2833,23,12,1,ValidHit,entrance,E5,-76.4025345,2.30238175,1.48721865E-15,46.753933,0.0115,-50.0109291,1.64969397,38.5873909,-0.564476013,0.0139600001,-0.825325012
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,259.03989999999999,2834,23,12,1,ValidHit,entrance,E5,-76.2060699,2.28087664,1.47332741E-15,46.6421165,0.0114000002,-50.0113297,1.64975798,38.5865898,-0.561608016,0.0135310004,-0.827286005
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,259.05130000000003,2835,23,12,1,ValidHit,entrance,E5,-71.589386,0.422582239,2.72966108E-16,44.2332993,0.0116999997,-50.037899,1.65236497,38.6083603,-0.487219989,-0.0278019998,-0.87282902
46,Eye_ID2554534_Task46_1766044397623,Eye_ID2554534_Task46_1766044397623.csv,259.06299999999999,2836,23,12,1,ValidHit,entrance,E5,-71.6226654,2.41012573,1.55681564E-15,44.2390938,0.0114000002,-50.0390701,1.65247703,38.6092186,-0.487879008,0.0171259996,-0.872729003
