TaskOrder,ParticipantID,SourceFile,Timestamp,FrameIndex,SceneID,NodeID,GazeValid,HitStatus,Category,ObjectName,HitPointX,HitPointY,HitPointZ,HitDistance,DeltaTime,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.0029999999999,2321,23,12,0,InvalidGaze,,,0,0,0,0,0.0109999999,0,0,0,0,0,0
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.0139999999999,2322,23,12,0,InvalidGaze,,,0,0,0,0,0.0109999999,0,0,0,0,0,0
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.0250000000001,2323,23,12,0,InvalidGaze,,,0,0,0,0,0.0109999999,0,0,0,0,0,0
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.0360000000001,2324,23,12,0,InvalidGaze,,,0,0,0,0,0.0109999999,0,0,0,0,0,0
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.047,2325,23,12,0,InvalidGaze,,,0,0,0,0,0.0109999999,0,0,0,0,0,0
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.058,2326,23,12,0,InvalidGaze,,,0,0,0,0,0.0109999999,0,0,0,0,0,0
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.069,2327,23,12,0,InvalidGaze,,,0,0,0,0,0.0120000001,0,0,0,0,0,0
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.0809999999999,2328,23,12,1,ValidHit,ground,ground,-53.418911,-2.48643303E-14,38.6140823,3.8497088,0.0109999999,-49.9826508,1.65172601,38.0810394,-0.892593026,-0.429046988,0.138463005
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.0920000000001,2329,23,12,1,ValidHit,ground,ground,-53.4117241,-2.48805561E-14,38.6392822,3.84690809,0.0109999999,-49.9827385,1.65171802,38.0801582,-0.891349018,-0.429356992,0.145340994
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.1030000000001,2330,23,12,1,ValidHit,ground,ground,-60.102787,-2.56824049E-14,39.8845444,10.4242401,0.0109999999,-49.9775505,1.63502598,38.021431,-0.97130698,-0.156847,0.178727001
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.114,2331,23,12,0,InvalidGaze,,,0,0,0,0,0.0109999999,0,0,0,0,0,0
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.125,2332,23,12,0,InvalidGaze,,,0,0,0,0,0.0109999999,0,0,0,0,0,0
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.136,2333,23,12,1,ValidHit,ground,ground,-53.3868599,-2.49407123E-14,38.7327003,3.839782,0.0109999999,-49.9831581,1.651685,38.0764389,-0.886418998,-0.430144995,0.170909002
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.1469999999999,2334,23,12,1,ValidHit,ground,ground,-54.6391754,-2.50634474E-14,38.9233093,5.01273823,0.0109999999,-49.9828911,1.65167701,38.0756111,-0.92888099,-0.329492986,0.169106007
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.1579999999999,2335,23,12,1,ValidHit,ground,ground,-54.2330971,-2.49001107E-14,38.669651,4.5981369,0.0120000001,-49.9832993,1.65172303,38.0747795,-0.924237013,-0.359212995,0.129371002
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.1700000000001,2336,23,12,1,ValidHit,ground,ground,-54.2274475,-2.49173596E-14,38.696434,4.5965395,0.0109999999,-49.9833603,1.65174699,38.0738716,-0.923316002,-0.359342992,0.135442004
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.181,2337,23,12,1,ValidHit,ground,ground,-52.8040428,-2.47291913E-14,38.404213,3.28473496,0.0109999999,-49.984211,1.65177095,38.0730209,-0.858453989,-0.502856016,0.100826003
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.192,2338,23,12,1,ValidHit,ground,ground,-57.8366394,-2.50825531E-14,38.95298,8.07604027,0.0109999999,-49.9835892,1.63477004,38.0151291,-0.972373009,-0.202418998,0.116126001
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.203,2339,23,12,1,ValidHit,ground,ground,-57.8237762,-2.51099766E-14,38.9955673,8.06834793,0.0109999999,-49.9839516,1.63473105,38.0142593,-0.971660972,-0.202607006,0.121623002
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.2139999999999,2340,23,12,1,ValidHit,ground,ground,-58.224575,-2.51771514E-14,39.0998917,8.47067928,0.0109999999,-49.9844513,1.63464999,38.0133209,-0.972769976,-0.192975,0.128272995
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.2249999999999,2341,23,12,1,ValidHit,ground,ground,-52.7970695,-2.47694423E-14,38.4667244,3.2859118,0.0109999999,-49.9844284,1.65182698,38.0695305,-0.855956972,-0.502692997,0.120875001
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.2360000000001,2342,23,12,1,ValidHit,ground,ground,-57.8243027,-2.51891878E-14,39.1185837,8.08398724,0.0109999999,-49.9850616,1.63462496,38.0117302,-0.969708979,-0.202202007,0.136916995
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.2470000000001,2343,23,12,1,ValidHit,ground,ground,-57.8197975,-2.52126116E-14,39.1549606,8.08446693,0.0109999999,-49.9854012,1.63461697,38.01091,-0.969052017,-0.202188998,0.141509995
46,Eye_ID2551058_Task46_1766548352394,Eye_ID2551058_Task46_1766548352394.csv,1034.258,2344,23,12,1,ValidHit,ground,ground,-58.4359283,-2.5371432E-14,39.4016075,8.71873951,0.0109999999,-49.985611,1.634552,38.0098991,-0.969204009,-0.187473997,0.159621
