SceneID,TaskOrder,ParticipantID,SourceFile,NodeID,Category,ObjectName,DwellDuration,DwellProportion,HitSampleCount,TotalSampleCount,ValidSampleCount,ValidHitSampleCount,ValidGazeDuration,NoHitDuration,NoHitProportion,InvalidGazeDuration
23,115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,12,commercial,C2,0.0778700039,0.0258693229,7,296,272,272,3.01012921,0,0,0.26621002
23,115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,12,commercial,C3,0.45528996,0.151252627,41,296,272,272,3.01012921,0,0,0.26621002
23,115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,12,commercial,C4,0,0,0,296,272,272,3.01012921,0,0,0.26621002
23,115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,12,commercial,C5,0.100000001,0.0332211666,9,296,272,272,3.01012921,0,0,0.26621002
23,115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,12,commercial,C6,0,0,0,296,272,272,3.01012921,0,0,0.26621002
23,115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,12,entrance,E1,0,0,0,296,272,272,3.01012921,0,0,0.26621002
23,115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,12,entrance,E2,0,0,0,296,272,272,3.01012921,0,0,0.26621002
23,115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,12,entrance,E3E4,0,0,0,296,272,272,3.01012921,0,0,0.26621002
23,115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,12,entrance,E5,0.611339927,0.203094244,55,296,272,272,3.01012921,0,0,0.26621002
23,115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,12,ground,ground,0.0224899985,0.00747143943,2,296,272,272,3.01012921,0,0,0.26621002
23,115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,12,other,other,0.466249973,0.154893667,42,296,272,272,3.01012921,0,0,0.26621002
23,115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,12,roof,roof,1.18819964,0.394733757,108,296,272,272,3.01012921,0,0,0.26621002
23,115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,12,signage,HS-02,0,0,0,296,272,272,3.01012921,0,0,0.26621002
23,115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,12,signage,HS-05,0.0886899978,0.02946385,8,296,272,272,3.01012921,0,0,0.26621002
23,115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,12,signage,SS-01,0,0,0,296,272,272,3.01012921,0,0,0.26621002
23,115,Eye_ID2550801_Task115_1766391167159,Eye_ID2550801_Task115_1766391167159.csv,12,commercial,C1,0,0,0,259,259,259,2.86530185,0,0,0
23,115,Eye_ID2550801_Task115_1766391167159,Eye_ID2550801_Task115_1766391167159.csv,12,commercial,C2,0.211599991,0.0738491118,19,259,259,259,2.86530185,0,0,0
23,115,Eye_ID2550801_Task115_1766391167159,Eye_ID2550801_Task115_1766391167159.csv,12,commercial,C3,0.344299972,0.120161854,31,259,259,259,2.86530185,0,0,0
23,115,Eye_ID2550801_Task115_1766391167159,Eye_ID2550801_Task115_1766391167159.csv,12,commercial,C4,0,0,0,259,259,259,2.86530185,0,0,0
23,115,Eye_ID2550801_Task115_1766391167159,Eye_ID2550801_Task115_1766391167159.csv,12,commercial,C5,0,0,0,259,259,259,2.86530185,0,0,0
23,115,Eye_ID2550801_Task115_1766391167159,Eye_ID2550801_Task115_1766391167159.csv,12,commercial,C6,0,0,0,259,259,259,2.86530185,0,0,0
23,115,Eye_ID2550801_Task115_1766391167159,Eye_ID2550801_Task115_1766391167159.csv,12,entrance,E1,0,0,0,259,259,259,2.86530185,0,0,0
23,115,Eye_ID2550801_Task115_1766391167159,Eye_ID2550801_Task115_1766391167159.csv,12,entrance,E2,0,0,0,259,259,259,2.86530185,0,0,0
23,115,Eye_ID2550801_Task115_1766391167159,Eye_ID2550801_Task115_1766391167159.csv,12,entrance,E3E4,0,0,0,259,259,259,2.86530185,0,0,0
23,115,Eye_ID2550801_Task115_1766391167159,Eye_ID2550801_Task115_1766391167159.csv,12,entrance,E5,1.48790085,0.519282401,134,259,259,259,2.86530185,0,0,0
23,115,Eye_ID2550801_Task115_1766391167159,Eye_ID2550801_Task115_1766391167159.csv,12,ground,ground,0.0221999995,0.0077478746,2,259,259,259,2.86530185,0,0,0
23,115,Eye_ID2550801_Task115_1766391167159,Eye_ID2550801_Task115_1766391167159.csv,12,other,other,0,0,0,259,259,259,2.86530185,0,0,0
23,115,Eye_ID2550801_Task115_1766391167159,Eye_ID2550801_Task115_1766391167159.csv,12,roof,roof,0.133100003,0.0464523509,13,259,259,259,2.86530185,0,0,0
23,115,Eye_ID2550801_Task115_1766391167159,Eye_ID2550801_Task115_1766391167159.csv,12,signage,HS-02,0,0,0,259,259,259,2.86530185,0,0,0
23,115,Eye_ID2550801_Task115_1766391167159,Eye_ID2550801_Task115_1766391167159.csv,12,signage,HS-05,0.666199923,0.232506022,60,259,259,259,2.86530185,0,0,0
23,115,Eye_ID2550801_Task115_1766391167159,Eye_ID2550801_Task115_1766391167159.csv,12,signage,SS-01,0,0,0,259,259,259,2.86530185,0,0,0
23,115,Eye_ID2550803_Task115_1765690724551,Eye_ID2550803_Task115_1765690724551.csv,12,commercial,C1,0,0,0,363,363,363,4.02099228,0,0,0
23,115,Eye_ID2550803_Task115_1765690724551,Eye_ID2550803_Task115_1765690724551.csv,12,commercial,C2,0.411000133,0.102213606,37,363,363,363,4.02099228,0,0,0
23,115,Eye_ID2550803_Task115_1765690724551,Eye_ID2550803_Task115_1765690724551.csv,12,commercial,C3,1.24400008,0.309376389,113,363,363,363,4.02099228,0,0,0
23,115,Eye_ID2550803_Task115_1765690724551,Eye_ID2550803_Task115_1765690724551.csv,12,commercial,C4,0,0,0,363,363,363,4.02099228,0,0,0
23,115,Eye_ID2550803_Task115_1765690724551,Eye_ID2550803_Task115_1765690724551.csv,12,commercial,C5,0,0,0,363,363,363,4.02099228,0,0,0
23,115,Eye_ID2550803_Task115_1765690724551,Eye_ID2550803_Task115_1765690724551.csv,12,commercial,C6,0,0,0,363,363,363,4.02099228,0,0,0
23,115,Eye_ID2550803_Task115_1765690724551,Eye_ID2550803_Task115_1765690724551.csv,12,entrance,E1,0.0219999999,0.00547128636,2,363,363,363,4.02099228,0,0,0
23,115,Eye_ID2550803_Task115_1765690724551,Eye_ID2550803_Task115_1765690724551.csv,12,entrance,E2,0,0,0,363,363,363,4.02099228,0,0,0
23,115,Eye_ID2550803_Task115_1765690724551,Eye_ID2550803_Task115_1765690724551.csv,12,entrance,E3E4,0,0,0,363,363,363,4.02099228,0,0,0
23,115,Eye_ID2550803_Task115_1765690724551,Eye_ID2550803_Task115_1765690724551.csv,12,entrance,E5,0.744999766,0.185277596,67,363,363,363,4.02099228,0,0,0
23,115,Eye_ID2550803_Task115_1765690724551,Eye_ID2550803_Task115_1765690724551.csv,12,ground,ground,0.931999445,0.23178345,84,363,363,363,4.02099228,0,0,0
23,115,Eye_ID2550803_Task115_1765690724551,Eye_ID2550803_Task115_1765690724551.csv,12,other,other,0.0680000037,0.0169112496,6,363,363,363,4.02099228,0,0,0
23,115,Eye_ID2550803_Task115_1765690724551,Eye_ID2550803_Task115_1765690724551.csv,12,roof,roof,0.411000103,0.102213599,37,363,363,363,4.02099228,0,0,0
23,115,Eye_ID2550803_Task115_1765690724551,Eye_ID2550803_Task115_1765690724551.csv,12,signage,HS-02,0,0,0,363,363,363,4.02099228,0,0,0
23,115,Eye_ID2550803_Task115_1765690724551,Eye_ID2550803_Task115_1765690724551.csv,12,signage,HS-05,0.188000023,0.0467546359,17,363,363,363,4.02099228,0,0,0
23,115,Eye_ID2550803_Task115_1765690724551,Eye_ID2550803_Task115_1765690724551.csv,12,signage,SS-01,0,0,0,363,363,363,4.02099228,0,0,0
23,115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,12,commercial,C1,0,0,0,258,258,258,2.85430098,0,0,0
23,115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,12,commercial,C2,0,0,0,258,258,258,2.85430098,0,0,0
23,115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,12,commercial,C3,1.0661999,0.373541504,96,258,258,258,2.85430098,0,0,0
23,115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,12,commercial,C4,0,0,0,258,258,258,2.85430098,0,0,0
23,115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,12,commercial,C5,0,0,0,258,258,258,2.85430098,0,0,0
23,115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,12,commercial,C6,0,0,0,258,258,258,2.85430098,0,0,0
23,115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,12,entrance,E1,0,0,0,258,258,258,2.85430098,0,0,0
23,115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,12,entrance,E2,0,0,0,258,258,258,2.85430098,0,0,0
23,115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,12,entrance,E3E4,0,0,0,258,258,258,2.85430098,0,0,0
23,115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,12,entrance,E5,0.91109997,0.319202483,83,258,258,258,2.85430098,0,0,0
23,115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,12,ground,ground,0.621599853,0.217776567,56,258,258,258,2.85430098,0,0,0
23,115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,12,other,other,0,0,0,258,258,258,2.85430098,0,0,0
23,115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,12,roof,roof,0.255399942,0.0894789845,23,258,258,258,2.85430098,0,0,0
23,115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,12,signage,HS-02,0,0,0,258,258,258,2.85430098,0,0,0
23,115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,12,signage,HS-05,0,0,0,258,258,258,2.85430098,0,0,0
23,115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,12,signage,SS-01,0,0,0,258,258,258,2.85430098,0,0,0
23,115,Eye_ID2551026_Task115_1765958696911,Eye_ID2551026_Task115_1765958696911.csv,12,commercial,C1,0,0,0,235,235,235,2.62590051,0,0,0
23,115,Eye_ID2551026_Task115_1765958696911,Eye_ID2551026_Task115_1765958696911.csv,12,commercial,C2,0,0,0,235,235,235,2.62590051,0,0,0
23,115,Eye_ID2551026_Task115_1765958696911,Eye_ID2551026_Task115_1765958696911.csv,12,commercial,C3,0,0,0,235,235,235,2.62590051,0,0,0
23,115,Eye_ID2551026_Task115_1765958696911,Eye_ID2551026_Task115_1765958696911.csv,12,commercial,C4,0,0,0,235,235,235,2.62590051,0,0,0
23,115,Eye_ID2551026_Task115_1765958696911,Eye_ID2551026_Task115_1765958696911.csv,12,commercial,C5,0,0,0,235,235,235,2.62590051,0,0,0
23,115,Eye_ID2551026_Task115_1765958696911,Eye_ID2551026_Task115_1765958696911.csv,12,commercial,C6,0,0,0,235,235,235,2.62590051,0,0,0
23,115,Eye_ID2551026_Task115_1765958696911,Eye_ID2551026_Task115_1765958696911.csv,12,entrance,E1,0,0,0,235,235,235,2.62590051,0,0,0
23,115,Eye_ID2551026_Task115_1765958696911,Eye_ID2551026_Task115_1765958696911.csv,12,entrance,E2,0,0,0,235,235,235,2.62590051,0,0,0
23,115,Eye_ID2551026_Task115_1765958696911,Eye_ID2551026_Task115_1765958696911.csv,12,entrance,E3E4,0,0,0,235,235,235,2.62590051,0,0,0
23,115,Eye_ID2551026_Task115_1765958696911,Eye_ID2551026_Task115_1765958696911.csv,12,entrance,E5,0.208699986,0.079477489,19,235,235,235,2.62590051,0,0,0
23,115,Eye_ID2551026_Task115_1765958696911,Eye_ID2551026_Task115_1765958696911.csv,12,ground,ground,2.18380022,0.831638575,195,235,235,235,2.62590051,0,0,0
23,115,Eye_ID2551026_Task115_1765958696911,Eye_ID2551026_Task115_1765958696911.csv,12,other,other,0,0,0,235,235,235,2.62590051,0,0,0
23,115,Eye_ID2551026_Task115_1765958696911,Eye_ID2551026_Task115_1765958696911.csv,12,roof,roof,0,0,0,235,235,235,2.62590051,0,0,0
23,115,Eye_ID2551026_Task115_1765958696911,Eye_ID2551026_Task115_1765958696911.csv,12,signage,HS-02,0,0,0,235,235,235,2.62590051,0,0,0
23,115,Eye_ID2551026_Task115_1765958696911,Eye_ID2551026_Task115_1765958696911.csv,12,signage,HS-05,0.233400002,0.0888837948,21,235,235,235,2.62590051,0,0,0
23,115,Eye_ID2551026_Task115_1765958696911,Eye_ID2551026_Task115_1765958696911.csv,12,signage,SS-01,0,0,0,235,235,235,2.62590051,0,0,0
23,115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,12,commercial,C1,0,0,0,389,380,380,4.20900106,0,0,0.100100011
23,115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,12,commercial,C2,0.499899924,0.118769258,45,389,380,380,4.20900106,0,0,0.100100011
23,115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,12,commercial,C3,1.01039982,0.240056917,91,389,380,380,4.20900106,0,0,0.100100011
23,115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,12,commercial,C4,0,0,0,389,380,380,4.20900106,0,0,0.100100011
23,115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,12,commercial,C5,0.056499999,0.0134236123,5,389,380,380,4.20900106,0,0,0.100100011
23,115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,12,commercial,C6,0,0,0,389,380,380,4.20900106,0,0,0.100100011
23,115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,12,entrance,E1,0,0,0,389,380,380,4.20900106,0,0,0.100100011
23,115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,12,entrance,E2,0,0,0,389,380,380,4.20900106,0,0,0.100100011
23,115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,12,entrance,E3E4,0,0,0,389,380,380,4.20900106,0,0,0.100100011
23,115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,12,entrance,E5,1.85520148,0.44077003,168,389,380,380,4.20900106,0,0,0.100100011
23,115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,12,ground,ground,0.199499995,0.0473984182,18,389,380,380,4.20900106,0,0,0.100100011
23,115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,12,other,other,0.188799977,0.0448562428,17,389,380,380,4.20900106,0,0,0.100100011
23,115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,12,roof,roof,0.243199944,0.0577809177,22,389,380,380,4.20900106,0,0,0.100100011
23,115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,12,signage,HS-02,0,0,0,389,380,380,4.20900106,0,0,0.100100011
23,115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,12,signage,HS-05,0.15549998,0.0369446278,14,389,380,380,4.20900106,0,0,0.100100011
23,115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,12,signage,SS-01,0,0,0,389,380,380,4.20900106,0,0,0.100100011
23,115,Eye_ID2551676_Task115_1765277426026,Eye_ID2551676_Task115_1765277426026.csv,12,commercial,C1,0,0,0,195,195,195,2.14120054,0,0,0
23,115,Eye_ID2551676_Task115_1765277426026,Eye_ID2551676_Task115_1765277426026.csv,12,commercial,C2,0,0,0,195,195,195,2.14120054,0,0,0
23,115,Eye_ID2551676_Task115_1765277426026,Eye_ID2551676_Task115_1765277426026.csv,12,commercial,C3,0.798199952,0.372781515,73,195,195,195,2.14120054,0,0,0
23,115,Eye_ID2551676_Task115_1765277426026,Eye_ID2551676_Task115_1765277426026.csv,12,commercial,C4,0,0,0,195,195,195,2.14120054,0,0,0
23,115,Eye_ID2551676_Task115_1765277426026,Eye_ID2551676_Task115_1765277426026.csv,12,commercial,C5,0,0,0,195,195,195,2.14120054,0,0,0
23,115,Eye_ID2551676_Task115_1765277426026,Eye_ID2551676_Task115_1765277426026.csv,12,commercial,C6,0,0,0,195,195,195,2.14120054,0,0,0
23,115,Eye_ID2551676_Task115_1765277426026,Eye_ID2551676_Task115_1765277426026.csv,12,entrance,E1,0,0,0,195,195,195,2.14120054,0,0,0
23,115,Eye_ID2551676_Task115_1765277426026,Eye_ID2551676_Task115_1765277426026.csv,12,entrance,E2,0,0,0,195,195,195,2.14120054,0,0,0
23,115,Eye_ID2551676_Task115_1765277426026,Eye_ID2551676_Task115_1765277426026.csv,12,entrance,E3E4,0,0,0,195,195,195,2.14120054,0,0,0
23,115,Eye_ID2551676_Task115_1765277426026,Eye_ID2551676_Task115_1765277426026.csv,12,entrance,E5,0.677199841,0.316271096,61,195,195,195,2.14120054,0,0,0
23,115,Eye_ID2551676_Task115_1765277426026,Eye_ID2551676_Task115_1765277426026.csv,12,ground,ground,0.632400036,0.295348346,58,195,195,195,2.14120054,0,0,0
23,115,Eye_ID2551676_Task115_1765277426026,Eye_ID2551676_Task115_1765277426026.csv,12,other,other,0,0,0,195,195,195,2.14120054,0,0,0
23,115,Eye_ID2551676_Task115_1765277426026,Eye_ID2551676_Task115_1765277426026.csv,12,roof,roof,0,0,0,195,195,195,2.14120054,0,0,0
23,115,Eye_ID2551676_Task115_1765277426026,Eye_ID2551676_Task115_1765277426026.csv,12,signage,HS-02,0,0,0,195,195,195,2.14120054,0,0,0
23,115,Eye_ID2551676_Task115_1765277426026,Eye_ID2551676_Task115_1765277426026.csv,12,signage,HS-05,0.0333999991,0.0155987255,3,195,195,195,2.14120054,0,0,0
23,115,Eye_ID2551676_Task115_1765277426026,Eye_ID2551676_Task115_1765277426026.csv,12,signage,SS-01,0,0,0,195,195,195,2.14120054,0,0,0
23,115,Eye_ID2552688_Task115_1767056745883,Eye_ID2552688_Task115_1767056745883.csv,12,commercial,C1,0,0,0,458,432,432,4.78500128,0,0,0.290000081
23,115,Eye_ID2552688_Task115_1767056745883,Eye_ID2552688_Task115_1767056745883.csv,12,commercial,C2,0.100000001,0.0208986364,9,458,432,432,4.78500128,0,0,0.290000081
23,115,Eye_ID2552688_Task115_1767056745883,Eye_ID2552688_Task115_1767056745883.csv,12,commercial,C3,0.133000001,0.0277951863,12,458,432,432,4.78500128,0,0,0.290000081
23,115,Eye_ID2552688_Task115_1767056745883,Eye_ID2552688_Task115_1767056745883.csv,12,commercial,C4,0,0,0,458,432,432,4.78500128,0,0,0.290000081
23,115,Eye_ID2552688_Task115_1767056745883,Eye_ID2552688_Task115_1767056745883.csv,12,commercial,C5,0,0,0,458,432,432,4.78500128,0,0,0.290000081
23,115,Eye_ID2552688_Task115_1767056745883,Eye_ID2552688_Task115_1767056745883.csv,12,commercial,C6,0.544000089,0.113688596,49,458,432,432,4.78500128,0,0,0.290000081
23,115,Eye_ID2552688_Task115_1767056745883,Eye_ID2552688_Task115_1767056745883.csv,12,entrance,E1,0,0,0,458,432,432,4.78500128,0,0,0.290000081
23,115,Eye_ID2552688_Task115_1767056745883,Eye_ID2552688_Task115_1767056745883.csv,12,entrance,E2,0.733999848,0.153395951,66,458,432,432,4.78500128,0,0,0.290000081
23,115,Eye_ID2552688_Task115_1767056745883,Eye_ID2552688_Task115_1767056745883.csv,12,entrance,E3E4,0,0,0,458,432,432,4.78500128,0,0,0.290000081
23,115,Eye_ID2552688_Task115_1767056745883,Eye_ID2552688_Task115_1767056745883.csv,12,entrance,E5,1.37400019,0.287147313,125,458,432,432,4.78500128,0,0,0.290000081
23,115,Eye_ID2552688_Task115_1767056745883,Eye_ID2552688_Task115_1767056745883.csv,12,ground,ground,0.500000179,0.104493216,45,458,432,432,4.78500128,0,0,0.290000081
23,115,Eye_ID2552688_Task115_1767056745883,Eye_ID2552688_Task115_1767056745883.csv,12,other,other,0,0,0,458,432,432,4.78500128,0,0,0.290000081
23,115,Eye_ID2552688_Task115_1767056745883,Eye_ID2552688_Task115_1767056745883.csv,12,roof,roof,0.686999917,0.143573612,62,458,432,432,4.78500128,0,0,0.290000081
23,115,Eye_ID2552688_Task115_1767056745883,Eye_ID2552688_Task115_1767056745883.csv,12,signage,HS-02,0.255000025,0.0532915257,23,458,432,432,4.78500128,0,0,0.290000081
23,115,Eye_ID2552688_Task115_1767056745883,Eye_ID2552688_Task115_1767056745883.csv,12,signage,HS-05,0.458000124,0.0957157761,41,458,432,432,4.78500128,0,0,0.290000081
23,115,Eye_ID2552688_Task115_1767056745883,Eye_ID2552688_Task115_1767056745883.csv,12,signage,SS-01,0,0,0,458,432,432,4.78500128,0,0,0.290000081
23,115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,12,commercial,C1,0,0,0,205,205,205,2.29500031,0,0,0
23,115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,12,commercial,C2,0,0,0,205,205,205,2.29500031,0,0,0
23,115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,12,commercial,C3,0.234000027,0.101960786,21,205,205,205,2.29500031,0,0,0
23,115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,12,commercial,C4,0,0,0,205,205,205,2.29500031,0,0,0
23,115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,12,commercial,C5,0,0,0,205,205,205,2.29500031,0,0,0
23,115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,12,commercial,C6,0,0,0,205,205,205,2.29500031,0,0,0
23,115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,12,entrance,E1,0,0,0,205,205,205,2.29500031,0,0,0
23,115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,12,entrance,E2,0,0,0,205,205,205,2.29500031,0,0,0
23,115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,12,entrance,E3E4,0,0,0,205,205,205,2.29500031,0,0,0
23,115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,12,entrance,E5,1.16499984,0.507625163,105,205,205,205,2.29500031,0,0,0
23,115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,12,ground,ground,0,0,0,205,205,205,2.29500031,0,0,0
23,115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,12,other,other,0,0,0,205,205,205,2.29500031,0,0,0
23,115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,12,roof,roof,0.761999726,0.332025975,67,205,205,205,2.29500031,0,0,0
23,115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,12,signage,HS-02,0,0,0,205,205,205,2.29500031,0,0,0
23,115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,12,signage,HS-05,0.134000003,0.0583877936,12,205,205,205,2.29500031,0,0,0
23,115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,12,signage,SS-01,0,0,0,205,205,205,2.29500031,0,0,0
