Timestamp,UnixTimestamp,RecordingTime(s),SceneTime(s),NodeID,TargetID,PositionX,PositionY,PositionZ,DecTime(s)
2025-12-23 14:23:31.330,1766471011330,1041.4380,2.047852,10,0,-22.5000,0.0200,44.7000,13.2580
2025-12-23 14:23:44.588,1766471024588,1054.6990,15.308470,9,0,-32.1000,0.0200,49.4000,3.2320
2025-12-23 14:23:47.820,1766471027820,1057.9310,18.540650,8,0,-39.1000,0.0200,52.3000,2.9650
2025-12-23 14:23:50.785,1766471030785,1060.8960,21.505860,7,0,-44.1000,0.0200,58.4000,2.6770
2025-12-23 14:23:53.462,1766471033462,1063.5730,24.182370,3,0,-54.9000,0.0200,68.3000,3.5530
2025-12-23 14:23:57.015,1766471037015,1066.7450,27.354370,2,0,-74.4000,0.0200,66.8000,3.0890
2025-12-23 14:24:00.104,1766471040104,1069.4810,30.091060,1,0,-85.6000,0.0200,67.1000,6.2850
2025-12-23 14:24:06.389,1766471046389,1075.5460,36.156130,30,0,-85.7000,0.0200,55.1000,3.9650
2025-12-23 14:24:10.354,1766471050354,1079.3020,39.911250,29,0,-85.7000,0.0200,44.2000,5.4650
2025-12-23 14:24:15.819,1766471055819,1084.7660,45.376100,30,0,-85.7000,0.0200,55.1000,3.2980
2025-12-23 14:24:19.117,1766471059117,1088.0650,48.674320,1,0,-85.6000,0.0200,67.1000,1.1550
2025-12-23 14:24:20.272,1766471060272,1089.2200,49.829350,0,9,-94.5700,0.0000,67.2600,0.0000
