Timestamp,UnixTimestamp,RecordingTime(s),SceneTime(s),NodeID,TargetID,PositionX,PositionY,PositionZ,DecTime(s)
2025-12-18 16:40:22.491,1766047222491,1030.5630,2.036865,10,0,-22.5000,0.0000,44.7000,4.8360
2025-12-18 16:40:27.327,1766047227327,1035.4050,6.879150,9,0,-32.1000,0.0000,49.4000,5.5090
2025-12-18 16:40:32.836,1766047232836,1040.9140,12.387820,8,0,-39.1000,0.0000,52.3000,3.0650
2025-12-18 16:40:35.901,1766047235901,1043.4610,14.935420,11,0,-49.8000,0.0000,46.2000,4.2980
2025-12-18 16:40:40.199,1766047240199,1047.1650,18.638920,12,0,-50.2000,0.0000,38.8000,9.3970
2025-12-18 16:40:49.596,1766047249596,1056.5610,28.034670,11,0,-49.8000,0.0000,46.2000,3.0420
2025-12-18 16:40:52.638,1766047252638,1059.1110,30.585570,7,0,-44.1000,0.0000,58.4000,3.5880
2025-12-18 16:40:56.226,1766047256226,1062.1100,33.583980,3,0,-54.9000,0.0000,68.3000,3.1880
2025-12-18 16:40:59.414,1766047259414,1064.8320,36.306150,2,0,-74.4000,0.0000,66.8000,3.2870
2025-12-18 16:41:02.701,1766047262701,1067.5660,39.040410,1,0,-85.6000,0.0000,67.1000,0.0340
2025-12-18 16:41:02.735,1766047262735,1067.6000,39.074340,0,9,-94.5700,0.0000,67.2600,0.0000
