TaskCount,TaskOrder,SceneID,TaskID,TesterID,Age,Gender,Height,Eyetracking,TimeStamp,UnixTimestamp,TaskValidity
2109,23,23,2,2550841,0,Male,170,T,2025-12-28 09:04:57.529,1766883782762,Y
