TaskCount,TaskOrder,SceneID,TaskID,TesterID,Age,Gender,Height,Eyetracking,TimeStamp,UnixTimestamp,TaskValidity
1501,23,23,2,2556533,1,Male,174,T,2025-12-23 11:10:52.792,1766459206593,Y
