TaskCount,TaskOrder,SceneID,TaskID,TesterID,Age,Gender,Height,Eyetracking,TimeStamp,UnixTimestamp,TaskValidity
2563,23,23,2,2552690,0,Male,175,T,2025-12-30 15:18:56.269,1767078228572,Y
