TaskCount,TaskOrder,SceneID,TaskID,TesterID,Age,Gender,Height,Eyetracking,TimeStamp,UnixTimestamp,TaskValidity
746,23,23,2,2452062,1,Female,160,T,2025-12-16 11:38:34.540,1765854590744,Y
