TaskCount,TaskOrder,SceneID,TaskID,TesterID,Age,Gender,Height,Eyetracking,TimeStamp,UnixTimestamp,TaskValidity
1048,23,23,2,2556524,1,Male,168,T,2025-12-18 14:27:56.073,1766039074952,Y
