UnixTimestamp,Timestamp,RecordingTime,SceneTime,SceneID,NodeID,GazeIndex,GazeOriginLocalX,GazeOriginLocalY,GazeOriginLocalZ,GazeDirectionLocalX,GazeDirectionLocalY,GazeDirectionLocalZ,GazeOriginWorldX,GazeOriginWorldY,GazeOriginWorldZ,GazeDirectionWorldX,GazeDirectionWorldY,GazeDirectionWorldZ,HitPointX,HitPointY,HitPointZ,HitDistance,HitObjectName,HitObjectTag,LeftPupilDiameter,RightPupilDiameter,LeftEyeOpenness,RightEyeOpenness,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationEulerX,HMDRotationEulerY,HMDRotationEulerZ,CameraFOV_V,CameraFOV_H,CameraNearClip,CameraFarClip,CameraAspectRatio,CameraPixelWidth,CameraPixelHeight,CameraFocalLength,TaskHintPanel
1765698002343,2025-12-14 15:40:02.343,552.314900,2.049438,23,15,2,0.005454,0.000419,-0.033654,0.141617,0.015198,0.989792,-25.595850,1.638645,26.833420,0.917505,0.195407,0.346376,0.000000,0.000000,0.000000,0.000000,0,0,4.419083,4.568130,0.000603,0.000000,-25.569380,1.643941,26.854260,349.842300,61.060350,2.427062,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002354,2025-12-14 15:40:02.354,552.326000,2.060608,23,15,2,0.005454,0.000419,-0.033654,0.141617,0.015198,0.989792,-25.595990,1.638859,26.833440,0.915685,0.196578,0.350503,0.000000,0.000000,0.000000,0.000000,0,0,4.419083,4.568130,0.000603,0.000000,-25.569640,1.644206,26.854390,349.764200,60.793770,2.364315,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002365,2025-12-14 15:40:02.365,552.337000,2.071533,23,15,2,0.028273,0.002069,-0.035550,0.145401,-0.006958,0.989334,-25.586930,1.641263,26.812560,0.918943,0.175840,0.352983,0.000000,0.000000,0.000000,0.000000,0,0,4.518051,4.577255,0.000010,0.000000,-25.569870,1.644481,26.854590,349.694700,60.483880,2.281697,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002376,2025-12-14 15:40:02.376,552.348100,2.082703,23,15,2,0.021273,0.001452,-0.034722,0.142532,0.019302,0.989594,-25.589510,1.640798,26.819320,0.910472,0.202480,0.360591,0.000000,0.000000,0.000000,0.000000,0,0,4.395874,4.472977,0.000010,0.000000,-25.570130,1.644825,26.854930,349.627700,60.074550,2.181038,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002387,2025-12-14 15:40:02.387,552.359300,2.093872,23,15,2,0.005454,0.000419,-0.033654,0.141617,0.015198,0.989792,-25.596330,1.639716,26.833900,0.907799,0.199233,0.369028,0.000000,0.000000,0.000000,0.000000,0,0,4.419083,4.568130,0.000010,0.000000,-25.570430,1.645200,26.855390,349.569900,59.607170,2.102598,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002399,2025-12-14 15:40:02.399,552.370400,2.104980,23,15,2,0.005454,0.000419,-0.033654,0.141617,0.015198,0.989792,-25.596430,1.639978,26.834320,0.903741,0.199924,0.378493,0.000000,0.000000,0.000000,0.000000,0,0,4.419083,4.568130,0.000010,0.000000,-25.570770,1.645504,26.856080,349.514000,59.001670,1.996290,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002409,2025-12-14 15:40:02.409,552.381400,2.115967,23,15,2,0.028273,0.002069,-0.035550,0.145401,-0.006958,0.989334,-25.586520,1.642061,26.814280,0.904054,0.179332,0.387940,0.000000,0.000000,0.000000,0.000000,0,0,4.518051,4.577255,0.009778,0.000000,-25.571150,1.645621,26.856920,349.434000,58.266990,1.906592,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002420,2025-12-14 15:40:02.420,552.392600,2.127136,23,15,2,0.018399,0.001279,-0.034579,0.152176,0.010300,0.988297,-25.590570,1.641081,26.823870,0.898176,0.197811,0.392612,0.000000,0.000000,0.000000,0.000000,0,0,4.336426,4.659042,0.039114,0.000000,-25.571490,1.645650,26.857790,349.332800,57.481840,1.822853,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002432,2025-12-14 15:40:02.432,552.403700,2.138306,23,15,2,0.018399,0.001279,-0.034579,0.152176,0.010300,0.988297,-25.590410,1.640972,26.824710,0.891614,0.199242,0.406597,0.000000,0.000000,0.000000,0.000000,0,0,4.336426,4.659042,0.039114,0.000000,-25.571880,1.645614,26.858930,349.239500,56.575340,1.766533,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002443,2025-12-14 15:40:02.443,552.414700,2.149292,23,15,2,0.034019,0.002241,-0.035274,0.148438,-0.008804,0.988876,-25.582200,1.642156,26.812100,0.886507,0.182048,0.425383,0.000000,0.000000,0.000000,0.000000,0,0,4.358398,4.554504,0.039114,0.000000,-25.572220,1.645597,26.860010,349.140500,55.672080,1.723458,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002454,2025-12-14 15:40:02.454,552.425800,2.160339,23,15,2,0.031672,0.001945,-0.034801,0.008911,0.059906,0.998154,-25.582610,1.641807,26.815580,0.794238,0.248484,0.554456,0.000000,0.000000,0.000000,0.000000,0,0,4.285294,4.472778,0.000607,0.000000,-25.572560,1.645575,26.861440,349.059900,54.660020,1.709548,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002465,2025-12-14 15:40:02.465,552.436900,2.171448,23,15,2,0.005304,-0.000012,-0.033005,-0.230896,0.122040,0.965286,-25.595890,1.639435,26.839240,0.606458,0.297449,0.737372,0.000000,0.000000,0.000000,0.000000,0,0,4.718430,5.046829,0.000154,0.000000,-25.572910,1.645599,26.862720,348.982900,53.650060,1.708530,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002478,2025-12-14 15:40:02.478,552.450200,2.184753,23,15,2,0.006768,0.000125,-0.033802,-0.725250,0.201325,0.658386,-25.595490,1.639487,26.838500,0.041691,0.302133,0.952349,-25.411260,2.974528,31.046660,4.418703,Target28,Target,5.013992,5.539291,0.000002,0.000000,-25.573200,1.645647,26.864060,348.938300,52.582040,1.745581,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002487,2025-12-14 15:40:02.487,552.459200,2.193726,23,15,2,0.006768,0.000125,-0.033802,-0.725250,0.201325,0.658386,-25.595320,1.639540,26.839480,0.023347,0.301768,0.953091,-25.492300,2.971118,31.045080,4.412573,Target28,Target,5.013992,5.539291,0.000002,0.000000,-25.573530,1.645703,26.865460,348.924700,51.482220,1.786285,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002498,2025-12-14 15:40:02.498,552.470300,2.204834,23,15,2,0.031672,0.001945,-0.034801,0.008911,0.059906,0.998154,-25.580440,1.641916,26.820550,0.750108,0.250764,0.611910,0.000000,0.000000,0.000000,0.000000,0,0,4.285294,4.472778,0.000154,0.000000,-25.573850,1.645710,26.867020,348.925800,50.378650,1.811617,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002509,2025-12-14 15:40:02.509,552.481400,2.215942,23,15,2,0.031672,0.001945,-0.034801,0.008911,0.059906,0.998154,-25.579860,1.641864,26.821950,0.737905,0.250195,0.626800,0.000000,0.000000,0.000000,0.000000,0,0,4.285294,4.472778,0.000154,0.000000,-25.574190,1.645628,26.868550,348.959600,49.240410,1.828875,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002521,2025-12-14 15:40:02.521,552.492500,2.227051,23,15,2,0.005304,-0.000012,-0.033005,-0.230896,0.122040,0.965286,-25.595110,1.639302,26.844430,0.532181,0.295947,0.793211,-22.138670,3.561435,31.996220,6.494812,Target28,Target,4.718430,5.046829,0.000000,0.000000,-25.574520,1.645421,26.870040,349.036200,48.085320,1.867927,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002532,2025-12-14 15:40:02.532,552.503700,2.238281,23,15,2,0.006718,-0.000011,-0.033454,-0.692444,0.155670,0.704453,-25.594360,1.639021,26.844210,0.011246,0.262648,0.964808,-25.545400,2.782331,31.044040,4.352941,Target28,Target,4.786942,5.363739,0.000001,0.000000,-25.574910,1.645102,26.871580,349.164900,46.938610,1.903293,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002543,2025-12-14 15:40:02.543,552.514700,2.249268,23,15,2,0.006526,-0.000262,-0.032630,-0.454102,0.078751,0.887451,-25.593740,1.638747,26.845990,0.298689,0.226478,0.927077,-24.156790,2.728307,31.306060,4.810837,Target28,Target,4.856323,4.964325,0.000002,0.000000,-25.575310,1.644826,26.873020,349.333800,45.807580,1.942119,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002554,2025-12-14 15:40:02.554,552.525800,2.260376,23,15,2,0.006526,-0.000262,-0.032630,-0.454102,0.078751,0.887451,-25.593620,1.638540,26.847030,0.281524,0.223341,0.933189,-24.258970,2.697360,31.271110,4.740769,Target28,Target,4.856323,4.964325,0.000002,0.000000,-25.575690,1.644509,26.874420,349.522400,44.717250,1.980744,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002565,2025-12-14 15:40:02.565,552.536900,2.271484,23,15,2,0.037197,0.002308,-0.036139,-0.576538,0.152191,0.802750,-25.574210,1.641290,26.823920,0.108763,0.272623,0.955936,-25.099200,2.831931,30.998830,4.367280,Target28,Target,4.971725,5.237381,0.000153,0.000000,-25.576030,1.644168,26.875720,349.755100,43.677360,2.002412,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002576,2025-12-14 15:40:02.576,552.548100,2.282654,23,15,2,0.037032,0.002162,-0.035773,-0.561417,0.151718,0.813492,-25.573460,1.641045,26.825590,0.111048,0.271205,0.956082,-25.090130,2.821445,30.986860,4.352370,Target28,Target,4.770676,5.311905,0.000039,0.000000,-25.576320,1.643848,26.876970,349.987300,42.675290,2.026188,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002587,2025-12-14 15:40:02.587,552.559100,2.293701,23,15,2,0.002314,-0.000477,-0.032542,-0.265076,0.221115,0.938522,-25.596170,1.637569,26.852640,0.388054,0.367616,0.845135,-23.438540,3.681556,31.551690,5.560061,Target28,Target,4.589233,4.529404,0.000038,0.000000,-25.576610,1.643475,26.878070,350.240100,41.717610,2.031406,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002598,2025-12-14 15:40:02.598,552.570300,2.304810,23,15,2,0.002314,-0.000477,-0.032542,-0.265076,0.221115,0.938522,-25.596030,1.637245,26.853370,0.374960,0.364277,0.852460,-23.545540,3.629314,31.515090,5.468503,Target28,Target,4.589233,4.529404,0.000038,0.000000,-25.576880,1.643030,26.879140,350.456000,40.771890,2.028406,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002609,2025-12-14 15:40:02.609,552.581300,2.315857,23,15,2,0.037197,0.002308,-0.036139,-0.576538,0.152191,0.802750,-25.571930,1.640381,26.828490,0.047825,0.260342,0.964313,-25.362680,2.779445,31.047610,4.375182,Target28,Target,4.971725,5.237381,0.000038,0.000000,-25.577160,1.642679,26.880090,350.665800,39.873940,2.008754,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002620,2025-12-14 15:40:02.620,552.592400,2.326965,23,15,2,0.037032,0.002162,-0.035773,-0.561417,0.151718,0.813492,-25.571220,1.640107,26.829990,0.052065,0.260084,0.964169,-25.343450,2.777910,31.047990,4.374698,Target28,Target,4.770676,5.311905,0.000010,0.000000,-25.577350,1.642408,26.881100,350.842000,38.999900,1.973220,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002632,2025-12-14 15:40:02.632,552.603700,2.338257,23,15,2,0.037032,0.002162,-0.035773,-0.561417,0.151718,0.813492,-25.570620,1.639985,26.830990,0.037904,0.258396,0.965283,-25.405080,2.768506,31.046780,4.367360,Target28,Target,4.770676,5.311905,0.000010,0.000000,-25.577530,1.642218,26.882010,350.995000,38.131210,1.932173,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765698002642,2025-12-14 15:40:02.643,552.614600,2.349182,23,15,2,0.035821,0.002216,-0.035900,-0.317276,0.120422,0.940643,-25.571020,1.639912,26.832620,0.297494,0.254003,0.920302,-24.120990,2.877955,31.318290,4.874071,Target28,Target,4.630890,4.711441,0.000010,0.000000,-25.577620,1.642104,26.882910,351.102900,37.302990,1.898693,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
