UnixTimestamp,Timestamp,RecordingTime,SceneTime,SceneID,NodeID,GazeIndex,GazeOriginLocalX,GazeOriginLocalY,GazeOriginLocalZ,GazeDirectionLocalX,GazeDirectionLocalY,GazeDirectionLocalZ,GazeOriginWorldX,GazeOriginWorldY,GazeOriginWorldZ,GazeDirectionWorldX,GazeDirectionWorldY,GazeDirectionWorldZ,HitPointX,HitPointY,HitPointZ,HitDistance,HitObjectName,HitObjectTag,LeftPupilDiameter,RightPupilDiameter,LeftEyeOpenness,RightEyeOpenness,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationEulerX,HMDRotationEulerY,HMDRotationEulerZ,CameraFOV_V,CameraFOV_H,CameraNearClip,CameraFarClip,CameraAspectRatio,CameraPixelWidth,CameraPixelHeight,CameraFocalLength,TaskHintPanel
1765853862234,2025-12-16 10:57:42.234,259.528100,2.047516,23,15,2,0.027665,0.007264,-0.046544,0.016830,-0.028870,0.999435,-25.630540,1.571084,27.036050,0.929712,0.283004,0.235652,0.000000,0.000000,0.000000,0.000000,0,0,3.493835,3.804871,10.326460,0.000000,-25.591790,1.575413,27.074330,342.030500,74.570910,6.920705,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765853862245,2025-12-16 10:57:42.245,259.539200,2.058624,23,15,2,0.027665,0.007264,-0.046544,0.016830,-0.028870,0.999435,-25.630950,1.570956,27.035560,0.930842,0.283721,0.230268,0.000000,0.000000,0.000000,0.000000,0,0,3.493835,3.804871,10.326460,0.000000,-25.592010,1.575353,27.073620,341.986300,74.901120,6.848950,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765853862256,2025-12-16 10:57:42.256,259.550200,2.069641,23,15,2,0.027245,0.007223,-0.046652,0.105301,-0.027191,0.994064,-25.631240,1.571023,27.035690,0.945645,0.293993,0.138977,0.000000,0.000000,0.000000,0.000000,0,0,3.544205,3.962173,10.326460,0.000000,-25.591960,1.575592,27.073200,341.959800,75.164980,6.780782,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765853862267,2025-12-16 10:57:42.267,259.561300,2.080750,23,15,2,0.002756,0.005633,-0.046279,0.203018,-0.023270,0.978882,-25.635950,1.566897,27.059050,0.951905,0.304168,0.036425,0.000000,0.000000,0.000000,0.000000,0,0,3.655685,3.919342,10574.050000,0.000000,-25.592120,1.575623,27.072600,341.934100,75.421570,6.717219,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765853862278,2025-12-16 10:57:42.278,259.572400,2.091858,23,15,2,0.027665,0.007264,-0.046544,0.016830,-0.028870,0.999435,-25.631710,1.570970,27.034470,0.933255,0.285159,0.218419,0.000000,0.000000,0.000000,0.000000,0,0,3.493835,3.804871,10.326470,0.000000,-25.592330,1.575520,27.072050,341.896700,75.627720,6.671139,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765853862289,2025-12-16 10:57:42.290,259.583600,2.102997,23,15,2,0.027665,0.007264,-0.046544,0.016830,-0.028870,0.999435,-25.631830,1.571038,27.034250,0.933926,0.285398,0.215215,0.000000,0.000000,0.000000,0.000000,0,0,3.493835,3.804871,10.326470,0.000000,-25.592330,1.575626,27.071710,341.881300,75.824910,6.613825,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765853862301,2025-12-16 10:57:42.301,259.594600,2.114014,23,15,2,0.019390,0.006935,-0.047401,0.147110,-0.083511,0.985580,-25.634470,1.569482,27.041850,0.966533,0.243490,0.080699,0.000000,0.000000,0.000000,0.000000,0,0,3.482452,3.915329,10.575730,0.000000,-25.592490,1.575574,27.071370,341.885900,75.991760,6.537176,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765853862313,2025-12-16 10:57:42.313,259.606900,2.126312,23,15,2,0.020564,0.006617,-0.046049,0.115845,-0.039490,0.992477,-25.632960,1.569822,27.040950,0.952522,0.283243,0.111653,0.000000,0.000000,0.000000,0.000000,0,0,3.522003,3.970184,164.227400,0.000000,-25.592490,1.575679,27.071210,341.908800,76.153990,6.439367,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765853862323,2025-12-16 10:57:42.323,259.616800,2.136261,23,15,2,0.020564,0.006617,-0.046049,0.115845,-0.039490,0.992477,-25.633090,1.569707,27.040830,0.952905,0.282790,0.109513,0.000000,0.000000,0.000000,0.000000,0,0,3.522003,3.970184,164.227400,0.000000,-25.592570,1.575579,27.071010,341.925600,76.287050,6.351790,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1765853862334,2025-12-16 10:57:42.334,259.627900,2.147339,23,15,2,0.020633,0.006556,-0.045829,0.093536,-0.049744,0.994370,-25.632880,1.569772,27.040810,0.954011,0.270320,0.129553,0.000000,0.000000,0.000000,0.000000,0,0,3.592361,3.933334,2.534741,0.000000,-25.592540,1.575615,27.070940,341.977600,76.400400,6.257110,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
