UnixTimestamp,Timestamp,RecordingTime,SceneTime,SceneID,NodeID,GazeIndex,GazeOriginLocalX,GazeOriginLocalY,GazeOriginLocalZ,GazeDirectionLocalX,GazeDirectionLocalY,GazeDirectionLocalZ,GazeOriginWorldX,GazeOriginWorldY,GazeOriginWorldZ,GazeDirectionWorldX,GazeDirectionWorldY,GazeDirectionWorldZ,HitPointX,HitPointY,HitPointZ,HitDistance,HitObjectName,HitObjectTag,LeftPupilDiameter,RightPupilDiameter,LeftEyeOpenness,RightEyeOpenness,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationEulerX,HMDRotationEulerY,HMDRotationEulerZ,CameraFOV_V,CameraFOV_H,CameraNearClip,CameraFarClip,CameraAspectRatio,CameraPixelWidth,CameraPixelHeight,CameraFocalLength,TaskHintPanel,HitObjectVariant,HitNormalX,HitNormalY,HitNormalZ,GazeValid,GazeHit
1766473858896,2025-12-23 15:10:58.896,1326.142000,2.059692,23,10,2,-0.015183,0.011225,-0.030195,0.182816,-0.418259,0.889725,-22.291760,1.642181,44.466530,0.830433,-0.281081,0.480984,-17.5303059,0.0305471551,47.22435,5.73361731,Building,Surface,3.363220,3.426010,3171903000000000.000000,0.013810,-22.258070,1.634924,44.475510,350.707500,50.804320,355.847700,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.357468307,0,-0.933925271,1,1
1766473858908,2025-12-23 15:10:58.908,1326.153000,2.070801,23,10,2,-0.015183,0.011225,-0.030195,0.182816,-0.418259,0.889725,-22.291810,1.642447,44.466770,0.831165,-0.278983,0.480941,-17.5278034,0.0433944352,47.2233887,5.73163795,Building,Surface,3.363220,3.426010,3171903000000000.000000,0.013810,-22.258100,1.635244,44.475740,350.564800,50.879700,355.747700,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.357468307,0,-0.933925271,1,1
1766473858919,2025-12-23 15:10:58.919,1326.164000,2.081787,23,10,2,-0.020490,0.011329,-0.030334,0.232025,-0.466370,0.853607,-22.295370,1.643126,44.470960,0.839330,-0.334174,0.428759,-18.1684036,-2.99931893E-14,46.5791588,4.91693163,Building,Surface,3.253586,3.267792,3119264000000000.000000,0.013809,-22.258150,1.635499,44.475960,350.447800,50.922560,355.681200,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1766473858930,2025-12-23 15:10:58.930,1326.175000,2.092896,23,10,2,-0.016898,0.011380,-0.030692,0.243591,-0.441467,0.863571,-22.293330,1.643113,44.468200,0.853132,-0.307432,0.421471,-17.7336445,-3.00844012E-14,46.7208138,5.34460306,Building,Surface,3.291199,3.361450,3136375000000000.000000,0.014055,-22.258110,1.635812,44.476150,350.356800,50.982730,355.677900,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1766473858941,2025-12-23 15:10:58.941,1326.186000,2.104004,23,10,2,0.004877,0.011122,-0.030591,0.172989,-0.448898,0.876663,-22.279340,1.641441,44.451790,0.819651,-0.305968,0.484282,-17.8821201,-3.02962679E-14,47.0498352,5.36467552,Building,Surface,3.342117,3.325897,788543500000000.000000,3.551041,-22.258070,1.636026,44.476320,350.286500,51.013000,355.750600,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1766473858952,2025-12-23 15:10:58.952,1326.197000,2.115112,23,10,2,0.004877,0.011122,-0.030591,0.172989,-0.448898,0.876663,-22.279290,1.641612,44.451970,0.820249,-0.305000,0.483880,-17.8644371,-3.03004793E-14,47.0563774,5.38226223,Building,Surface,3.342117,3.325897,788543500000000.000000,3.551041,-22.258020,1.636212,44.476490,350.242200,51.006200,355.850300,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1766473858963,2025-12-23 15:10:58.963,1326.208000,2.126221,23,10,0,0.031615,0.011183,-0.031745,0.081757,-0.490555,0.867554,-22.262960,1.639597,44.430860,0.759206,-0.341066,0.554309,-18.613266,-3.03257209E-14,47.0955734,4.80721903,Building,Surface,3.051544,3.229889,204123300000000000.000000,0.003498,-22.257830,1.636136,44.476620,350.255600,50.967770,356.022500,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1766473858974,2025-12-23 15:10:58.974,1326.219000,2.137329,23,10,2,-0.016898,0.011380,-0.030692,0.243591,-0.441467,0.863571,-22.292970,1.643122,44.468840,0.855333,-0.304821,0.418898,-17.6823444,-3.00883179E-14,46.7268906,5.39040947,Building,Surface,3.291199,3.361450,12252000000000.000000,0.013994,-22.257700,1.635988,44.476720,350.310300,50.940300,356.187800,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1766473858985,2025-12-23 15:10:58.985,1326.230000,2.148438,23,10,2,-0.016898,0.011380,-0.030692,0.243591,-0.441467,0.863571,-22.292730,1.642950,44.468930,0.855441,-0.306136,0.417716,-17.7018127,-3.00778892E-14,46.7106972,5.36669302,Building,Surface,3.291199,3.361450,12252000000000.000000,0.013994,-22.257450,1.635791,44.476780,350.423200,50.932650,356.327200,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
1766473858997,2025-12-23 15:10:58.997,1326.241000,2.159546,23,10,2,0.004877,0.011122,-0.030591,0.172989,-0.448898,0.876663,-22.278550,1.641226,44.452460,0.821095,-0.308878,0.479970,-17.9156532,-3.02659712E-14,47.0027885,5.31343937,Building,Surface,3.342117,3.325897,3154173000000000.000000,0.000054,-22.257250,1.635595,44.476910,350.560700,50.953380,356.403600,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
