UnixTimestamp,Timestamp,RecordingTime,SceneTime,SceneID,NodeID,GazeIndex,GazeOriginLocalX,GazeOriginLocalY,GazeOriginLocalZ,GazeDirectionLocalX,GazeDirectionLocalY,GazeDirectionLocalZ,GazeOriginWorldX,GazeOriginWorldY,GazeOriginWorldZ,GazeDirectionWorldX,GazeDirectionWorldY,GazeDirectionWorldZ,HitPointX,HitPointY,HitPointZ,HitDistance,HitObjectName,HitObjectTag,LeftPupilDiameter,RightPupilDiameter,LeftEyeOpenness,RightEyeOpenness,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationEulerX,HMDRotationEulerY,HMDRotationEulerZ,CameraFOV_V,CameraFOV_H,CameraNearClip,CameraFarClip,CameraAspectRatio,CameraPixelWidth,CameraPixelHeight,CameraFocalLength,TaskHintPanel,HitObjectVariant,HitNormalX,HitNormalY,HitNormalZ,GazeValid,GazeHit
1766286190078,2025-12-21 11:03:10.078,1803.787000,2.060059,23,1,2,-0.004139,0.014760,-0.056809,-0.391083,-0.199677,0.898422,-84.549750,1.653216,66.473980,-0.564730,0.020159,0.825017,-91.92099,1.91634488,77.2426605,13.0525389,Building,Surface,3.858231,3.016235,186917700.000000,0.000000,-84.557390,1.650983,66.532280,347.434000,349.235100,357.096300,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,0,-1,1,1
1766286190089,2025-12-21 11:03:10.089,1803.798000,2.071167,23,1,2,-0.006839,0.014919,-0.057756,-0.380524,-0.199356,0.903015,-84.552130,1.653379,66.472610,-0.558266,0.020171,0.829403,-91.801384,1.91530633,77.2426605,12.9851542,Building,Surface,3.813385,3.019226,190338400000.000000,0.000000,-84.557530,1.651012,66.532360,347.483200,349.024200,357.094200,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,0,-1,1,1
1766286190100,2025-12-21 11:03:10.100,1803.809000,2.082153,23,1,2,-0.006839,0.014919,-0.057756,-0.380524,-0.199356,0.903015,-84.552060,1.653424,66.472710,-0.561287,0.019359,0.827381,-91.8582916,1.90541852,77.2426605,13.0167713,Building,Surface,3.813385,3.019226,190338400000.000000,0.000000,-84.557680,1.651008,66.532440,347.530500,348.814000,357.102000,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,0,-1,1,1
1766286190111,2025-12-21 11:03:10.111,1803.820000,2.093262,23,1,2,-0.001837,0.014640,-0.056026,-0.395691,-0.206879,0.894760,-84.547490,1.653325,66.475540,-0.579045,0.009946,0.815214,-92.1953506,1.78468943,77.2426605,13.2074976,Building,Surface,3.858246,3.022675,2973907000.000000,0.000012,-84.557910,1.650996,66.532490,347.589900,348.544300,357.116000,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,0,-1,1,1
1766286190123,2025-12-21 11:03:10.123,1803.832000,2.104492,23,1,2,-0.004139,0.014760,-0.056809,-0.391083,-0.199677,0.898422,-84.549530,1.653422,66.474370,-0.578619,0.016622,0.815416,-92.1907043,1.87292957,77.2426605,13.2057476,Building,Surface,3.858231,3.016235,12098530000.000000,0.000012,-84.558140,1.650980,66.532520,347.640200,348.259000,357.131300,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,0,-1,1,1
1766286190134,2025-12-21 11:03:10.134,1803.843000,2.115479,23,1,2,-0.004139,0.014760,-0.056809,-0.391083,-0.199677,0.898422,-84.549500,1.653540,66.474410,-0.582956,0.015435,0.812345,-92.2770309,1.85814214,77.2426605,13.2556286,Building,Surface,3.858231,3.016235,12098530000.000000,0.000012,-84.558430,1.651029,66.532520,347.707500,347.950800,357.147600,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,0,-1,1,1
1766286190145,2025-12-21 11:03:10.145,1803.854000,2.126709,23,1,2,-0.008690,0.015027,-0.058425,-0.374252,-0.196137,0.906342,-84.553540,1.653783,66.471850,-0.572273,0.019126,0.819833,-92.0719604,1.90505648,77.2426605,13.1377373,Building,Surface,3.798477,3.022690,12030890000.000000,0.000000,-84.558710,1.651099,66.532520,347.742600,347.639800,357.157500,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,0,-1,1,1
1766286190156,2025-12-21 11:03:10.156,1803.865000,2.137817,23,1,2,-0.006502,0.014866,-0.057523,-0.377289,-0.201843,0.903809,-84.551610,1.653919,66.473260,-0.580295,0.012916,0.814278,-92.2264252,1.82474184,77.2426605,13.2254276,Building,Surface,3.781876,3.033051,48657290000.000000,0.000001,-84.559070,1.651300,66.532500,347.750600,347.280900,357.175900,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,0,-1,1,1
1766286190167,2025-12-21 11:03:10.167,1803.876000,2.149048,23,1,2,-0.006585,0.014865,-0.057521,-0.375595,-0.203537,0.904144,-84.551700,1.654167,66.473290,-0.584191,0.011803,0.811516,-92.3043137,1.81080079,77.2426529,13.2705278,Building,Surface,3.789215,3.033295,48657290000.000000,0.000001,-84.559480,1.651577,66.532500,347.719500,346.908400,357.168400,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,0,-1,1,1
1766286190178,2025-12-21 11:03:10.178,1803.887000,2.159912,23,1,2,-0.006585,0.014865,-0.057521,-0.375595,-0.203537,0.904144,-84.551730,1.654424,66.473300,-0.589705,0.012530,0.807507,-92.4163589,1.82153118,77.2426605,13.3364,Building,Surface,3.789215,3.033295,48657290000.000000,0.000001,-84.559910,1.651884,66.532460,347.671400,346.516500,357.175600,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,0,-1,1,1
