UnixTimestamp,Timestamp,RecordingTime,SceneTime,SceneID,NodeID,GazeIndex,GazeOriginLocalX,GazeOriginLocalY,GazeOriginLocalZ,GazeDirectionLocalX,GazeDirectionLocalY,GazeDirectionLocalZ,GazeOriginWorldX,GazeOriginWorldY,GazeOriginWorldZ,GazeDirectionWorldX,GazeDirectionWorldY,GazeDirectionWorldZ,HitPointX,HitPointY,HitPointZ,HitDistance,HitObjectName,HitObjectTag,LeftPupilDiameter,RightPupilDiameter,LeftEyeOpenness,RightEyeOpenness,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationEulerX,HMDRotationEulerY,HMDRotationEulerZ,CameraFOV_V,CameraFOV_H,CameraNearClip,CameraFarClip,CameraAspectRatio,CameraPixelWidth,CameraPixelHeight,CameraFocalLength,TaskHintPanel,HitObjectVariant,HitNormalX,HitNormalY,HitNormalZ,GazeValid,GazeHit
1766044612837,2025-12-18 15:56:52.837,226.641900,2.052536,23,10,2,0.022496,0.013326,-0.054713,0.011810,-0.005051,0.999908,-22.252960,1.642707,44.495110,-0.606212,-0.007533,0.795256,-27.8458061,1.57320845,51.8320541,9.22581005,Building,Surface,4.136566,3.366196,0.000154,0.000000,-22.303740,1.627975,44.524810,0.180419,321.990500,3.195890,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.457246572,0,-0.889339983,1,1
1766044612848,2025-12-18 15:56:52.848,226.653000,2.063675,23,10,2,0.007768,0.014427,-0.057617,0.098541,-0.080841,0.991837,-22.262850,1.642990,44.483490,-0.531282,-0.077826,0.843604,-26.4335117,1.03204155,51.105938,7.85012627,Building,Surface,4.136749,3.500992,0.000002,0.000000,-22.303860,1.627988,44.524500,0.156749,321.869700,3.256263,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.457246572,0,-0.889339983,1,1
1766044612859,2025-12-18 15:56:52.859,226.664000,2.074661,23,10,2,0.007768,0.014427,-0.057617,0.098541,-0.080841,0.991837,-22.262840,1.643018,44.483250,-0.533643,-0.077757,0.842119,-26.4721718,1.02967739,51.1258125,7.88785887,Building,Surface,4.136749,3.500992,0.000002,0.000000,-22.303950,1.628006,44.524140,0.158873,321.704900,3.315434,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.457246572,0,-0.889339983,1,1
1766044612870,2025-12-18 15:56:52.870,226.675200,2.085785,23,10,2,-0.025263,0.015090,-0.056804,0.294952,-0.226715,0.928207,-22.289240,1.641669,44.463090,-0.335997,-0.211173,0.917866,-24.3238945,0.362894982,50.0212975,6.05547237,Building,Surface,4.008835,3.449905,0.000156,0.000000,-22.304110,1.627956,44.523780,0.133307,321.542100,3.364627,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.457246572,0,-0.889339983,1,1
1766044612882,2025-12-18 15:56:52.882,226.686700,2.097290,23,10,2,-0.026432,0.015140,-0.056886,0.293808,-0.232834,0.927063,-22.290070,1.641604,44.461970,-0.338951,-0.217120,0.915397,-24.3543625,0.31929034,50.0369568,6.09018278,Building,Surface,4.261658,3.445831,0.000002,0.000000,-22.304280,1.627934,44.523410,0.145151,321.334600,3.442420,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.457246572,0,-0.889339983,1,1
1766044612893,2025-12-18 15:56:52.893,226.697500,2.108109,23,10,2,-0.021057,0.014766,-0.055860,0.245819,-0.262711,0.933029,-22.286530,1.641488,44.465770,-0.381425,-0.249643,0.890046,-24.7643757,0.0197351146,50.2477646,6.49625063,Building,Surface,4.255798,3.250305,0.000607,0.000000,-22.304480,1.627888,44.522990,0.146587,321.144000,3.490646,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.457246572,0,-0.889339983,1,1
1766044612904,2025-12-18 15:56:52.904,226.708500,2.119110,23,10,2,-0.021057,0.014766,-0.055860,0.245819,-0.262711,0.933029,-22.286500,1.641448,44.465390,-0.384705,-0.249868,0.888569,-24.7973022,0.0106676091,50.2646942,6.52652502,Building,Surface,4.255798,3.250305,0.000607,0.000000,-22.304670,1.627841,44.522540,0.176489,320.915000,3.547884,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.457246572,0,-0.889339983,1,1
1766044612915,2025-12-18 15:56:52.915,226.719700,2.130371,23,10,2,-0.027443,0.014545,-0.055408,0.291611,-0.193253,0.936798,-22.291690,1.640743,44.461330,-0.358735,-0.177844,0.916327,-24.5047836,0.543594897,50.1142998,6.16908169,Building,Surface,4.245255,3.576401,0.000010,0.000000,-22.304880,1.627758,44.522090,0.205053,320.673800,3.612878,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.457246572,0,-0.889339983,1,1
1766044612926,2025-12-18 15:56:52.926,226.730700,2.141281,23,10,2,-0.026870,0.014481,-0.055317,0.282486,-0.202072,0.937744,-22.291270,1.640686,44.461350,-0.369159,-0.186865,0.910384,-24.6042728,0.469865233,50.1654472,6.26558495,Building,Surface,4.161987,3.565521,0.000010,0.000000,-22.305060,1.627767,44.521640,0.211737,320.455600,3.703945,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.457246572,0,-0.889339983,1,1
1766044612937,2025-12-18 15:56:52.937,226.741800,2.152435,23,10,2,-0.026870,0.014481,-0.055317,0.282486,-0.202072,0.937744,-22.291230,1.640807,44.461010,-0.373231,-0.185908,0.908918,-24.6415195,0.470117033,50.1846008,6.29713058,Building,Surface,4.161987,3.565521,0.000010,0.000000,-22.305290,1.627954,44.521250,0.169793,320.196400,3.756621,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.457246572,0,-0.889339983,1,1
