TaskCount,TaskOrder,SceneID,TaskID,TesterID,Age,Gender,Height,Eyetracking,TimeStamp,UnixTimestamp,TaskValidity
1852,69,23,4,2554192,0,Male,182,T,2025-12-25 15:07:58.124,1766645219258,Y
