TaskCount,TaskOrder,SceneID,TaskID,TesterID,Age,Gender,Height,Eyetracking,TimeStamp,UnixTimestamp,TaskValidity
641,69,23,4,2551045,1,Female,160,T,2025-12-15 16:12:20.217,1765786340224,Y
