TaskCount,TaskOrder,SceneID,TaskID,TesterID,Age,Gender,Height,Eyetracking,TimeStamp,UnixTimestamp,TaskValidity
1094,69,23,4,2551343,1,Male,175,T,2025-12-18 16:40:20.438,1766046091020,Y
