TaskCount,TaskOrder,SceneID,TaskID,TesterID,Age,Gender,Height,Eyetracking,TimeStamp,UnixTimestamp,TaskValidity
2609,69,23,4,2551047,0,Male,168,T,2025-12-30 16:49:16.542,1767083310073,Y
