TaskCount,TaskOrder,SceneID,TaskID,TesterID,Age,Gender,Height,Eyetracking,TimeStamp,UnixTimestamp,TaskValidity
207,69,23,4,2453160,1,Male,170,T,2025-12-09 16:22:07.341,1765267720861,Y
