TaskCount,TaskOrder,SceneID,TaskID,TesterID,Age,Gender,Height,Eyetracking,TimeStamp,UnixTimestamp,TaskValidity
1547,69,23,4,2550432,0,Female,173,T,2025-12-23 14:23:29.277,1766469986904,Y
