Timestamp,UnixTimestamp,RecordingTime(s),SceneTime(s),NodeID,TargetID,PositionX,PositionY,PositionZ,DecTime(s)
2025-12-14 14:01:02.073,1765692062073,1287.8490,2.035156,15,0,-25.9000,0.1700,27.1000,9.5050
2025-12-14 14:01:11.578,1765692071578,1297.3550,11.541750,16,0,-13.4000,0.1700,33.0700,21.3800
2025-12-14 14:01:32.958,1765692092958,1318.7350,32.921140,10,0,-22.5000,0.1700,44.7000,9.4400
2025-12-14 14:01:42.398,1765692102398,1327.6140,41.800660,9,0,-32.1000,0.1700,49.4000,5.1840
2025-12-14 14:01:47.582,1765692107582,1332.2970,46.483890,8,0,-39.1000,0.1700,52.3000,4.6560
2025-12-14 14:01:52.238,1765692112238,1336.4010,50.587040,11,0,-49.8000,0.1700,46.2000,5.4750
2025-12-14 14:01:57.713,1765692117713,1341.8760,56.062260,12,0,-50.2000,0.1700,38.8000,4.0320
2025-12-14 14:02:01.745,1765692121745,1345.9070,60.093750,13,0,-50.2000,0.1700,30.1000,4.8640
2025-12-14 14:02:06.609,1765692126609,1350.2480,64.434080,18,0,-55.2000,0.1700,23.0000,3.4760
2025-12-14 14:02:10.085,1765692130085,1353.1400,67.326420,19,0,-58.3000,0.1700,14.5000,5.2090
2025-12-14 14:02:15.294,1765692135294,1357.8650,72.051880,20,0,-59.1000,0.1700,4.9000,13.7160
2025-12-14 14:02:29.010,1765692149010,1370.9910,85.177860,21,0,-71.4000,0.1700,4.9000,2.2330
2025-12-14 14:02:31.243,1765692151243,1373.2240,87.410160,0,2,-71.5000,0.9562,0.5200,0.0000
