Timestamp,UnixTimestamp,RecordingTime(s),SceneTime(s),NodeID,TargetID,PositionX,PositionY,PositionZ,DecTime(s)
2025-12-21 15:51:11.303,1766303471303,207.7090,2.044373,15,0,-25.9000,-0.0300,27.1000,7.1500
2025-12-21 15:51:18.453,1766303478453,214.8616,9.196976,16,0,-13.4000,-0.0300,33.0700,11.5290
2025-12-21 15:51:29.982,1766303489982,226.3895,20.724870,15,0,-25.9000,-0.0300,27.1000,3.0200
2025-12-21 15:51:33.002,1766303493002,229.4104,23.745740,14,0,-36.1000,-0.0300,27.1000,6.1970
2025-12-21 15:51:39.199,1766303499199,235.6076,29.942980,15,0,-25.9000,-0.0300,27.1000,7.5190
2025-12-21 15:51:46.718,1766303506718,243.1264,37.461810,16,0,-13.4000,-0.0300,33.0700,14.6050
2025-12-21 15:52:01.323,1766303521323,257.7311,52.066450,10,0,-22.5000,-0.0300,44.7000,2.7210
2025-12-21 15:52:04.044,1766303524044,260.4519,54.787310,9,0,-32.1000,-0.0300,49.4000,4.7420
2025-12-21 15:52:08.786,1766303528786,265.1942,59.529620,8,0,-39.1000,-0.0300,52.3000,2.8210
2025-12-21 15:52:11.607,1766303531607,268.0153,62.350660,11,0,-49.8000,-0.0300,46.2000,4.8760
2025-12-21 15:52:16.483,1766303536483,272.8911,67.226460,12,0,-50.2000,-0.0300,38.8000,2.8660
2025-12-21 15:52:19.349,1766303539349,275.7562,70.091540,18,0,-55.2000,-0.0300,23.0000,2.5430
2025-12-21 15:52:21.892,1766303541892,278.2997,72.635090,19,0,-58.3000,-0.0300,14.5000,1.5450
2025-12-21 15:52:23.437,1766303543437,279.8433,74.178700,0,1,-59.4200,0.9530,0.5200,0.0000
