Timestamp,UnixTimestamp,RecordingTime(s),SceneTime(s),NodeID,TargetID,PositionX,PositionY,PositionZ,DecTime(s)
2025-12-26 16:04:08.329,1766736248329,1895.0780,2.046509,15,0,-25.9000,0.0500,27.1000,12.8140
2025-12-26 16:04:21.143,1766736261143,1907.8950,14.862920,16,0,-13.4000,0.0500,33.0700,7.2190
2025-12-26 16:04:28.362,1766736268362,1915.1140,22.082030,10,0,-22.5000,0.0500,44.7000,6.8190
2025-12-26 16:04:35.181,1766736275181,1921.9330,28.901120,9,0,-32.1000,0.0500,49.4000,3.0870
2025-12-26 16:04:38.268,1766736278268,1925.0200,31.988650,8,0,-39.1000,0.0500,52.3000,12.1850
2025-12-26 16:04:50.453,1766736290453,1937.2040,44.172000,11,0,-49.8000,0.0500,46.2000,4.3860
2025-12-26 16:04:54.839,1766736294839,1941.5900,48.558840,12,0,-50.2000,0.0500,38.8000,10.4070
2025-12-26 16:05:05.246,1766736305246,1951.9970,58.965330,13,0,-50.2000,0.0500,30.1000,3.5090
2025-12-26 16:05:08.755,1766736308755,1955.5060,62.474850,14,0,-36.1000,0.0500,27.1000,4.5430
2025-12-26 16:05:13.298,1766736313298,1960.0490,67.017700,15,0,-25.9000,0.0500,27.1000,5.7190
2025-12-26 16:05:19.017,1766736319017,1965.7690,72.736940,16,0,-13.4000,0.0500,33.0700,7.8860
2025-12-26 16:05:26.903,1766736326903,1973.6540,80.622440,15,0,-25.9000,0.0500,27.1000,2.6540
2025-12-26 16:05:29.557,1766736329557,1976.3080,83.276860,14,0,-36.1000,0.0500,27.1000,3.5320
2025-12-26 16:05:33.089,1766736333089,1979.8400,86.808840,13,0,-50.2000,0.0500,30.1000,3.3090
2025-12-26 16:05:36.398,1766736336398,1983.1500,90.118410,25,0,-63.2000,0.0500,36.0000,4.4320
2025-12-26 16:05:40.830,1766736340830,1987.5810,94.549320,24,0,-74.5000,0.0500,42.0000,10.0860
2025-12-26 16:05:50.916,1766736350916,1997.6650,104.633800,0,6,-79.6400,1.4839,39.0400,0.0000
