Timestamp,UnixTimestamp,RecordingTime(s),SceneTime(s),NodeID,TargetID,PositionX,PositionY,PositionZ,DecTime(s)
2025-12-05 15:38:26.356,1764920306356,469.5246,2.029114,15,0,-25.9000,0.1400,27.1000,8.1600
2025-12-05 15:38:34.516,1764920314516,477.6874,10.191990,16,0,-13.4000,0.1400,33.0700,16.1370
2025-12-05 15:38:50.653,1764920330653,493.8247,26.329250,15,0,-25.9000,0.1400,27.1000,2.4880
2025-12-05 15:38:53.141,1764920333141,496.3124,28.816930,14,0,-36.1000,0.1400,27.1000,2.8650
2025-12-05 15:38:56.006,1764920336006,499.1777,31.682250,13,0,-50.2000,0.1400,30.1000,4.5530
2025-12-05 15:39:00.559,1764920340559,503.7312,36.235780,25,0,-63.2000,0.1400,36.0000,7.4410
2025-12-05 15:39:08.000,1764920348000,511.1723,43.676850,24,0,-74.5000,0.1400,42.0000,4.7930
2025-12-05 15:39:12.793,1764920352793,515.2232,47.727750,27,0,-71.5000,0.1400,54.5000,4.4470
2025-12-05 15:39:17.240,1764920357240,519.2062,51.710780,2,0,-74.4000,0.1400,66.8000,4.4980
2025-12-05 15:39:21.738,1764920361738,523.1083,55.612820,3,0,-54.9000,0.1400,68.3000,5.8970
2025-12-05 15:39:27.635,1764920367635,528.5363,61.040800,4,0,-38.5000,0.1400,67.4000,3.8430
2025-12-05 15:39:31.478,1764920371478,531.7868,64.291350,6,0,-22.9000,0.1400,65.8000,6.4300
2025-12-05 15:39:37.908,1764920377908,537.7327,70.237210,5,0,-32.2000,0.1400,68.4000,3.3100
2025-12-05 15:39:41.218,1764920381218,541.0423,73.546840,4,0,-38.5000,0.1400,67.4000,7.7630
2025-12-05 15:39:48.981,1764920388981,548.8055,81.310030,3,0,-54.9000,0.1400,68.3000,3.0320
2025-12-05 15:39:52.013,1764920392013,551.8375,84.342070,2,0,-74.4000,0.1400,66.8000,5.0080
2025-12-05 15:39:57.021,1764920397021,555.2087,87.713290,1,0,-85.6000,0.1400,67.1000,0.0020
2025-12-05 15:39:57.023,1764920397023,555.2087,87.713290,1,0,-85.6000,0.1400,67.1000,0.3430
2025-12-05 15:39:57.366,1764920397366,555.5528,88.057340,1,0,-85.6000,0.1400,67.1000,7.9190
2025-12-05 15:40:05.285,1764920405285,562.0162,94.520720,30,0,-85.7000,0.1400,55.1000,0.1330
2025-12-05 15:40:05.418,1764920405418,562.1495,94.654020,30,0,-85.7000,0.1400,55.1000,3.0430
2025-12-05 15:40:08.461,1764920408461,564.7051,97.209630,29,0,-85.7000,0.1400,44.2000,3.0540
2025-12-05 15:40:11.515,1764920411515,567.2772,99.781770,28,0,-77.6000,0.1400,44.5000,3.0090
2025-12-05 15:40:14.524,1764920414524,570.2869,102.791500,24,0,-74.5000,0.1400,42.0000,2.6660
2025-12-05 15:40:17.190,1764920417190,572.9524,105.456900,25,0,-63.2000,0.1400,36.0000,0.2890
2025-12-05 15:40:17.479,1764920417479,573.2412,105.745800,25,0,-63.2000,0.1400,36.0000,2.6760
2025-12-05 15:40:20.155,1764920420155,575.9177,108.422300,13,0,-50.2000,0.1400,30.1000,3.0000
2025-12-05 15:40:23.155,1764920423155,578.9177,111.422300,17,0,-44.0000,0.1400,24.4000,2.6530
2025-12-05 15:40:25.808,1764920425808,581.5707,114.075300,14,0,-36.1000,0.1400,27.1000,0.3000
2025-12-05 15:40:26.108,1764920426108,581.8706,114.375200,14,0,-36.1000,0.1400,27.1000,2.2880
2025-12-05 15:40:28.396,1764920428396,584.1584,116.663000,15,0,-25.9000,0.1400,27.1000,6.7960
2025-12-05 15:40:35.192,1764920435192,590.9554,123.460000,16,0,-13.4000,0.1400,33.0700,0.1670
2025-12-05 15:40:35.359,1764920435359,591.1220,123.626600,16,0,-13.4000,0.1400,33.0700,0.1440
2025-12-05 15:40:35.503,1764920435503,591.2664,123.771000,16,0,-13.4000,0.1400,33.0700,0.2000
2025-12-05 15:40:35.703,1764920435703,591.4662,123.970800,16,0,-13.4000,0.1400,33.0700,8.6960
2025-12-05 15:40:44.399,1764920444399,600.1624,132.667000,10,0,-22.5000,0.1400,44.7000,3.9320
2025-12-05 15:40:48.331,1764920448331,604.0939,136.598500,9,0,-32.1000,0.1400,49.4000,3.9650
2025-12-05 15:40:52.296,1764920452296,608.0587,140.563300,8,0,-39.1000,0.1400,52.3000,5.1550
2025-12-05 15:40:57.451,1764920457451,613.2137,145.718300,11,0,-49.8000,0.1400,46.2000,8.9930
2025-12-05 15:41:06.444,1764920466444,622.2080,154.712600,26,0,-60.7000,0.1400,46.8000,2.9220
2025-12-05 15:41:09.366,1764920469366,625.1290,157.633500,24,0,-74.5000,0.1400,42.0000,5.2540
2025-12-05 15:41:14.620,1764920474620,630.3821,162.886700,0,6,-79.6400,1.4839,39.0400,0.0000
