Timestamp,UnixTimestamp,RecordingTime(s),SceneTime(s),NodeID,TargetID,PositionX,PositionY,PositionZ,DecTime(s)
2025-12-23 16:32:10.121,1766478730121,1429.9620,2.051270,15,0,-25.9000,0.0700,27.1000,15.3680
2025-12-23 16:32:25.489,1766478745489,1445.3330,17.422120,16,0,-13.4000,0.0700,33.0700,28.9090
2025-12-23 16:32:54.398,1766478774398,1474.2420,46.331300,15,0,-25.9000,0.0700,27.1000,2.7320
2025-12-23 16:32:57.130,1766478777130,1476.9740,49.063350,14,0,-36.1000,0.0700,27.1000,6.4970
2025-12-23 16:33:03.627,1766478783627,1483.4710,55.560420,17,0,-44.0000,0.0700,24.4000,8.6190
2025-12-23 16:33:12.246,1766478792246,1492.0890,64.178710,18,0,-55.2000,0.0700,23.0000,26.7330
2025-12-23 16:33:38.979,1766478818979,1518.8220,90.911250,12,0,-50.2000,0.0700,38.8000,5.5860
2025-12-23 16:33:44.565,1766478824565,1524.4080,96.497560,8,0,-39.1000,0.0700,52.3000,11.5170
2025-12-23 16:33:56.082,1766478836082,1535.9250,108.014600,9,0,-32.1000,0.0700,49.4000,5.3300
2025-12-23 16:34:01.412,1766478841412,1541.2560,113.345700,10,0,-22.5000,0.0700,44.7000,12.9280
2025-12-23 16:34:14.340,1766478854340,1554.1840,126.273100,9,0,-32.1000,0.0700,49.4000,5.6420
2025-12-23 16:34:19.982,1766478859982,1559.8260,131.914900,8,0,-39.1000,0.0700,52.3000,4.9530
2025-12-23 16:34:24.935,1766478864935,1564.7790,136.868300,7,0,-44.1000,0.0700,58.4000,3.3100
2025-12-23 16:34:28.245,1766478868245,1567.7520,139.841200,3,0,-54.9000,0.0700,68.3000,5.1540
2025-12-23 16:34:33.399,1766478873399,1572.6560,144.745100,2,0,-74.4000,0.0700,66.8000,12.7270
2025-12-23 16:34:46.126,1766478886126,1585.0500,157.139600,1,0,-85.6000,0.0700,67.1000,12.4950
2025-12-23 16:34:58.621,1766478898621,1597.5450,169.633900,2,0,-74.4000,0.0700,66.8000,6.7190
2025-12-23 16:35:05.340,1766478905340,1604.2640,176.353100,27,0,-71.5000,0.0700,54.5000,6.4070
2025-12-23 16:35:11.747,1766478911747,1610.6720,182.761400,24,0,-74.5000,0.0700,42.0000,1.3890
2025-12-23 16:35:13.136,1766478913136,1612.0600,184.149700,0,6,-79.6400,1.4839,39.0400,0.0000
