TaskOrder,ParticipantID,SourceFile,Timestamp,FrameIndex,SceneID,NodeID,GazeValid,HitStatus,Category,ObjectName,HitPointX,HitPointY,HitPointZ,HitDistance,DeltaTime,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.2429999999999,1253,23,12,1,ValidHit,commercial,C2,-79.9047012,0.817823887,24.267643,32.4058571,0.0109999999,-50.7864609,1.63802397,38.4660492,-0.89854002,-0.0253100004,-0.438138992
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.2539999999999,1254,23,12,1,ValidHit,commercial,C2,-79.9047012,4.90913534,23.0948048,33.0775223,0.0109999999,-50.8174896,1.635167,38.5005684,-0.879359007,0.0989779979,-0.465743989
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.2650000000001,1255,23,12,1,ValidHit,commercial,C2,-79.9046936,4.3438859,20.9647236,34.0759735,0.0120000001,-50.8035583,1.63648403,38.4851494,-0.853998005,0.0794510022,-0.51415199
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.277,1256,23,12,1,ValidHit,commercial,C2,-79.9047012,3.83251214,19.4026432,34.869854,0.0109999999,-50.7924004,1.63761306,38.4699783,-0.834878027,0.0629450008,-0.546809971
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.288,1257,23,12,1,ValidHit,commercial,C2,-79.9047012,3.85021353,19.7171307,34.6995926,0.0109999999,-50.7930107,1.63764596,38.47015,-0.838957012,0.0637630001,-0.540435016
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.299,1258,23,12,1,ValidHit,commercial,C2,-79.9047089,3.81183696,18.8832874,35.1546516,0.0109999999,-50.7920494,1.63793099,38.4684105,-0.828126013,0.061838001,-0.557110012
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.3099999999999,1259,23,12,1,ValidHit,commercial,C2,-79.9046936,5.0572176,17.3753452,36.1122208,0.0109999999,-50.7964516,1.63755906,38.4729385,-0.806047022,0.0946950018,-0.584221005
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.3209999999999,1260,23,12,1,ValidHit,commercial,C2,-79.9047012,5.07727957,17.6437073,35.9576683,0.0109999999,-50.7969818,1.63752198,38.4730797,-0.809496999,0.0956609994,-0.579272985
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.3320000000001,1261,23,12,1,ValidHit,commercial,C2,-79.9047012,3.9352684,20.7899952,34.1356621,0.0109999999,-50.7952614,1.637887,38.4706612,-0.852751017,0.0673009977,-0.517948985
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.3430000000001,1262,23,12,1,ValidHit,commercial,C2,-79.9047012,3.91955829,19.9065056,34.6004791,0.0109999999,-50.7941399,1.63798904,38.4689102,-0.841328979,0.0659400001,-0.536475003
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.354,1263,23,12,1,ValidHit,commercial,C2,-79.9047012,3.93909431,20.1121006,34.4915848,0.0109999999,-50.7946205,1.638008,38.4690514,-0.843971014,0.0667140037,-0.532212019
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.365,1264,23,12,1,ValidHit,commercial,C2,-79.9047012,4.07621861,17.3568802,36.0421448,0.0120000001,-50.7977905,1.63768804,38.4726906,-0.807570994,0.0676570013,-0.585857987
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.377,1265,23,12,1,ValidHit,commercial,C2,-79.9047012,4.43490171,16.7555027,36.4231758,0.0109999999,-50.7979813,1.63770795,38.4723701,-0.799115002,0.0767960027,-0.596229017
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.3879999999999,1266,23,12,1,ValidHit,commercial,C2,-79.9047012,4.58172131,16.2607613,36.7316055,0.0109999999,-50.8009491,1.63743901,38.4759216,-0.792329013,0.0801559985,-0.604791999
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.3989999999999,1267,23,12,1,ValidHit,commercial,C2,-79.9047012,4.59072542,16.4223652,36.6345253,0.0109999999,-50.8013802,1.63748205,38.4760094,-0.794417024,0.0806130022,-0.601985991
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.4100000000001,1268,23,12,1,ValidHit,commercial,C2,-79.9047012,4.3653388,15.5578871,37.1430359,0.0109999999,-50.8105698,1.63668704,38.4858398,-0.783295989,0.0734630004,-0.617285013
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.421,1269,23,12,1,ValidHit,commercial,C2,-79.9046936,5.13803673,15.2796564,37.3795891,0.0109999999,-50.8208008,1.63567698,38.4980507,-0.778068006,0.0936969966,-0.62115097
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.432,1270,23,12,1,ValidHit,commercial,C2,-79.9047012,4.5720048,12.6696472,39.0076256,0.0109999999,-50.8168602,1.63600504,38.4935112,-0.745693028,0.075267002,-0.662018001
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.443,1271,23,12,1,ValidHit,commercial,C2,-79.9047012,4.59581661,12.8115368,38.9155045,0.0109999999,-50.8171196,1.63604796,38.4936104,-0.747452021,0.0760560036,-0.659941971
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.454,1272,23,12,1,ValidHit,commercial,C2,-79.9047012,4.4481163,16.0951481,36.8194847,0.0109999999,-50.8115387,1.63671505,38.4861794,-0.790153027,0.0763560012,-0.608126998
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.4649999999999,1273,23,12,1,ValidHit,commercial,C2,-79.9047012,5.22749138,15.7659492,37.0875511,0.0109999999,-50.8217392,1.63577795,38.4984703,-0.784169018,0.0968440026,-0.612941027
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.4760000000001,1274,23,12,1,ValidHit,commercial,C2,-79.9047012,5.24420452,15.8459558,37.0399933,0.0109999999,-50.82201,1.63580096,38.4985008,-0.785169005,0.0974190012,-0.611568987
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.4870000000001,1275,23,12,1,ValidHit,commercial,C2,-79.9047012,4.99497223,12.5806885,39.0997581,0.0120000001,-50.8155899,1.636356,38.4908104,-0.743965983,0.085897997,-0.662662029
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.499,1276,23,12,1,ValidHit,commercial,C2,-79.9047012,4.69545031,12.4182606,39.1827927,0.0109999999,-50.8150482,1.63644004,38.4898109,-0.74239701,0.0780690014,-0.665372014
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.51,1277,23,12,1,ValidHit,commercial,C2,-79.9047012,4.35629654,11.9795675,39.4512444,0.0109999999,-50.8166618,1.63630104,38.4916115,-0.737308025,0.0689449981,-0.672012985
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.521,1278,23,12,1,ValidHit,commercial,C2,-79.9047012,4.33700705,12.0387039,39.4100838,0.0109999999,-50.8168602,1.636204,38.4916382,-0.738072991,0.0685300007,-0.671214998
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.5319999999999,1279,23,12,1,ValidHit,commercial,C2,-79.9047012,4.51974821,11.8478861,39.5511017,0.0109999999,-50.8218384,1.63585305,38.4967117,-0.735316992,0.0729150027,-0.673775971
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.5429999999999,1280,23,12,1,ValidHit,commercial,C2,-79.9046936,4.52856922,11.8531218,39.5488396,0.0109999999,-50.8285789,1.63519096,38.504921,-0.735189021,0.0731590018,-0.673889995
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.5540000000001,1281,23,12,1,ValidHit,commercial,C2,-79.9047012,4.50934124,11.9238415,39.4996681,0.0109999999,-50.8288307,1.63512397,38.5049706,-0.736097991,0.0727650002,-0.672940016
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.5650000000001,1282,23,12,1,ValidHit,commercial,C2,-79.9047012,3.55929708,12.4498768,39.0888748,0.0109999999,-50.8232803,1.63548899,38.4981003,-0.743978024,0.0492159985,-0.666381001
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.576,1283,23,12,1,ValidHit,commercial,C2,-79.9047012,4.43391848,12.1753826,39.324543,0.0120000001,-50.8227501,1.63563704,38.4970398,-0.739530027,0.0711579993,-0.669337988
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.588,1284,23,12,1,ValidHit,commercial,C2,-79.9047012,4.40082264,12.2805567,39.2517433,0.0109999999,-50.8230095,1.63558996,38.4971199,-0.740894973,0.0704480037,-0.667901993
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.5989999999999,1285,23,12,1,ValidHit,commercial,C2,-79.9047089,4.38948154,12.3289909,39.2192192,0.0109999999,-50.8297501,1.63501406,38.5054588,-0.741338015,0.0702319965,-0.667433977
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.6099999999999,1286,23,12,1,ValidHit,commercial,C2,-79.9047012,2.13924026,17.3294792,35.9739494,0.0109999999,-50.8176613,1.63588798,38.4911308,-0.808551013,0.0139920004,-0.588244021
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.6210000000001,1287,23,12,1,ValidHit,commercial,C2,-79.9047012,0.532745719,22.7165794,33.1116638,0.0109999999,-50.8008003,1.63730001,38.4685783,-0.87895,-0.0333580002,-0.475717008
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.6320000000001,1288,23,12,1,ValidHit,commercial,C2,-79.9047089,0.508242607,22.811882,33.0670815,0.0109999999,-50.8010216,1.63720202,38.4686089,-0.880128026,-0.0341410004,-0.473477006
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.643,1289,23,12,1,ValidHit,ground,ground,-69.1686325,-1.91854555E-14,29.7948418,20.3787117,0.0109999999,-50.8010101,1.63713896,38.469059,-0.901305974,-0.0803349987,-0.425646991
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.654,1290,23,12,1,ValidHit,ground,ground,-66.7371521,-2.00551144E-14,31.1454124,17.6145344,0.0109999999,-50.8018112,1.63694203,38.47052,-0.904657006,-0.0929299966,-0.415850013
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.665,1291,23,12,1,ValidHit,ground,ground,-66.6120148,-2.01289401E-14,31.2600651,17.4534588,0.0109999999,-50.8021317,1.63689601,38.4705696,-0.905817986,-0.0937850028,-0.413121998
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.6759999999999,1292,23,12,1,ValidHit,ground,ground,-66.1799316,-2.00094491E-14,31.0744953,17.1428947,0.0120000001,-50.80056,1.63699901,38.4686813,-0.897114992,-0.0954900011,-0.431320012
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.6880000000001,1293,23,12,1,ValidHit,ground,ground,-69.9029999,-1.91645744E-14,29.762413,21.0518055,0.00999999978,-50.8138008,1.63575304,38.4862518,-0.906756997,-0.0776999965,-0.414391994
92,Eye_ID2551028_Task92_1766729576908,Eye_ID2551028_Task92_1766729576908.csv,1806.6980000000001,1294,23,12,1,ValidHit,ground,ground,-66.2017441,-2.03659314E-14,31.628109,16.9299316,0.0120000001,-50.8030205,1.63684201,38.4708099,-0.909543991,-0.0966819972,-0.404172003
