TaskOrder,ParticipantID,SourceFile,Timestamp,FrameIndex,SceneID,NodeID,GazeValid,HitStatus,Category,ObjectName,HitPointX,HitPointY,HitPointZ,HitDistance,DeltaTime,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.5649999999996,7324,23,12,0,InvalidGaze,,,0,0,0,0,0.0109999999,0,0,0,0,0,0
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.576,7325,23,12,1,ValidHit,ground,ground,-52.4489441,-2.54341311E-14,39.4989777,2.94572878,0.0109999999,-50.1902084,1.65704501,38.588131,-0.766770005,-0.56251502,0.309202999
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.5870000000004,7326,23,12,1,ValidHit,commercial,C6,-64.4819794,3.71006536,48.9549179,17.7638721,0.0109999999,-50.1990891,1.65551603,38.5947495,-0.804035008,0.115658,0.583211005
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.598,7327,23,12,1,ValidHit,commercial,C6,-64.5039749,3.70932293,48.9475479,17.7773266,0.0109999999,-50.1989212,1.65552998,38.5947304,-0.804673016,0.115528002,0.582355976
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.6090000000004,7328,23,12,1,ValidHit,commercial,C6,-63.8455658,0.875245273,49.1682358,17.2811928,0.0120000001,-50.1574898,1.64478397,38.6475906,-0.792071998,-0.0445300005,0.608785987
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.6210000000001,7329,23,12,1,ValidHit,commercial,C6,-64.912529,2.89963007,48.8106003,17.9543839,0.0109999999,-50.1998596,1.655164,38.5954895,-0.819440007,0.0693119988,0.568943024
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.6319999999996,7330,23,12,1,ValidHit,commercial,C6,-63.9875374,1.50853753,49.1206512,17.3480053,0.0109999999,-50.1703911,1.64789605,38.6315918,-0.796458006,-0.00803299993,0.604618013
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.643,7331,23,12,1,ValidHit,commercial,C6,-64.0147095,1.50348043,49.1115456,17.3643703,0.0109999999,-50.1701698,1.64786696,38.6315918,-0.79728502,-0.00831499975,0.603524029
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.6540000000005,7332,23,12,1,ValidHit,commercial,C6,-63.9283829,0.858392537,49.1404724,17.3312721,0.0109999999,-50.1569099,1.64477205,38.6475716,-0.794595003,-0.0453730002,0.605426013
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.665,7333,23,12,1,ValidHit,commercial,C6,-65.0090942,2.88796282,48.7782364,18.0152435,0.0109999999,-50.1990814,1.65509796,38.5952797,-0.822075009,0.068434,0.565235972
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.6760000000004,7334,23,12,1,ValidHit,commercial,C6,-64.0228271,1.36246645,49.1088219,17.3713856,0.0109999999,-50.1676598,1.64732301,38.6341705,-0.797583997,-0.0163979996,0.602981985
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.6869999999999,7335,23,12,1,ValidHit,commercial,C6,-64.0443878,1.36212802,49.101593,17.3843422,0.0109999999,-50.1675415,1.64731896,38.6341591,-0.798236012,-0.0164049994,0.602117002
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.6980000000003,7336,23,12,1,ValidHit,commercial,C6,-63.7048035,1.2191509,49.2154198,17.1875439,0.0109999999,-50.1632881,1.64627898,38.6391907,-0.78786701,-0.0248509999,0.615342021
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.7089999999998,7337,23,12,1,ValidHit,commercial,C6,-63.6325378,1.34021866,49.2396393,17.1431465,0.0109999999,-50.1642189,1.64653504,38.6378517,-0.785632014,-0.0178679992,0.618421972
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.7200000000003,7338,23,12,1,ValidHit,commercial,C6,-63.7814217,1.30387962,49.1897354,17.2307529,0.0109999999,-50.164711,1.64679003,38.6367111,-0.790253997,-0.019901,0.612451017
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.7309999999998,7339,23,12,1,ValidHit,commercial,C6,-63.8012848,1.30478919,49.1830826,17.2424545,0.0120000001,-50.1645889,1.64675999,38.6367111,-0.790875971,-0.0198330004,0.611648977
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.7430000000004,7340,23,12,1,ValidHit,commercial,C6,-63.7813759,1.22137761,49.1897507,17.2326603,0.0109999999,-50.1627197,1.64624906,38.6390991,-0.790280998,-0.0246549994,0.61224699
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.7539999999999,7341,23,12,1,ValidHit,commercial,C6,-63.7058716,1.33779597,49.215065,17.1861496,0.0109999999,-50.1637611,1.64647901,38.6377411,-0.787959993,-0.0179609992,0.615450978
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.7650000000003,7342,23,12,1,ValidHit,commercial,C6,-63.7237511,1.33675516,49.2090683,17.1966934,0.0109999999,-50.1636314,1.64645302,38.6377106,-0.788523972,-0.0180089995,0.61472702
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.7759999999998,7343,23,12,1,ValidHit,commercial,C6,-63.9598007,1.44621587,49.1299438,17.3338547,0.0109999999,-50.1647301,1.64671803,38.636219,-0.795840025,-0.0115670003,0.605385005
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.7870000000003,7344,23,12,1,ValidHit,commercial,C6,-63.7121582,1.26861167,49.2129517,17.1914177,0.0109999999,-50.1634216,1.64637995,38.6377983,-0.788101971,-0.0219739992,0.615135014
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.7979999999998,7345,23,12,1,ValidHit,commercial,C6,-63.700016,1.62601769,49.2170258,17.1801643,0.0120000001,-50.1689796,1.64775097,38.6307716,-0.787588,-0.00126499997,0.616183996
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.8100000000004,7346,23,12,1,ValidHit,commercial,C6,-63.7122269,1.62479234,49.2129288,17.1874142,0.0109999999,-50.1688309,1.64777195,38.6307297,-0.787975013,-0.00133700005,0.615688026
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.8209999999999,7347,23,12,1,ValidHit,commercial,C6,-63.6062241,1.29490888,49.2484665,17.1298161,0.0120000001,-50.16325,1.64644802,38.6374512,-0.784767985,-0.0205220003,0.619445026
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.8329999999996,7348,23,12,1,ValidHit,commercial,C6,-63.7650986,1.26994896,49.1952057,17.2228413,0.0109999999,-50.1627884,1.64642704,38.6376686,-0.789775014,-0.0218589995,0.612990022
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.8440000000001,7349,23,12,1,ValidHit,commercial,C6,-63.7508545,1.62689209,49.1999817,17.2103615,0.0109999999,-50.1683502,1.64780295,38.6306114,-0.789197028,-0.00121500005,0.614121974
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.8549999999996,7350,23,12,1,ValidHit,commercial,C6,-63.7650909,1.62610531,49.1952133,17.2187805,0.0120000001,-50.1682281,1.64780104,38.6305885,-0.789645016,-0.00126000005,0.613546014
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.8670000000002,7351,23,12,1,ValidHit,commercial,C6,-63.634922,1.19004595,49.2388382,17.1493626,0.0109999999,-50.1602898,1.64585996,38.6403885,-0.785719991,-0.0265790001,0.618007004
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.8779999999997,7352,23,12,1,ValidHit,commercial,C6,-63.6500053,1.04927492,49.2337875,17.1624699,0.0120000001,-50.1574516,1.64517605,38.6438713,-0.786162019,-0.0347209983,0.617035985
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.8900000000003,7353,23,12,1,ValidHit,commercial,C6,-63.4694672,0.899656832,49.2943039,17.0645542,0.0109999999,-50.1580391,1.64533806,38.6430588,-0.780050993,-0.0436969995,0.624163985
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.9009999999998,7354,23,12,1,ValidHit,commercial,C6,-63.4883232,0.901610553,49.2879791,17.0753117,0.0120000001,-50.1580086,1.64535499,38.6429901,-0.78066498,-0.043556001,0.623404026
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.9129999999996,7355,23,12,1,ValidHit,commercial,C6,-63.5000305,0.820687115,49.2840576,17.0857258,0.0109999999,-50.1571388,1.64513004,38.6440582,-0.780933022,-0.0482529998,0.622738004
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.924,7356,23,12,1,ValidHit,ground,ground,-57.2465172,-2.66790696E-14,41.4323578,7.79492235,0.0120000001,-50.1541214,1.64404595,38.6474304,-0.909868002,-0.210911006,0.357271999
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.9359999999997,7357,23,12,1,ValidHit,ground,ground,-57.2598343,-2.66749073E-14,41.4258919,7.80476141,0.0109999999,-50.1540909,1.644014,38.6473999,-0.910430014,-0.210640997,0.355996996
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.9470000000001,7358,23,12,1,ValidHit,ground,ground,-56.1386452,-2.60186668E-14,40.4067574,6.45023823,0.0109999999,-50.1549187,1.64402199,38.6466904,-0.927664995,-0.254875004,0.272864997
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.9579999999996,7359,23,12,1,ValidHit,commercial,C6,-63.6002846,0.820199966,49.2504539,17.1434631,0.0120000001,-50.1570702,1.64509702,38.6439514,-0.784155011,-0.0481170006,0.618686974
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.9700000000003,7360,23,12,1,ValidHit,ground,ground,-57.2948837,-2.66619968E-14,41.4058418,7.82956219,0.0109999999,-50.1541595,1.64399195,38.6473389,-0.912015021,-0.209970996,0.352317005
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.9809999999998,7361,23,12,1,ValidHit,ground,ground,-57.3068695,-2.6658507E-14,41.400425,7.83857107,0.0109999999,-50.1541901,1.64401102,38.6473083,-0.912491024,-0.209731996,0.351224005
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4113.9920000000002,7362,23,12,1,ValidHit,ground,ground,-56.4638824,-2.60803867E-14,40.5026054,6.77158451,0.0109999999,-50.1720886,1.64976597,38.6195297,-0.929135978,-0.243627995,0.278082013
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.0029999999997,7363,23,12,1,ValidHit,ground,ground,-56.6753502,-2.61480714E-14,40.6077232,6.997756,0.0109999999,-50.17202,1.64976799,38.6193886,-0.929338992,-0.235754997,0.284137011
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.0140000000001,7364,23,12,1,ValidHit,ground,ground,-55.9370956,-2.59683564E-14,40.3286247,6.24218941,0.0109999999,-50.1552315,1.64410603,38.6458206,-0.926241994,-0.263381988,0.269582003
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.0249999999996,7365,23,12,1,ValidHit,ground,ground,-55.9456711,-2.59651885E-14,40.3237038,6.24871683,0.0120000001,-50.1553116,1.64406204,38.6458397,-0.926634014,-0.263099998,0.268510014
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.0370000000003,7366,23,12,1,ValidHit,ground,ground,-56.0998917,-2.60576506E-14,40.4673004,6.42638731,0.0109999999,-50.1668282,1.647807,38.6282997,-0.923228979,-0.256410986,0.286161989
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.0479999999998,7367,23,12,1,ValidHit,ground,ground,-56.6917191,-2.61309275E-14,40.5810966,7.0053854,0.0109999999,-50.1721382,1.64976001,38.6192818,-0.930646002,-0.235496998,0.280041993
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.0590000000002,7368,23,12,1,ValidHit,ground,ground,-56.6879997,-2.61258758E-14,40.5732498,6.99968195,0.0109999999,-50.1721687,1.64971101,38.6192818,-0.93086803,-0.235681996,0.279148996
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.0699999999997,7369,23,12,1,ValidHit,ground,ground,-55.9391136,-2.59489069E-14,40.29842,6.23563337,0.0109999999,-50.155571,1.64399397,38.6458206,-0.927483976,-0.263641,0.265020996
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.0810000000001,7370,23,12,1,ValidHit,ground,ground,-56.1567726,-2.60632936E-14,40.476059,6.48075676,0.0109999999,-50.1682205,1.64813697,38.6264496,-0.924043,-0.254310012,0.285398006
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.0919999999996,7371,23,12,1,ValidHit,ground,ground,-56.1300659,-2.60571763E-14,40.4665604,6.45321608,0.0109999999,-50.1684189,1.64814401,38.626339,-0.923815012,-0.255396008,0.285160005
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.1030000000001,7372,23,12,1,ValidHit,ground,ground,-56.1236305,-2.60528598E-14,40.4598579,6.4452939,0.0109999999,-50.1684914,1.64813197,38.626339,-0.923941016,-0.255708009,0.284471005
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.1139999999996,7373,23,12,1,ValidHit,ground,ground,-56.0787506,-2.6045245E-14,40.4480324,6.40030622,0.0109999999,-50.1687584,1.64813495,38.6260796,-0.923379004,-0.257505,0.284662992
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.125,7374,23,12,1,ValidHit,ground,ground,-56.1265297,-2.60727973E-14,40.4908218,6.45531702,0.0120000001,-50.1722488,1.649266,38.6206818,-0.922372997,-0.255486012,0.289701998
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.1369999999997,7375,23,12,1,ValidHit,ground,ground,-56.1181183,-2.60426361E-14,40.4439812,6.43547583,0.00999999978,-50.1687393,1.64809895,38.6262703,-0.924454987,-0.256092995,0.282447994
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.1469999999999,7376,23,12,1,ValidHit,ground,ground,-56.1219559,-2.60404152E-14,40.4405327,6.43796396,0.0120000001,-50.1688385,1.64807999,38.6262283,-0.924678028,-0.255991012,0.281809002
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.1589999999997,7377,23,12,1,ValidHit,ground,ground,-56.0731163,-2.60311978E-14,40.4262161,6.38861799,0.0109999999,-50.1691093,1.64810801,38.6259613,-0.924130976,-0.257972002,0.281787008
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.1700000000001,7378,23,12,1,ValidHit,ground,ground,-56.1350822,-2.60665563E-14,40.4811287,6.45996237,0.0109999999,-50.1729202,1.64932501,38.620079,-0.922926009,-0.255311012,0.288085014
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.1809999999996,7379,23,12,1,ValidHit,ground,ground,-56.1273766,-2.60608592E-14,40.4722786,6.45022392,0.0109999999,-50.1730194,1.64928305,38.6200409,-0.923111022,-0.255690008,0.287155002
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.192,7380,23,12,1,ValidHit,ground,ground,-58.8132172,-2.6419598E-14,41.0293999,9.12212372,0.0109999999,-50.1697388,1.64867997,38.6241188,-0.947516978,-0.180731997,0.263671994
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.2030000000004,7381,23,12,1,ValidHit,commercial,C2,-79.9047012,2.8021872,46.9097366,30.8930283,0.0109999999,-50.1631393,1.64706099,38.634201,-0.962723017,0.0373909995,0.267875999
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.2139999999999,7382,23,12,1,ValidHit,commercial,C2,-79.9047012,7.66186047,47.9914551,31.7486916,0.0109999999,-50.1726418,1.65056098,38.6187096,-0.936475992,0.189338997,0.295215011
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.2250000000004,7383,23,12,1,ValidHit,commercial,C2,-79.9047012,7.65557909,47.9530106,31.7361031,0.0109999999,-50.1727295,1.65056705,38.6186714,-0.936845005,0.189216003,0.29412201
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.2359999999999,7384,23,12,1,ValidHit,commercial,C2,-79.9046936,6.27177,47.4464645,31.3652782,0.0120000001,-50.1586304,1.64617598,38.6398811,-0.948363006,0.147473007,0.280770987
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.2479999999996,7385,23,12,1,ValidHit,commercial,C2,-79.9047012,6.64217758,47.5665169,31.4534874,0.0109999999,-50.1627197,1.647331,38.6341095,-0.945580006,0.158800006,0.283986002
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.259,7386,23,12,1,ValidHit,commercial,C2,-79.9047012,6.6418438,47.5278931,31.4424019,0.0109999999,-50.1628189,1.64734197,38.634079,-0.945909977,0.158845007,0.282858998
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.2700000000004,7387,23,12,1,ValidHit,commercial,C2,-79.9047012,7.66398382,47.8000183,31.6927528,0.0109999999,-50.173069,1.65057003,38.6185493,-0.938116014,0.189740002,0.289701015
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.2809999999999,7388,23,12,1,ValidHit,commercial,C2,-79.9047012,6.28126574,47.2938805,31.3238258,0.0109999999,-50.1590309,1.64615798,38.6398201,-0.949606001,0.147972003,0.276273996
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.2920000000004,7389,23,12,1,ValidHit,commercial,C2,-79.9047012,6.565238,47.6483536,31.4655247,0.0109999999,-50.1610718,1.646716,38.6370392,-0.945267022,0.156313002,0.286383986
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.3029999999999,7390,23,12,1,ValidHit,commercial,C2,-79.9047012,6.56792212,47.6141701,31.4560604,0.0109999999,-50.16119,1.64672899,38.6370201,-0.945547998,0.156444997,0.285383999
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.3140000000003,7391,23,12,1,ValidHit,commercial,C2,-79.9046936,6.50583744,47.5888596,31.4396648,0.0109999999,-50.1604004,1.64648902,38.6381111,-0.946069002,0.15456,0.284693986
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.3249999999998,7392,23,12,1,ValidHit,commercial,C2,-79.9047012,6.66725922,47.4541473,31.4252396,0.0109999999,-50.1633186,1.64732397,38.6339302,-0.94641602,0.159741998,0.280672997
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.3360000000002,7393,23,12,1,ValidHit,commercial,C2,-79.9047012,5.89565516,47.5665665,31.3456936,0.0109999999,-50.1587906,1.64607799,38.6405182,-0.94896102,0.135571003,0.284761012
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.3469999999998,7394,23,12,1,ValidHit,commercial,C2,-79.9047012,5.91352177,47.5339737,31.3387947,0.0109999999,-50.1588593,1.64607799,38.6405106,-0.949168026,0.136170998,0.283784002
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.3580000000002,7395,23,12,1,ValidHit,commercial,C2,-79.9047012,6.55964565,47.465107,31.4127274,0.0120000001,-50.1607285,1.646505,38.6380806,-0.946870029,0.156405002,0.280999988
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.3699999999999,7396,23,12,1,ValidHit,commercial,C2,-79.9047012,6.7265377,47.330513,31.4000988,0.0109999999,-50.1635399,1.64737403,38.6338692,-0.947166026,0.161755994,0.276962012
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.3810000000003,7397,23,12,1,ValidHit,commercial,C2,-79.9047012,6.74464417,47.306488,31.3963165,0.0109999999,-50.16362,1.64738297,38.6338501,-0.947278023,0.162351996,0.276230991
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.3919999999998,7398,23,12,1,ValidHit,commercial,C2,-79.9047012,6.02664709,47.465992,31.3349609,0.0109999999,-50.159111,1.64614797,38.6404114,-0.949271977,0.139795005,0.28165099
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.4030000000002,7399,23,12,1,ValidHit,commercial,C2,-79.9047012,6.07133961,47.6616516,31.396246,0.0109999999,-50.1606293,1.64680505,38.6373596,-0.947365999,0.140924007,0.287429005
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.4139999999998,7400,23,12,1,ValidHit,commercial,C2,-79.9047012,8.28667927,49.0077591,32.1884689,0.0109999999,-50.1682587,1.64938104,38.6256599,-0.923808992,0.206198007,0.322535992
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.4250000000002,7401,23,12,1,ValidHit,commercial,C2,-79.9047012,8.30105019,48.9794846,32.1822891,0.0109999999,-50.1683083,1.64938796,38.6256485,-0.923985004,0.206683993,0.321720004
92,Eye_ID2550512_Task92_1766124949026,Eye_ID2550512_Task92_1766124949026.csv,4114.4359999999997,7402,23,12,1,ValidHit,commercial,C2,-79.9047089,10.9085503,49.5109367,32.9837074,0.0109999999,-50.1838188,1.65359294,38.604969,-0.901072025,0.280589998,0.330644995
