TaskOrder,ParticipantID,SourceFile,Timestamp,FrameIndex,SceneID,NodeID,GazeValid,HitStatus,Category,ObjectName,HitPointX,HitPointY,HitPointZ,HitDistance,DeltaTime,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
92,Eye_ID2553113_Task92_1765868202779,Eye_ID2553113_Task92_1765868202779.csv,2378.9430000000002,4973,23,12,1,ValidHit,commercial,C6,-62.2435493,0.64060837,49.7052155,16.1091022,0.0109999999,-50.3372116,1.62460899,38.8990097,-0.739099979,-0.0610830002,0.670808017
92,Eye_ID2553113_Task92_1765868202779,Eye_ID2553113_Task92_1765868202779.csv,2378.9540000000002,4974,23,12,1,ValidHit,commercial,C6,-62.2493553,0.657134473,49.70327,16.1126499,0.0109999999,-50.3367004,1.62477195,38.8972588,-0.73932898,-0.0600540005,0.670647979
92,Eye_ID2553113_Task92_1765868202779,Eye_ID2553113_Task92_1765868202779.csv,2378.9650000000001,4975,23,12,1,ValidHit,commercial,C6,-62.4358597,0.360040247,49.6407547,16.2314167,0.0109999999,-50.3352013,1.62510598,38.896801,-0.745495975,-0.0779379979,0.661912024
92,Eye_ID2553113_Task92_1765868202779,Eye_ID2553113_Task92_1765868202779.csv,2378.9760000000001,4976,23,12,1,ValidHit,commercial,C6,-62.5296097,0.462520838,49.609333,16.2747726,0.0109999999,-50.3344193,1.625512,38.8951797,-0.74932301,-0.0714590028,0.658321977
92,Eye_ID2553113_Task92_1765868202779,Eye_ID2553113_Task92_1765868202779.csv,2378.9870000000001,4977,23,12,1,ValidHit,commercial,C6,-62.2276878,0.610570967,49.7105331,16.1094341,0.0120000001,-50.3368492,1.62504399,38.8895988,-0.738119006,-0.0629730001,0.671705008
92,Eye_ID2553113_Task92_1765868202779,Eye_ID2553113_Task92_1765868202779.csv,2378.9989999999998,4978,23,12,1,ValidHit,commercial,C6,-62.2276039,0.645421863,49.7105598,16.1090565,0.0109999999,-50.3362312,1.62534797,38.8875885,-0.738170028,-0.0608300008,0.671847999
92,Eye_ID2553113_Task92_1765868202779,Eye_ID2553113_Task92_1765868202779.csv,2379.0100000000002,4979,23,12,1,ValidHit,commercial,C6,-62.5849304,0.555727601,49.5907898,16.3040199,0.0109999999,-50.3282585,1.62701201,38.8927803,-0.751748979,-0.0657059997,0.656149983
92,Eye_ID2553113_Task92_1765868202779,Eye_ID2553113_Task92_1765868202779.csv,2379.0210000000002,4980,23,12,1,ValidHit,commercial,C6,-62.515873,0.610054135,49.6139374,16.2649822,0.0109999999,-50.3317299,1.62643099,38.8871803,-0.749095023,-0.0624880008,0.659493029
92,Eye_ID2553113_Task92_1765868202779,Eye_ID2553113_Task92_1765868202779.csv,2379.0320000000002,4981,23,12,1,ValidHit,commercial,C6,-62.5094223,0.65354383,49.6161003,16.2608299,0.0109999999,-50.3309898,1.62666702,38.8851395,-0.748934984,-0.0598439984,0.659919977
92,Eye_ID2553113_Task92_1765868202779,Eye_ID2553113_Task92_1765868202779.csv,2379.0430000000001,4982,23,12,1,ValidHit,commercial,C6,-62.2038765,0.802423656,49.7185135,16.0958576,0.0109999999,-50.3333206,1.62621999,38.8793297,-0.737482011,-0.0511800013,0.673406005
