Timestamp,UnixTimestamp,RecordingTime(s),SceneTime(s),NodeID,TargetID,PositionX,PositionY,PositionZ,DecTime(s)
2025-12-29 15:26:26.730,1766993186730,1550.1620,2.048340,10,0,-22.5000,-0.0700,44.7000,15.6010
2025-12-29 15:26:42.331,1766993202331,1565.7660,17.652220,9,0,-32.1000,-0.0700,49.4000,7.3190
2025-12-29 15:26:49.650,1766993209650,1573.0850,24.971190,8,0,-39.1000,-0.0700,52.3000,7.4070
2025-12-29 15:26:57.057,1766993217057,1580.4930,32.379030,12,0,-50.2000,-0.0700,38.8000,12.7170
2025-12-29 15:27:09.774,1766993229774,1593.2090,45.095340,25,0,-63.2000,-0.0700,36.0000,20.0460
2025-12-29 15:27:29.820,1766993249820,1613.2550,65.141850,18,0,-55.2000,-0.0700,23.0000,7.1070
2025-12-29 15:27:36.927,1766993256927,1620.0120,71.898680,19,0,-58.3000,-0.0700,14.5000,10.6420
2025-12-29 15:27:47.569,1766993267569,1630.3020,82.188960,20,0,-59.1000,-0.0700,4.9000,7.2950
2025-12-29 15:27:54.864,1766993274864,1637.1980,89.084960,21,0,-71.4000,-0.0700,4.9000,5.5420
2025-12-29 15:28:00.406,1766993280406,1642.7400,94.626950,19,0,-58.3000,-0.0700,14.5000,2.5660
2025-12-29 15:28:02.972,1766993282972,1645.3060,97.192500,18,0,-55.2000,-0.0700,23.0000,2.5870
2025-12-29 15:28:05.559,1766993285559,1647.8940,99.780150,17,0,-44.0000,-0.0700,24.4000,7.7410
2025-12-29 15:28:13.300,1766993293300,1655.6350,107.521200,14,0,-36.1000,-0.0700,27.1000,1.1900
2025-12-29 15:28:14.490,1766993294490,1656.8230,108.710000,0,28,-39.2100,1.9000,31.5500,0.0000
