UnixTimestamp,Timestamp,RecordingTime,SceneTime,SceneID,NodeID,GazeIndex,GazeOriginLocalX,GazeOriginLocalY,GazeOriginLocalZ,GazeDirectionLocalX,GazeDirectionLocalY,GazeDirectionLocalZ,GazeOriginWorldX,GazeOriginWorldY,GazeOriginWorldZ,GazeDirectionWorldX,GazeDirectionWorldY,GazeDirectionWorldZ,HitPointX,HitPointY,HitPointZ,HitDistance,HitObjectName,HitObjectTag,LeftPupilDiameter,RightPupilDiameter,LeftEyeOpenness,RightEyeOpenness,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationEulerX,HMDRotationEulerY,HMDRotationEulerZ,CameraFOV_V,CameraFOV_H,CameraNearClip,CameraFarClip,CameraAspectRatio,CameraPixelWidth,CameraPixelHeight,CameraFocalLength,TaskHintPanel
1766910881014,2025-12-28 16:34:41.014,374.361700,2.059143,23,10,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,-22.712040,1.593688,44.590770,348.989900,196.030700,1.404927,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766910881024,2025-12-28 16:34:41.024,374.371500,2.068909,23,10,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,-22.712930,1.593964,44.591150,348.754500,196.551800,1.364046,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766910881035,2025-12-28 16:34:41.035,374.382400,2.079834,23,10,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,-22.713710,1.594284,44.591380,348.534700,197.067200,1.333830,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766910881046,2025-12-28 16:34:41.046,374.393600,2.091034,23,10,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,-22.714420,1.594555,44.591700,348.336600,197.538500,1.291855,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766910881057,2025-12-28 16:34:41.057,374.404600,2.102020,23,10,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,-22.715080,1.594831,44.591900,348.157400,197.995400,1.247243,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766910881068,2025-12-28 16:34:41.068,374.415800,2.113251,23,10,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,-22.715580,1.594998,44.592120,347.983600,198.437600,1.191417,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766910881079,2025-12-28 16:34:41.079,374.426800,2.124268,23,10,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,-22.716110,1.595252,44.592340,347.833400,198.809400,1.147649,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766910881090,2025-12-28 16:34:41.090,374.438000,2.135406,23,10,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,-22.716550,1.595470,44.592490,347.664400,199.177200,1.100849,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766910881101,2025-12-28 16:34:41.101,374.449100,2.146515,23,10,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,-22.716990,1.595801,44.592770,347.467200,199.506100,1.079685,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766910881112,2025-12-28 16:34:41.112,374.460100,2.157593,23,10,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,-22.717340,1.596133,44.592890,347.274700,199.841200,1.052609,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
