UnixTimestamp,Timestamp,RecordingTime,SceneTime,SceneID,NodeID,GazeIndex,GazeOriginLocalX,GazeOriginLocalY,GazeOriginLocalZ,GazeDirectionLocalX,GazeDirectionLocalY,GazeDirectionLocalZ,GazeOriginWorldX,GazeOriginWorldY,GazeOriginWorldZ,GazeDirectionWorldX,GazeDirectionWorldY,GazeDirectionWorldZ,HitPointX,HitPointY,HitPointZ,HitDistance,HitObjectName,HitObjectTag,LeftPupilDiameter,RightPupilDiameter,LeftEyeOpenness,RightEyeOpenness,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationEulerX,HMDRotationEulerY,HMDRotationEulerZ,CameraFOV_V,CameraFOV_H,CameraNearClip,CameraFarClip,CameraAspectRatio,CameraPixelWidth,CameraPixelHeight,CameraFocalLength,TaskHintPanel
1766288806209,2025-12-21 11:46:46.209,1927.647000,2.064575,23,10,2,0.026628,0.002787,-0.035985,-0.225464,0.218521,0.949417,-22.599020,1.599403,44.593420,0.814691,0.579693,0.014633,0.000000,0.000000,0.000000,0.000000,0,0,3.062805,2.817123,10.451460,0.000000,-22.560540,1.613106,44.611960,338.095800,103.090600,353.381100,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766288806221,2025-12-21 11:46:46.221,1927.658000,2.075806,23,10,2,0.012173,0.003382,-0.036244,-0.228348,0.203033,0.952164,-22.595380,1.601044,44.607820,0.831601,0.554670,0.027585,0.000000,0.000000,0.000000,0.000000,0,0,3.069946,2.646088,0.002521,0.000000,-22.558970,1.612209,44.612610,338.871300,102.355100,353.749300,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766288806232,2025-12-21 11:46:46.232,1927.669000,2.086914,23,10,2,0.015024,0.002831,-0.036040,-0.290421,0.090088,0.952637,-22.593820,1.599942,44.605300,0.891687,0.440771,0.102919,0.000000,0.000000,0.000000,0.000000,0,0,2.987549,2.715698,0.000010,0.000000,-22.557190,1.611176,44.613350,339.796200,101.577400,354.175100,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766288806243,2025-12-21 11:46:46.243,1927.680000,2.097778,23,10,2,0.015024,0.002831,-0.036040,-0.290421,0.090088,0.952637,-22.592160,1.599507,44.605690,0.898763,0.423068,0.114962,0.000000,0.000000,0.000000,0.000000,0,0,2.987549,2.715698,0.000010,0.000000,-22.555410,1.609998,44.614200,340.827300,100.764000,354.669600,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766288806254,2025-12-21 11:46:46.254,1927.691000,2.109009,23,10,2,0.002750,0.002235,-0.036497,-0.234177,-0.277084,0.931870,-22.588800,1.599397,44.618310,0.995276,0.046155,0.085384,0.000000,0.000000,0.000000,0.000000,0,0,3.038345,2.509735,0.161343,0.000000,-22.553520,1.608849,44.615070,341.887600,99.994060,355.138900,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766288806265,2025-12-21 11:46:46.265,1927.702000,2.120117,23,10,2,0.012173,0.003382,-0.036244,-0.228348,0.203033,0.952164,-22.588600,1.599388,44.609420,0.869795,0.487862,0.073673,0.000000,0.000000,0.000000,0.000000,0,0,3.069946,2.646088,0.002552,0.000000,-22.551690,1.607616,44.615990,343.054300,99.225620,355.618100,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766288806276,2025-12-21 11:46:46.276,1927.714000,2.131226,23,10,2,0.015024,0.002831,-0.036040,-0.290421,0.090088,0.952637,-22.587010,1.598214,44.607200,0.918857,0.365293,0.149131,0.000000,0.000000,0.000000,0.000000,0,0,2.987549,2.715698,0.009962,0.000000,-22.549980,1.606316,44.617020,344.204700,98.507390,355.996900,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766288806287,2025-12-21 11:46:46.287,1927.724000,2.142212,23,10,2,0.015024,0.002831,-0.036040,-0.290421,0.090088,0.952637,-22.585330,1.597536,44.607720,0.924747,0.345626,0.159256,0.000000,0.000000,0.000000,0.000000,0,0,2.987549,2.715698,0.009962,0.000000,-22.548250,1.604840,44.617930,345.379100,97.844980,356.292500,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766288806299,2025-12-21 11:46:46.299,1927.736000,2.153442,23,10,2,0.002671,0.002013,-0.036119,-0.224976,-0.345154,0.911163,-22.582230,1.596675,44.620650,0.986507,-0.109167,0.121866,0.000000,0.000000,0.000000,0.000000,0,0,3.037811,2.538239,165.223400,0.000000,-22.546600,1.603308,44.618930,346.501400,97.246600,356.551400,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
1766288806310,2025-12-21 11:46:46.310,1927.747000,2.164551,23,10,2,0.002585,0.001729,-0.035811,-0.189301,-0.378662,0.905960,-22.580410,1.595553,44.621270,0.981738,-0.163857,0.096567,0.000000,0.000000,0.000000,0.000000,0,0,3.051605,2.503296,165.223400,0.000000,-22.545020,1.601714,44.619810,347.576600,96.696680,356.761200,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off
