TaskCount,TaskOrder,SceneID,TaskID,TesterID,Age,Gender,Height,Eyetracking,TimeStamp,UnixTimestamp,TaskValidity
74,92,23,5,2453361,1,Male,175,T,2025-12-05 13:28:40.815,1764911804885,Y
