TaskOrder,ParticipantID,SourceFile,Timestamp,FrameIndex,SceneID,NodeID,GazeValid,HitStatus,Category,ObjectName,HitPointX,HitPointY,HitPointZ,HitDistance,DeltaTime,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
138,Eye_ID2556364_Task138_1766734247891,Eye_ID2556364_Task138_1766734247891.csv,1940.569,4092,23,12,1,ValidHit,signage,HS-05,-62.5312347,3.71691799,0.800049365,39.9119987,0.0109999999,-50.4534111,1.66217899,38.7851982,-0.302607,0.0514810011,-0.951708972
138,Eye_ID2556364_Task138_1766734247891,Eye_ID2556364_Task138_1766734247891.csv,1940.5799999999999,4093,23,12,1,ValidHit,entrance,E5,-61.9822464,3.47423863,2.24417716E-15,40.5021667,0.0109999999,-50.4551201,1.66207695,38.7848816,-0.284603,0.0447419994,-0.957593024
138,Eye_ID2556364_Task138_1766734247891,Eye_ID2556364_Task138_1766734247891.csv,1940.5909999999999,4094,23,12,1,ValidHit,signage,HS-05,-65.5398407,5.23770905,0.800049007,41.0171127,0.0109999999,-50.4845085,1.66115999,38.7862091,-0.367047995,0.0871959999,-0.926100016
138,Eye_ID2556364_Task138_1766734247891,Eye_ID2556364_Task138_1766734247891.csv,1940.6020000000001,4095,23,12,1,ValidHit,signage,HS-05,-65.6566391,5.22550058,0.800048947,41.0588531,0.0109999999,-50.4848518,1.66111898,38.7861214,-0.369511008,0.0868109986,-0.925155997
138,Eye_ID2556364_Task138_1766734247891,Eye_ID2556364_Task138_1766734247891.csv,1940.6130000000001,4096,23,12,1,ValidHit,entrance,E5,-63.2540054,3.70643568,2.39416425E-15,40.8929977,0.0109999999,-50.4548416,1.66191995,38.7845116,-0.312987,0.0499959998,-0.948424995
138,Eye_ID2556364_Task138_1766734247891,Eye_ID2556364_Task138_1766734247891.csv,1940.624,4097,23,12,1,ValidHit,entrance,E5,-62.3612976,3.4646194,2.23796354E-15,40.6103249,0.0109999999,-50.4558487,1.66186702,38.7841301,-0.293159992,0.0443909988,-0.955021024
138,Eye_ID2556364_Task138_1766734247891,Eye_ID2556364_Task138_1766734247891.csv,1940.635,4098,23,12,1,ValidHit,entrance,E5,-62.4633636,3.46129346,2.23581525E-15,40.6399612,0.0120000001,-50.4562111,1.66182005,38.7839699,-0.295448989,0.0442779996,-0.954321027
138,Eye_ID2556364_Task138_1766734247891,Eye_ID2556364_Task138_1766734247891.csv,1940.6469999999999,4099,23,12,1,ValidHit,signage,HS-05,-61.6019936,3.90155363,0.800049484,39.6480446,0.0109999999,-50.4580307,1.66181803,38.7837715,-0.281069994,0.0564900003,-0.958015025
138,Eye_ID2556364_Task138_1766734247891,Eye_ID2556364_Task138_1766734247891.csv,1940.6579999999999,4100,23,12,1,ValidHit,signage,HS-05,-61.380352,3.68979025,0.800049484,39.5750351,0.0109999999,-50.457119,1.66187,38.7836494,-0.27601099,0.0512420014,-0.959779024
138,Eye_ID2556364_Task138_1766734247891,Eye_ID2556364_Task138_1766734247891.csv,1940.6690000000001,4101,23,12,1,ValidHit,signage,HS-05,-61.4898758,4.08179998,0.800049484,39.6270332,0.0109999999,-50.4578705,1.66181397,38.7834702,-0.278391004,0.0610679984,-0.958505988
138,Eye_ID2556364_Task138_1766734247891,Eye_ID2556364_Task138_1766734247891.csv,1940.6800000000001,4102,23,12,1,ValidHit,signage,HS-05,-61.5817032,4.08197165,0.800049484,39.6524124,0.0109999999,-50.45821,1.66178298,38.7832603,-0.280519992,0.0610340014,-0.957886994
138,Eye_ID2556364_Task138_1766734247891,Eye_ID2556364_Task138_1766734247891.csv,1940.691,4103,23,12,1,ValidHit,entrance,E5,-62.5479889,3.2175529,2.07837152E-15,40.6481018,0.0109999999,-50.4797897,1.66111302,38.7840691,-0.296889991,0.0382900015,-0.954127014
