TaskCount,TaskOrder,SceneID,TaskID,TesterID,Age,Gender,Height,Eyetracking,TimeStamp,UnixTimestamp,TaskValidity
1477,150,23,10,250893,0,Male,172,T,2025-12-23 09:35:56.685,1766452282618,Y
