TaskCount,TaskOrder,SceneID,TaskID,TesterID,Age,Gender,Height,Eyetracking,TimeStamp,UnixTimestamp,TaskValidity
1933,150,23,10,2550840,0,Male,172,T,2025-12-26 09:32:40.612,1766711777956,Y
