TaskOrder,ParticipantID,SourceFile,Timestamp,FrameIndex,SceneID,NodeID,GazeValid,HitStatus,Category,ObjectName,HitPointX,HitPointY,HitPointZ,HitDistance,DeltaTime,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
69,Eye_ID2551343_Task69_1766046091020,Eye_ID2551343_Task69_1766046091020.csv,1046.1610000000001,1305,23,12,1,ValidHit,entrance,E5,-60.5994568,2.45545053,1.58609312E-15,40.1721306,0.0109999999,-50.0191193,1.61286998,38.7446404,-0.263372004,0.0209740009,-0.964455009
69,Eye_ID2551343_Task69_1766046091020,Eye_ID2551343_Task69_1766046091020.csv,1046.172,1306,23,12,1,ValidHit,signage,HS-05,-66.664917,4.27390146,0.800048828,41.5257378,0.0109999999,-49.9932289,1.60717201,38.7385597,-0.401473999,0.0642179996,-0.913604021
69,Eye_ID2551343_Task69_1766046091020,Eye_ID2551343_Task69_1766046091020.csv,1046.183,1307,23,12,1,ValidHit,commercial,C3,-52.9368668,1.60230207,19.4815788,19.4812393,0.0109999999,-50.0467491,1.61819899,38.7472382,-0.148352996,-0.000815999985,-0.988925993
69,Eye_ID2551343_Task69_1766046091020,Eye_ID2551343_Task69_1766046091020.csv,1046.194,1308,23,12,1,ValidHit,commercial,C3,-52.4612236,1.84777999,19.9687233,18.9336281,0.0109999999,-50.0480995,1.61805701,38.7465401,-0.127451003,0.0121330004,-0.991765022
69,Eye_ID2551343_Task69_1766046091020,Eye_ID2551343_Task69_1766046091020.csv,1046.2049999999999,1309,23,12,1,ValidHit,commercial,C3,-52.8842621,1.86137152,19.5354652,19.4201126,0.0109999999,-50.0499382,1.61807501,38.7460899,-0.145946994,0.0125280004,-0.989207983
69,Eye_ID2551343_Task69_1766046091020,Eye_ID2551343_Task69_1766046091020.csv,1046.2159999999999,1310,23,12,1,ValidHit,entrance,E5,-70.4308014,4.3041358,2.78024737E-15,43.8737907,0.0109999999,-50.0007286,1.60819101,38.7331085,-0.465649992,0.0614469983,-0.88282001
69,Eye_ID2551343_Task69_1766046091020,Eye_ID2551343_Task69_1766046091020.csv,1046.2270000000001,1311,23,12,1,ValidHit,entrance,E5,-58.9106598,1.60901475,1.03933971E-15,39.7447319,0.0109999999,-50.0541496,1.61839497,38.7453995,-0.222832993,-0.000236000007,-0.974847972
69,Eye_ID2551343_Task69_1766046091020,Eye_ID2551343_Task69_1766046091020.csv,1046.2380000000001,1312,23,12,1,ValidHit,entrance,E5,-59.8029671,1.60749006,1.03835482E-15,39.9521255,0.0120000001,-50.0562096,1.61843801,38.7449684,-0.243958995,-0.000273999991,-0.969776988
69,Eye_ID2551343_Task69_1766046091020,Eye_ID2551343_Task69_1766046091020.csv,1046.25,1313,23,12,1,ValidHit,entrance,E5,-58.1632767,1.80774271,1.16770755E-15,39.5834236,0.0109999999,-50.0553398,1.61766195,38.743679,-0.204830006,0.00480199978,-0.978776991
69,Eye_ID2551343_Task69_1766046091020,Eye_ID2551343_Task69_1766046091020.csv,1046.261,1314,23,12,1,ValidHit,commercial,C3,-52.352356,0.974569321,20.0802231,18.8123226,0.0109999999,-50.0626297,1.61884105,38.7415619,-0.121712998,-0.0342469998,-0.991964996
69,Eye_ID2551343_Task69_1766046091020,Eye_ID2551343_Task69_1766046091020.csv,1046.2719999999999,1315,23,12,1,ValidHit,commercial,C3,-52.7514305,1.01802039,19.6715012,19.2663593,0.0109999999,-50.05933,1.61767805,38.7394218,-0.139727995,-0.0311239995,-0.989681005
69,Eye_ID2551343_Task69_1766046091020,Eye_ID2551343_Task69_1766046091020.csv,1046.2829999999999,1316,23,12,1,ValidHit,commercial,C3,-53.3455467,1.00742471,19.0630322,19.9573975,0.0109999999,-50.0616913,1.61765397,38.7389488,-0.164539993,-0.030576,-0.985876977
69,Eye_ID2551343_Task69_1766046091020,Eye_ID2551343_Task69_1766046091020.csv,1046.2940000000001,1317,23,12,1,ValidHit,entrance,E5,-63.7961349,3.01078558,1.94481052E-15,41.124733,0.0109999999,-50.0317688,1.61173701,38.7276192,-0.334692001,0.0340190008,-0.941694021
69,Eye_ID2551343_Task69_1766046091020,Eye_ID2551343_Task69_1766046091020.csv,1046.3050000000001,1318,23,12,1,ValidHit,signage,HS-05,-66.9579926,4.15643644,0.800048828,41.6099472,0.0109999999,-50.0214195,1.60957003,38.7217293,-0.407031,0.0612079985,-0.911359012
