Timestamp,UnixTimestamp,RecordingTime(s),SceneTime(s),NodeID,TargetID,PositionX,PositionY,PositionZ,DecTime(s)
2025-12-18 13:28:39.525,1766035719525,1362.3670,2.039429,15,0,-25.9000,0.0500,27.1000,3.6300
2025-12-18 13:28:43.155,1766035723155,1365.9980,5.671143,16,0,-13.4000,0.0500,33.0700,8.1960
2025-12-18 13:28:51.351,1766035731351,1374.1950,13.867310,15,0,-25.9000,0.0500,27.1000,3.8090
2025-12-18 13:28:55.160,1766035735160,1378.0040,17.676760,16,0,-13.4000,0.0500,33.0700,7.9300
2025-12-18 13:29:03.090,1766035743090,1385.9340,25.606450,10,0,-22.5000,0.0500,44.7000,3.5760
2025-12-18 13:29:06.666,1766035746666,1388.9840,28.656370,9,0,-32.1000,0.0500,49.4000,3.2540
2025-12-18 13:29:09.920,1766035749920,1391.7590,31.431640,8,0,-39.1000,0.0500,52.3000,3.7540
2025-12-18 13:29:13.674,1766035753674,1395.0120,34.685180,11,0,-49.8000,0.0500,46.2000,6.9740
2025-12-18 13:29:20.648,1766035760648,1401.4080,41.080440,26,0,-60.7000,0.0500,46.8000,3.5430
2025-12-18 13:29:24.191,1766035764191,1404.4440,44.116580,24,0,-74.5000,0.0500,42.0000,4.1660
2025-12-18 13:29:28.357,1766035768357,1408.0890,47.761720,28,0,-77.6000,0.0500,44.5000,2.9400
2025-12-18 13:29:31.297,1766035771297,1410.6080,50.280640,29,0,-85.7000,0.0500,44.2000,5.1660
2025-12-18 13:29:36.463,1766035776463,1415.3140,54.986940,30,0,-85.7000,0.0500,55.1000,3.0100
2025-12-18 13:29:39.473,1766035779473,1417.8350,57.507690,1,0,-85.6000,0.0500,67.1000,8.0960
2025-12-18 13:29:47.569,1766035787569,1425.3370,65.009890,2,0,-74.4000,0.0500,66.8000,3.2210
2025-12-18 13:29:50.790,1766035790790,1428.0920,67.764770,3,0,-54.9000,0.0500,68.3000,6.7090
2025-12-18 13:29:57.499,1766035797499,1434.2390,73.911870,4,0,-38.5000,0.0500,67.4000,5.5410
2025-12-18 13:30:03.040,1766035803040,1439.2900,78.962770,7,0,-44.1000,0.0500,58.4000,2.6220
2025-12-18 13:30:05.662,1766035805662,1441.9110,81.583860,11,0,-49.8000,0.0500,46.2000,2.5880
2025-12-18 13:30:08.250,1766035808250,1444.4990,84.171630,12,0,-50.2000,0.0500,38.8000,4.1860
2025-12-18 13:30:12.436,1766035812436,1448.0880,87.761110,18,0,-55.2000,0.0500,23.0000,3.0550
2025-12-18 13:30:15.491,1766035815491,1450.6760,90.348390,19,0,-58.3000,0.0500,14.5000,3.7650
2025-12-18 13:30:19.256,1766035819256,1453.9040,93.576290,20,0,-59.1000,0.0500,4.9000,11.5720
2025-12-18 13:30:30.828,1766035830828,1465.4760,105.148700,19,0,-58.3000,0.0500,14.5000,3.1980
2025-12-18 13:30:34.026,1766035834026,1468.6750,108.347300,18,0,-55.2000,0.0500,23.0000,4.2980
2025-12-18 13:30:38.324,1766035838324,1472.9730,112.645300,13,0,-50.2000,0.0500,30.1000,2.5330
2025-12-18 13:30:40.857,1766035840857,1475.5050,115.177500,12,0,-50.2000,0.0500,38.8000,2.6870
2025-12-18 13:30:43.544,1766035843544,1478.1930,117.865200,11,0,-49.8000,0.0500,46.2000,2.7430
2025-12-18 13:30:46.287,1766035846287,1480.9360,120.608300,7,0,-44.1000,0.0500,58.4000,3.7990
2025-12-18 13:30:50.086,1766035850086,1484.7340,124.406600,4,0,-38.5000,0.0500,67.4000,4.2990
2025-12-18 13:30:54.385,1766035854385,1488.5510,128.223300,5,0,-32.2000,0.0500,68.4000,7.0070
2025-12-18 13:31:01.392,1766035861392,1494.9670,134.639300,6,0,-22.9000,0.0500,65.8000,11.7720
2025-12-18 13:31:13.164,1766035873164,1506.7390,146.411900,5,0,-32.2000,0.0500,68.4000,3.6870
2025-12-18 13:31:16.851,1766035876851,1510.4260,150.098900,4,0,-38.5000,0.0500,67.4000,8.0630
2025-12-18 13:31:24.914,1766035884914,1518.4890,158.161900,7,0,-44.1000,0.0500,58.4000,6.4760
2025-12-18 13:31:31.390,1766035891390,1524.9640,164.636700,11,0,-49.8000,0.0500,46.2000,3.0200
2025-12-18 13:31:34.410,1766035894410,1527.9850,167.657600,12,0,-50.2000,0.0500,38.8000,2.5770
2025-12-18 13:31:36.987,1766035896987,1530.5620,170.234300,18,0,-55.2000,0.0500,23.0000,2.6100
2025-12-18 13:31:39.597,1766035899597,1533.1710,172.844100,19,0,-58.3000,0.0500,14.5000,6.1420
2025-12-18 13:31:45.739,1766035905739,1539.3130,178.985800,20,0,-59.1000,0.0500,4.9000,6.4960
2025-12-18 13:31:52.235,1766035912235,1545.2930,184.966200,21,0,-71.4000,0.0500,4.9000,6.7640
2025-12-18 13:31:58.999,1766035918999,1551.4860,191.159100,22,0,-77.3000,0.0500,12.7000,3.1550
