Timestamp,UnixTimestamp,RecordingTime(s),SceneTime(s),NodeID,TargetID,PositionX,PositionY,PositionZ,DecTime(s)
2025-12-24 11:09:23.009,1766545763009,816.6142,2.052673,15,0,-25.9000,0.1000,27.1000,6.8950
2025-12-24 11:09:29.904,1766545769904,823.5112,8.949646,16,0,-13.4000,0.1000,33.0700,10.1730
2025-12-24 11:09:40.077,1766545780077,833.6843,19.122800,10,0,-22.5000,0.1000,44.7000,6.2540
2025-12-24 11:09:46.331,1766545786331,839.9379,25.376340,9,0,-32.1000,0.1000,49.4000,2.8870
2025-12-24 11:09:49.218,1766545789218,842.8247,28.263180,8,0,-39.1000,0.1000,52.3000,3.0430
2025-12-24 11:09:52.261,1766545792261,845.8677,31.306150,26,0,-60.7000,0.1000,46.8000,3.2870
2025-12-24 11:09:55.548,1766545795548,849.1551,34.593570,28,0,-77.6000,0.1000,44.5000,6.4860
2025-12-24 11:10:02.034,1766545802034,855.6411,41.079530,24,0,-74.5000,0.1000,42.0000,4.3980
2025-12-24 11:10:06.432,1766545806432,860.0392,45.477660,25,0,-63.2000,0.1000,36.0000,5.1530
2025-12-24 11:10:11.585,1766545811585,865.1924,50.630920,12,0,-50.2000,0.1000,38.8000,4.3540
2025-12-24 11:10:15.939,1766545815939,869.5461,54.984560,11,0,-49.8000,0.1000,46.2000,3.3100
2025-12-24 11:10:19.249,1766545819249,872.8556,58.294070,8,0,-39.1000,0.1000,52.3000,9.3410
2025-12-24 11:10:28.590,1766545828590,882.1960,67.634520,9,0,-32.1000,0.1000,49.4000,7.9070
2025-12-24 11:10:36.497,1766545836497,890.1039,75.542360,8,0,-39.1000,0.1000,52.3000,3.7530
2025-12-24 11:10:40.250,1766545840250,893.8572,79.295650,12,0,-50.2000,0.1000,38.8000,6.4530
2025-12-24 11:10:46.703,1766545846703,900.3099,85.748350,18,0,-55.2000,0.1000,23.0000,10.7830
2025-12-24 11:10:57.486,1766545857486,911.0939,96.532410,25,0,-63.2000,0.1000,36.0000,10.8400
2025-12-24 11:11:08.326,1766545868326,921.9333,107.371800,18,0,-55.2000,0.1000,23.0000,3.6880
2025-12-24 11:11:12.014,1766545872014,925.6207,111.059200,19,0,-58.3000,0.1000,14.5000,23.2450
2025-12-24 11:11:35.259,1766545895259,948.4505,133.889000,21,0,-71.4000,0.1000,4.9000,6.2190
2025-12-24 11:11:41.478,1766545901478,954.2693,139.707800,22,0,-77.3000,0.1000,12.7000,11.4400
2025-12-24 11:11:52.918,1766545912918,965.7089,151.147300,23,0,-77.8000,0.1000,25.0900,2.9310
2025-12-24 11:11:55.849,1766545915849,968.6406,154.079000,24,0,-74.5000,0.1000,42.0000,11.3510
2025-12-24 11:12:07.200,1766545927200,979.9911,165.429600,26,0,-60.7000,0.1000,46.8000,2.9870
2025-12-24 11:12:10.187,1766545930187,982.9786,168.417100,11,0,-49.8000,0.1000,46.2000,4.5210
2025-12-24 11:12:14.708,1766545934708,987.4988,172.937300,8,0,-39.1000,0.1000,52.3000,3.9750
2025-12-24 11:12:18.683,1766545938683,991.4749,176.913300,9,0,-32.1000,0.1000,49.4000,13.1620
2025-12-24 11:12:31.845,1766545951845,1004.6350,190.074000,8,0,-39.1000,0.1000,52.3000,3.4870
2025-12-24 11:12:35.332,1766545955332,1008.1230,193.561300,12,0,-50.2000,0.1000,38.8000,5.1970
2025-12-24 11:12:40.529,1766545960529,1013.3200,198.759000,14,0,-36.1000,0.1000,27.1000,2.8220
2025-12-24 11:12:43.351,1766545963351,1016.1410,201.579900,15,0,-25.9000,0.1000,27.1000,3.3530
2025-12-24 11:12:46.704,1766545966704,1019.4960,204.934100,16,0,-13.4000,0.1000,33.0700,21.2350
2025-12-24 11:13:07.939,1766545987939,1040.7300,226.168900,10,0,-22.5000,0.1000,44.7000,26.9210
2025-12-24 11:13:34.860,1766546014860,1067.6520,253.090100,16,0,-13.4000,0.1000,33.0700,15.3930
2025-12-24 11:13:50.253,1766546030253,1083.0450,268.483200,10,0,-22.5000,0.1000,44.7000,3.7430
2025-12-24 11:13:53.996,1766546033996,1086.7870,272.225800,9,0,-32.1000,0.1000,49.4000,2.8880
2025-12-24 11:13:56.884,1766546036884,1089.6750,275.113400,8,0,-39.1000,0.1000,52.3000,2.9980
2025-12-24 11:13:59.882,1766546039882,1092.6740,278.112200,12,0,-50.2000,0.1000,38.8000,11.3950
2025-12-24 11:14:11.277,1766546051277,1104.0680,289.507000,17,0,-44.0000,0.1000,24.4000,1.8330
2025-12-24 11:14:13.110,1766546053110,1105.9010,291.339600,0,17,-43.7700,1.7500,22.1440,0.0000
