Timestamp,UnixTimestamp,RecordingTime(s),SceneTime(s),NodeID,TargetID,PositionX,PositionY,PositionZ,DecTime(s)
2025-12-29 14:24:47.899,1766989487899,333.0968,2.045074,15,0,-25.9000,-0.0600,27.1000,3.5170
2025-12-29 14:24:51.416,1766989491416,336.6175,5.565704,16,0,-13.4000,-0.0600,33.0700,14.8830
2025-12-29 14:25:06.299,1766989506299,351.4998,20.448060,10,0,-22.5000,-0.0600,44.7000,6.7630
2025-12-29 14:25:13.062,1766989513062,358.2632,27.211400,9,0,-32.1000,-0.0600,49.4000,3.1430
2025-12-29 14:25:16.205,1766989516205,361.4064,30.354680,8,0,-39.1000,-0.0600,52.3000,2.6210
2025-12-29 14:25:18.826,1766989518826,364.0273,32.975590,12,0,-50.2000,-0.0600,38.8000,4.4880
2025-12-29 14:25:23.314,1766989523314,368.5141,37.462340,18,0,-55.2000,-0.0600,23.0000,12.2930
2025-12-29 14:25:35.607,1766989535607,380.8086,49.756810,25,0,-63.2000,-0.0600,36.0000,3.8100
2025-12-29 14:25:39.417,1766989539417,384.6180,53.566220,24,0,-74.5000,-0.0600,42.0000,9.0510
2025-12-29 14:25:48.468,1766989548468,393.6694,62.617680,28,0,-77.6000,-0.0600,44.5000,3.1320
2025-12-29 14:25:51.600,1766989551600,396.4806,65.428860,29,0,-85.7000,-0.0600,44.2000,6.2750
2025-12-29 14:25:57.875,1766989557875,402.4571,71.405330,30,0,-85.7000,-0.0600,55.1000,7.7300
2025-12-29 14:26:05.605,1766989565605,409.8546,78.802800,1,0,-85.6000,-0.0600,67.1000,5.9970
2025-12-29 14:26:11.602,1766989571602,415.4626,84.410860,2,0,-74.4000,-0.0600,66.8000,2.5660
2025-12-29 14:26:14.168,1766989574168,418.0280,86.976290,27,0,-71.5000,-0.0600,54.5000,4.4420
2025-12-29 14:26:18.610,1766989578610,422.4704,91.418640,24,0,-74.5000,-0.0600,42.0000,2.7770
2025-12-29 14:26:21.387,1766989581387,425.2469,94.195190,25,0,-63.2000,-0.0600,36.0000,8.0960
2025-12-29 14:26:29.483,1766989589483,433.3433,102.291600,13,0,-50.2000,-0.0600,30.1000,4.3760
2025-12-29 14:26:33.859,1766989593859,437.7193,106.667500,12,0,-50.2000,-0.0600,38.8000,2.6980
2025-12-29 14:26:36.557,1766989596557,440.4178,109.366100,8,0,-39.1000,-0.0600,52.3000,3.8990
2025-12-29 14:26:40.456,1766989600456,444.3163,113.264600,9,0,-32.1000,-0.0600,49.4000,3.7650
2025-12-29 14:26:44.221,1766989604221,448.0813,117.029500,8,0,-39.1000,-0.0600,52.3000,0.3220
2025-12-29 14:26:44.543,1766989604543,448.4035,117.351800,8,0,-39.1000,-0.0600,52.3000,2.1880
2025-12-29 14:26:46.731,1766989606731,450.5911,119.539300,12,0,-50.2000,-0.0600,38.8000,3.8870
2025-12-29 14:26:50.618,1766989610618,454.4781,123.426400,18,0,-55.2000,-0.0600,23.0000,6.8080
2025-12-29 14:26:57.426,1766989617426,461.2863,130.234600,19,0,-58.3000,-0.0600,14.5000,7.4310
2025-12-29 14:27:04.857,1766989624857,468.3063,137.254500,21,0,-71.4000,-0.0600,4.9000,16.1260
2025-12-29 14:27:20.983,1766989640983,484.0544,153.002700,20,0,-59.1000,-0.0600,4.9000,8.1070
2025-12-29 14:27:29.090,1766989649090,492.1615,161.109700,21,0,-71.4000,-0.0600,4.9000,2.9980
2025-12-29 14:27:32.088,1766989652088,494.7587,163.706900,22,0,-77.3000,-0.0600,12.7000,5.1870
2025-12-29 14:27:37.275,1766989657275,499.9451,168.893300,23,0,-77.8000,-0.0600,25.0900,13.1390
2025-12-29 14:27:50.414,1766989670414,513.0836,182.031900,24,0,-74.5000,-0.0600,42.0000,6.3850
2025-12-29 14:27:56.799,1766989676799,519.4695,188.417800,27,0,-71.5000,-0.0600,54.5000,2.5660
2025-12-29 14:27:59.365,1766989679365,522.0352,190.983400,2,0,-74.4000,-0.0600,66.8000,10.2620
2025-12-29 14:28:09.627,1766989689627,532.2971,201.245300,27,0,-71.5000,-0.0600,54.5000,2.7210
2025-12-29 14:28:12.348,1766989692348,535.0185,203.966700,24,0,-74.5000,-0.0600,42.0000,3.3430
2025-12-29 14:28:15.691,1766989695691,538.3610,207.309300,26,0,-60.7000,-0.0600,46.8000,2.5100
2025-12-29 14:28:18.201,1766989698201,540.8713,209.819600,11,0,-49.8000,-0.0600,46.2000,2.5890
2025-12-29 14:28:20.790,1766989700790,543.4590,212.407200,8,0,-39.1000,-0.0600,52.3000,2.3650
2025-12-29 14:28:23.155,1766989703155,545.8244,214.772600,9,0,-32.1000,-0.0600,49.4000,11.7490
2025-12-29 14:28:34.904,1766989714904,557.5746,226.522800,8,0,-39.1000,-0.0600,52.3000,2.8100
2025-12-29 14:28:37.714,1766989717714,560.3846,229.332900,12,0,-50.2000,-0.0600,38.8000,6.5750
2025-12-29 14:28:44.289,1766989724289,566.9594,235.907700,17,0,-44.0000,-0.0600,24.4000,0.3680
2025-12-29 14:28:44.657,1766989724657,567.3260,236.274200,0,17,-43.7700,1.7500,22.1440,0.0000
