Timestamp,UnixTimestamp,RecordingTime(s),SceneTime(s),NodeID,TargetID,PositionX,PositionY,PositionZ,DecTime(s)
2025-12-16 17:03:54.823,1765875834823,1395.4560,2.041626,15,0,-25.9000,0.0600,27.1000,15.1360
2025-12-16 17:04:09.959,1765875849959,1410.5940,17.179200,16,0,-13.4000,0.0600,33.0700,6.3190
2025-12-16 17:04:16.278,1765875856278,1416.9130,23.498660,10,0,-22.5000,0.0600,44.7000,3.2440
2025-12-16 17:04:19.522,1765875859522,1419.5410,26.126950,9,0,-32.1000,0.0600,49.4000,3.3990
2025-12-16 17:04:22.921,1765875862921,1422.4570,29.042600,8,0,-39.1000,0.0600,52.3000,13.8150
2025-12-16 17:04:36.736,1765875876736,1435.6630,42.248170,11,0,-49.8000,0.0600,46.2000,3.1990
2025-12-16 17:04:39.935,1765875879935,1438.3790,44.964970,26,0,-60.7000,0.0600,46.8000,2.9980
2025-12-16 17:04:42.933,1765875882933,1440.8180,47.403200,28,0,-77.6000,0.0600,44.5000,6.7860
2025-12-16 17:04:49.719,1765875889719,1447.1710,53.756350,29,0,-85.7000,0.0600,44.2000,7.8960
2025-12-16 17:04:57.615,1765875897615,1455.0670,61.652950,28,0,-77.6000,0.0600,44.5000,7.0980
2025-12-16 17:05:04.713,1765875904713,1461.5570,68.142460,23,0,-77.8000,0.0600,25.0900,5.9530
2025-12-16 17:05:10.666,1765875910666,1467.0200,73.605960,22,0,-77.3000,0.0600,12.7000,12.7600
2025-12-16 17:05:23.426,1765875923426,1479.1760,85.761230,19,0,-58.3000,0.0600,14.5000,3.2540
2025-12-16 17:05:26.680,1765875926680,1481.9380,88.523320,18,0,-55.2000,0.0600,23.0000,4.8530
2025-12-16 17:05:31.533,1765875931533,1486.7910,93.376950,12,0,-50.2000,0.0600,38.8000,3.9100
2025-12-16 17:05:35.443,1765875935443,1490.7010,97.286250,8,0,-39.1000,0.0600,52.3000,2.5430
2025-12-16 17:05:37.986,1765875937986,1493.2440,99.829350,9,0,-32.1000,0.0600,49.4000,10.4840
2025-12-16 17:05:48.470,1765875948470,1503.7280,110.313600,8,0,-39.1000,0.0600,52.3000,3.5550
2025-12-16 17:05:52.025,1765875952025,1507.2820,113.867600,12,0,-50.2000,0.0600,38.8000,2.4870
2025-12-16 17:05:54.512,1765875954512,1509.7700,116.355300,18,0,-55.2000,0.0600,23.0000,2.5880
2025-12-16 17:05:57.100,1765875957100,1512.3570,118.943000,17,0,-44.0000,0.0600,24.4000,0.4000
2025-12-16 17:05:57.500,1765875957500,1512.7580,119.343400,0,17,-43.7700,1.7500,22.1440,0.0000
