Timestamp,UnixTimestamp,RecordingTime(s),SceneTime(s),NodeID,TargetID,PositionX,PositionY,PositionZ,DecTime(s)
2025-12-22 13:19:42.275,1766380782275,483.2842,109.408400,23,0,-77.8000,-0.0200,25.0900,2.7770
2025-12-22 13:19:45.052,1766380785052,486.0606,112.184800,24,0,-74.5000,-0.0200,42.0000,6.6960
2025-12-22 13:19:51.748,1766380791748,492.7575,118.881700,27,0,-71.5000,-0.0200,54.5000,3.0110
2025-12-22 13:19:54.759,1766380794759,495.7675,121.891700,2,0,-74.4000,-0.0200,66.8000,3.6750
2025-12-22 13:19:58.434,1766380798434,499.4436,125.567800,1,0,-85.6000,-0.0200,67.1000,9.5180
2025-12-22 13:20:07.952,1766380807952,508.9614,135.085600,2,0,-74.4000,-0.0200,66.8000,3.2880
2025-12-22 13:20:11.240,1766380811240,512.2488,138.373000,3,0,-54.9000,-0.0200,68.3000,3.0990
2025-12-22 13:20:14.339,1766380814339,515.3474,141.471600,7,0,-44.1000,-0.0200,58.4000,4.5200
2025-12-22 13:20:18.859,1766380818859,519.8676,145.991800,4,0,-38.5000,-0.0200,67.4000,3.4650
2025-12-22 13:20:22.324,1766380822324,522.9630,149.087200,5,0,-32.2000,-0.0200,68.4000,4.1760
2025-12-22 13:20:26.500,1766380826500,526.8668,152.991000,6,0,-22.9000,-0.0200,65.8000,6.4630
2025-12-22 13:20:32.963,1766380832963,533.3306,159.454800,5,0,-32.2000,-0.0200,68.4000,0.2230
2025-12-22 13:20:33.186,1766380833186,533.5527,159.676900,5,0,-32.2000,-0.0200,68.4000,2.3980
2025-12-22 13:20:35.584,1766380835584,535.9517,162.075900,4,0,-38.5000,-0.0200,67.4000,7.4300
2025-12-22 13:20:43.014,1766380843014,543.3817,169.505900,7,0,-44.1000,-0.0200,58.4000,3.5770
2025-12-22 13:20:46.591,1766380846591,546.9579,173.082100,8,0,-39.1000,-0.0200,52.3000,3.5310
2025-12-22 13:20:50.122,1766380850122,550.4895,176.613700,9,0,-32.1000,-0.0200,49.4000,4.4310
2025-12-22 13:20:54.553,1766380854553,554.9209,181.045100,8,0,-39.1000,-0.0200,52.3000,5.0310
2025-12-22 13:20:59.584,1766380859584,559.9520,186.076200,11,0,-49.8000,-0.0200,46.2000,3.2320
2025-12-22 13:21:02.816,1766380862816,563.1838,189.308000,12,0,-50.2000,-0.0200,38.8000,2.5550
2025-12-22 13:21:05.371,1766380865371,565.7382,191.862400,17,0,-44.0000,-0.0200,24.4000,1.6110
2025-12-22 13:21:06.982,1766380866982,567.3488,193.473000,0,17,-43.7700,1.7500,22.1440,0.0000
