TaskOrder,ParticipantID,SourceFile,Timestamp,FrameIndex,SceneID,NodeID,GazeValid,HitStatus,Category,ObjectName,HitPointX,HitPointY,HitPointZ,HitDistance,DeltaTime,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.12909999999999,2755,23,12,1,ValidHit,commercial,C2,-79.9047012,3.76489663,14.4504414,38.2069016,0.0110999998,-50.0390282,1.63827503,38.1841011,-0.781673014,0.0556599982,-0.621179998
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.14020000000005,2756,23,12,1,ValidHit,commercial,C2,-79.9047089,3.77065325,14.3148918,38.2914848,0.0113000004,-50.0389099,1.63824904,38.1838112,-0.779949009,0.0556880012,-0.623340011
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.15150000000006,2757,23,12,1,ValidHit,commercial,C2,-79.9046936,3.36477184,17.0057087,36.6535149,0.0109000001,-50.0254097,1.63981795,38.1654091,-0.815181017,0.047061,-0.577288985
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.16240000000005,2758,23,12,1,ValidHit,commercial,C2,-79.9047012,3.3414681,16.9853954,36.664196,0.0113000004,-50.0245895,1.63979197,38.1643105,-0.81495899,0.0464119986,-0.577639997
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.17370000000005,2759,23,12,1,ValidHit,commercial,C2,-79.9047012,3.76800132,13.857255,38.578083,0.0109999999,-50.0382881,1.63811696,38.1827393,-0.774170995,0.0552089997,-0.630544007
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.18470000000002,2760,23,12,1,ValidHit,commercial,C2,-79.9047012,3.75610518,13.693985,38.6805687,0.0109999999,-50.0380211,1.63800895,38.1823807,-0.772126973,0.0547580011,-0.633085012
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.19569999999999,2761,23,12,1,ValidHit,commercial,C2,-79.9047012,3.32653141,16.4166279,36.9952583,0.0110999998,-50.0241699,1.63939798,38.1641884,-0.807685018,0.0456040017,-0.587846994
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.20680000000004,2762,23,12,1,ValidHit,commercial,C2,-79.9046936,3.22887492,16.5134888,36.9341507,0.0110999998,-50.0231094,1.63937604,38.1628609,-0.809050024,0.0430359989,-0.586161017
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.21789999999999,2763,23,12,1,ValidHit,commercial,C2,-79.9047012,3.22046423,16.3749313,37.0152931,0.0116999997,-50.0227814,1.63928103,38.1626015,-0.807285011,0.0427169986,-0.58861202
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.2296,2764,23,12,1,ValidHit,commercial,C2,-79.9047012,3.18262458,16.0978603,37.1775246,0.0105999997,-50.0233307,1.63914096,38.1634407,-0.803736985,0.0415159985,-0.593510985
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.24019999999996,2765,23,12,1,ValidHit,commercial,C2,-79.9047089,3.14984512,16.4052448,36.994709,0.0110999998,-50.0233917,1.63903904,38.1637611,-0.807709992,0.0408379994,-0.588145971
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.25130000000001,2766,23,12,1,ValidHit,commercial,C2,-79.9047012,3.52423692,16.9965134,36.6672287,0.0109999999,-50.0225716,1.63900399,38.1622887,-0.814944029,0.0514140017,-0.577232003
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.26229999999998,2767,23,12,1,ValidHit,commercial,C2,-79.9047012,3.50878072,16.8857117,36.7306709,0.0111999996,-50.0222282,1.63901901,38.1620789,-0.813546002,0.0509039983,-0.579245985
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.27350000000001,2768,23,12,1,ValidHit,commercial,C2,-79.9047012,3.3067832,16.5504799,36.9163704,0.0109999999,-50.0268288,1.63859105,38.1687202,-0.809332013,0.0451879986,-0.585595012
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.28449999999998,2769,23,12,1,ValidHit,commercial,C2,-79.9047012,3.10987616,15.9793921,37.2457466,0.0113000004,-50.0220184,1.639027,38.1628914,-0.802303016,0.0394899994,-0.595592022
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.29579999999999,2770,23,12,1,ValidHit,commercial,C2,-79.9047012,3.11309075,15.8826084,37.303688,0.0110999998,-50.02174,1.63905704,38.1626587,-0.801064014,0.0395140015,-0.597254992
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.30690000000004,2771,23,12,1,ValidHit,commercial,C2,-79.9047012,3.49594116,16.4787426,36.9678268,0.0109999999,-50.0209007,1.63906097,38.1612396,-0.80836302,0.0502290018,-0.586516023
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.31790000000001,2772,23,12,1,ValidHit,commercial,C2,-79.9047012,3.4344449,16.9671059,36.6808815,0.0110999998,-50.0218697,1.63912594,38.1633492,-0.814665973,0.0489440002,-0.577852011
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.32899999999995,2773,23,12,1,ValidHit,commercial,C2,-79.9047012,3.70341969,17.8542213,36.1906357,0.0110999998,-50.0153313,1.63978899,38.1551895,-0.825884998,0.0570209995,-0.560944021
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.34010000000001,2774,23,12,1,ValidHit,commercial,C2,-79.9047012,3.73570871,17.7239246,36.2659607,0.0110999998,-50.0149193,1.63985801,38.1549797,-0.82418102,0.0577909984,-0.563365996
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.35119999999995,2775,23,12,1,ValidHit,commercial,C2,-79.9046936,3.42739248,17.8728657,36.166275,0.0110999998,-50.0148315,1.63997197,38.1558685,-0.826452017,0.0494219996,-0.560823023
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.3623,2776,23,12,1,ValidHit,commercial,C2,-79.9047012,3.73684931,17.3085079,36.5020714,0.0110999998,-50.0177193,1.63974297,38.1596909,-0.818764985,0.0574509986,-0.571226001
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.37339999999995,2777,23,12,1,ValidHit,commercial,C2,-79.9047012,3.77246356,17.1062164,36.6203079,0.0113000004,-50.0172501,1.63978004,38.1594582,-0.816133976,0.0582370013,-0.574899018
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.38469999999995,2778,23,12,1,ValidHit,commercial,C2,-79.9047012,3.87781811,16.9952717,36.6908989,0.0110999998,-50.0128784,1.64014399,38.1540489,-0.814691007,0.0609869994,-0.576674998
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.39580000000001,2779,23,12,1,ValidHit,commercial,C2,-79.9046936,3.57078338,17.0497608,36.6425972,0.0110999998,-50.0127907,1.64029098,38.1548996,-0.81576401,0.0526840016,-0.575968981
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.40689999999995,2780,23,12,1,ValidHit,commercial,C2,-79.9047012,3.8351078,16.1805668,37.1644096,0.0109999999,-50.0169601,1.63995099,38.1600418,-0.80420202,0.0590660013,-0.591410995
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.41790000000003,2781,23,12,1,ValidHit,commercial,C2,-79.9047012,3.88959122,15.9330215,37.3148117,0.0110999998,-50.0164185,1.640064,38.1596985,-0.800975025,0.0602849983,-0.595651984
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.42899999999997,2782,23,12,1,ValidHit,commercial,C2,-79.9047012,3.96557188,15.6485062,37.4897614,0.0110999998,-50.0170593,1.6401,38.1608009,-0.797214985,0.0620290004,-0.600486994
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.44010000000003,2783,23,12,1,ValidHit,commercial,C2,-79.9046936,4.03744793,15.7872114,37.4115524,0.0110999998,-50.0155792,1.64028203,38.1594696,-0.798920989,0.0640750006,-0.597998977
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.45119999999997,2784,23,12,1,ValidHit,commercial,C2,-79.9047012,4.87173748,8.3178072,42.3570518,0.0111999996,-50.0043602,1.64096105,38.1448288,-0.705904007,0.0762740001,-0.704173028
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.4624,2785,23,12,1,ValidHit,commercial,C2,-79.9047012,4.93898106,7.93081713,42.6358719,0.0109999999,-50.0036888,1.64101601,38.1445694,-0.701303005,0.0773509964,-0.708638012
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.47339999999997,2786,23,12,1,ValidHit,entrance,E5,-76.7695236,4.57377338,2.95441916E-15,46.6984138,0.0111999996,-50.0233612,1.639534,38.1677208,-0.572735012,0.0628330037,-0.817313015
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.4846,2787,23,12,1,ValidHit,commercial,C2,-79.9047012,4.23915863,14.5784426,38.1607819,0.0110999998,-50.0134392,1.64053798,38.1581993,-0.783290982,0.068095997,-0.617900014
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.49570000000006,2788,23,12,1,ValidHit,commercial,C2,-79.9047012,4.27983189,14.2671776,38.356842,0.0109999999,-50.01297,1.64059103,38.1578903,-0.779299974,0.0688069984,-0.622848988
115,Eye_ID2551272_Task115_1766474625620,Eye_ID2551272_Task115_1766474625620.csv,923.50670000000002,2789,23,12,1,ValidHit,commercial,C2,-79.9046936,5.15343666,6.31953144,43.8100624,0.0110999998,-50.0013084,1.641186,38.1436195,-0.68256098,0.0801689997,-0.726401985
