TaskOrder,ParticipantID,SourceFile,Timestamp,FrameIndex,SceneID,NodeID,GazeValid,HitStatus,Category,ObjectName,HitPointX,HitPointY,HitPointZ,HitDistance,DeltaTime,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.139099999999999,2533,23,12,1,ValidHit,entrance,E5,-79.5191803,10.7005348,6.9119879E-15,48.6787453,0.0110600004,-50.9381218,1.58529198,38.3360901,-0.58713299,0.187252,-0.787527978
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.15016,2534,23,12,1,ValidHit,entrance,E5,-79.3841629,10.6620712,6.88714231E-15,48.5923767,0.01119,-50.9376183,1.58525002,38.3356895,-0.585407972,0.186793998,-0.788918972
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.161349999999999,2535,23,12,1,ValidHit,roof,roof,-76.6250687,11.000001,2.74238181,44.8926735,0.0110299997,-50.9357491,1.58515704,38.3341217,-0.572236001,0.209718004,-0.79281503
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.172379999999997,2536,23,12,1,ValidHit,roof,roof,-76.6359482,11.000001,2.92761087,44.7529182,0.0112100001,-50.9354591,1.58530796,38.3348389,-0.574271023,0.210369006,-0.791166008
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.183590000000002,2537,23,12,1,ValidHit,roof,roof,-76.6093216,11.000001,2.69229364,44.9241257,0.0109400004,-50.9348412,1.58523798,38.3344116,-0.571503997,0.209569007,-0.793380022
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.19453,2538,23,12,1,ValidHit,roof,roof,-75.6012268,11.0000019,4.34263134,43.0399857,0.0112800002,-50.9340286,1.584813,38.3326912,-0.573118985,0.218752995,-0.789726973
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.20581,2539,23,12,1,ValidHit,roof,roof,-76.97686,11.000001,3.53040624,44.4776459,0.0111699998,-50.9432182,1.58509898,38.3423309,-0.585310996,0.211674005,-0.782671988
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.21698,2540,23,12,1,ValidHit,commercial,C2,-79.9046936,10.6474924,1.18152785,47.9779053,0.0109200003,-50.9437904,1.58520496,38.3436089,-0.603625,0.188883007,-0.774559975
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.227899999999998,2541,23,12,1,ValidHit,commercial,C2,-79.9047012,10.6698627,0.873285532,48.2212906,0.0115799997,-50.9431305,1.58503795,38.3430901,-0.600592017,0.188397005,-0.777032018
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.23948,2542,23,12,1,ValidHit,roof,roof,-75.6025467,11.000001,3.23421788,43.9208336,0.01064,-50.9305801,1.58398294,38.3294106,-0.561729014,0.214383006,-0.799044013
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.250120000000003,2543,23,12,1,ValidHit,roof,roof,-76.6360016,11.000001,2.80117297,44.8545303,0.0113700004,-50.9405289,1.58453703,38.3401718,-0.572853982,0.209907994,-0.792304993
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.261490000000002,2544,23,12,1,ValidHit,entrance,E5,-79.8356552,10.7366467,6.93531434E-15,48.8744278,0.01088,-50.9411316,1.58468401,38.3413391,-0.591193974,0.187252998,-0.784479976
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.272370000000002,2545,23,12,1,ValidHit,entrance,E5,-79.6131516,10.6736908,6.89464787E-15,48.7313919,0.0111999996,-50.9404907,1.58453,38.3407593,-0.588376999,0.186514005,-0.786770999
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.283569999999997,2546,23,12,1,ValidHit,roof,roof,-74.9606934,11.0000019,2.83118534,43.8885956,0.0110400002,-50.9277306,1.58338499,38.3269997,-0.547586977,0.214555994,-0.808766007
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.294609999999999,2547,23,12,1,ValidHit,entrance,E5,-79.069046,10.6306725,6.86686095E-15,48.4029617,0.0110299997,-50.9262886,1.58377004,38.3273392,-0.581420004,0.186905995,-0.791830003
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.305639999999997,2548,23,12,1,ValidHit,entrance,E5,-78.9511719,10.5768175,6.83207288E-15,48.3244743,0.0111800004,-50.9256706,1.58363104,38.3268585,-0.579937994,0.186097994,-0.793106019
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.31682,2549,23,12,1,ValidHit,entrance,E5,-78.6623611,9.98513031,6.44987341E-15,48.0512466,0.0110600004,-50.9286308,1.58323705,38.3297615,-0.577163994,0.174851,-0.79767698
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.32788,2550,23,12,1,ValidHit,entrance,E5,-76.3014069,7.15482998,4.62164724E-15,46.3047791,0.0111199999,-50.940731,1.58279896,38.33955,-0.547681987,0.120332003,-0.827970028
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.338999999999999,2551,23,12,1,ValidHit,entrance,E5,-78.5623703,10.4587488,6.75580689E-15,48.0780449,0.0111100003,-50.923851,1.58325601,38.3253899,-0.574862003,0.184604004,-0.797141016
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.350110000000001,2552,23,12,1,ValidHit,entrance,E5,-78.3999557,10.4281902,6.73606763E-15,47.9791794,0.0111100003,-50.9232407,1.58313596,38.3248787,-0.572673976,0.184349999,-0.798772991
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.361220000000003,2553,23,12,1,ValidHit,entrance,E5,-78.0410233,9.847188,6.3607702E-15,47.6710434,0.0111699998,-50.926281,1.58276105,38.3277893,-0.568782985,0.173362002,-0.803997993
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.372390000000003,2554,23,12,1,ValidHit,entrance,E5,-71.774971,8.17160511,5.27843108E-15,44.1374054,0.0111400001,-50.9700394,1.58296299,38.3647614,-0.471361995,0.149274006,-0.869202018
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.38353,2555,23,12,1,ValidHit,entrance,E5,-71.5712128,8.14270878,5.25976544E-15,44.0370026,0.0109799998,-50.9695396,1.58283997,38.3640099,-0.467821002,0.148960993,-0.871167004
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.394509999999997,2556,23,12,1,ValidHit,entrance,E5,-72.1449966,1.99799001,1.29059742E-15,43.8215675,0.0110999998,-50.9686508,1.58273196,38.362999,-0.483233988,0.00947600044,-0.875424981
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.405610000000003,2557,23,12,1,ValidHit,entrance,E5,-73.2253036,1.91376996,1.23619567E-15,44.3525162,0.0111300005,-50.9682312,1.58254099,38.3622093,-0.501816988,0.00746800005,-0.864929974
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.416739999999997,2558,23,12,1,ValidHit,entrance,E5,-72.5940552,1.94835722,1.25853722E-15,44.0389061,0.0111600002,-50.9681015,1.58234596,38.3615608,-0.491059005,0.00831099972,-0.871073008
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.427900000000001,2559,23,12,1,ValidHit,entrance,E5,-72.2146072,1.90395916,1.22985838E-15,43.8528748,0.01107,-50.9674492,1.58211899,38.3605194,-0.484504014,0.00733899977,-0.874743998
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.438969999999998,2560,23,12,1,ValidHit,entrance,E5,-70.7609024,1.83355665,1.18438203E-15,43.1659698,0.0111300005,-50.9662399,1.58185196,38.3589516,-0.458564997,0.00583099993,-0.888626993
115,Eye_ID2550599_Task115_1766980531336,Eye_ID2550599_Task115_1766980531336.csv,53.450099999999999,2561,23,12,1,ValidHit,entrance,E5,-71.5541306,1.77846849,1.14879796E-15,43.5343513,0.0110499999,-50.9656792,1.58164704,38.3577499,-0.472918987,0.0045210002,-0.881081998
