TaskOrder,ParticipantID,SourceFile,Timestamp,FrameIndex,SceneID,NodeID,GazeValid,HitStatus,Category,ObjectName,HitPointX,HitPointY,HitPointZ,HitDistance,DeltaTime,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.46,3051,23,12,1,ValidHit,entrance,E5,-76.5981445,9.93179989,6.415425E-15,47.0129662,0.0109999999,-50.9126892,1.66975701,38.4995499,-0.546339989,0.175736994,-0.818901002
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.471,3052,23,12,1,ValidHit,entrance,E5,-76.6335449,9.95225906,6.42864083E-15,47.0359612,0.0109999999,-50.9126701,1.66976202,38.4995995,-0.546826005,0.176085994,-0.818502009
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.482,3053,23,12,1,ValidHit,entrance,E5,-76.2368317,9.95530128,6.43060553E-15,46.8209457,0.0120000001,-50.9128418,1.66979206,38.4999619,-0.540866971,0.176961005,-0.822278023
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.4939999999999,3054,23,12,1,ValidHit,entrance,E5,-76.2661667,9.96007633,6.43369042E-15,46.83778,0.0109999999,-50.9137306,1.66977704,38.500679,-0.541275024,0.176998004,-0.821990013
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.5050000000001,3055,23,12,1,ValidHit,entrance,E5,-76.3027039,9.96960068,6.43984242E-15,46.8593788,0.0109999999,-50.9137001,1.66971803,38.5008011,-0.541805983,0.177120999,-0.821614027
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.5160000000001,3056,23,12,1,ValidHit,entrance,E5,-76.3598709,9.97930431,6.44611046E-15,46.8922005,0.0109999999,-50.9132996,1.66969705,38.5006599,-0.542653024,0.177203998,-0.821034014
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.527,3057,23,12,1,ValidHit,entrance,E5,-76.4700623,9.8658886,6.37284974E-15,46.9322662,0.0109999999,-50.9131088,1.66972196,38.500679,-0.544546008,0.174637005,-0.820339978
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.538,3058,23,12,1,ValidHit,entrance,E5,-76.2967682,9.30263424,6.0090169E-15,46.7430305,0.0109999999,-50.9127808,1.66977,38.5006905,-0.543047011,0.163292006,-0.823656023
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.549,3059,23,12,1,ValidHit,entrance,E5,-76.3229752,9.29804325,6.00605144E-15,46.7565575,0.0109999999,-50.9127083,1.66975296,38.5006905,-0.543452024,0.163147002,-0.823418021
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.5599999999999,3060,23,12,1,ValidHit,entrance,E5,-76.4682083,9.96713257,6.4382483E-15,46.9490051,0.0109999999,-50.913269,1.66960895,38.500721,-0.544304013,0.176732004,-0.820041001
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.5709999999999,3061,23,12,1,ValidHit,entrance,E5,-76.5846481,9.84251118,6.35774883E-15,46.9907379,0.0109999999,-50.9130707,1.66959596,38.5006905,-0.546307981,0.173924997,-0.819320023
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.5820000000001,3062,23,12,1,ValidHit,entrance,E5,-76.6067886,9.82971287,6.34948264E-15,47.0005989,0.0109999999,-50.9130898,1.66960502,38.5006905,-0.546664,0.173616007,-0.819148004
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.5930000000001,3063,23,12,1,ValidHit,entrance,E5,-76.3724594,9.14640236,5.90809928E-15,46.759079,0.0120000001,-50.9130592,1.66963696,38.5010109,-0.544477999,0.159898996,-0.823387027
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.605,3064,23,12,1,ValidHit,entrance,E5,-76.4540176,8.95475483,5.78430499E-15,46.7733574,0.0109999999,-50.9132195,1.66971803,38.5012016,-0.546047986,0.155750006,-0.823134005
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.616,3065,23,12,1,ValidHit,entrance,E5,-76.4170456,8.87102699,5.73022109E-15,46.7402115,0.0109999999,-50.9128494,1.66971505,38.5009613,-0.545655012,0.154070005,-0.823716998
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.627,3066,23,12,1,ValidHit,entrance,E5,-76.4331818,8.86636162,5.72720734E-15,46.7482643,0.0109999999,-50.9128685,1.66970301,38.5009308,-0.545906007,0.153944001,-0.82357502
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.6379999999999,3067,23,12,1,ValidHit,entrance,E5,-76.3752441,8.87197018,5.73083095E-15,46.7175941,0.0109999999,-50.9127502,1.66974199,38.5009499,-0.545022011,0.154163003,-0.824109018
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.6489999999999,3068,23,12,1,ValidHit,entrance,E5,-76.240921,9.03217602,5.83431508E-15,46.6695747,0.0120000001,-50.9122391,1.66976202,38.5006714,-0.542723,0.157756001,-0.82496202
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.6610000000001,3069,23,12,1,ValidHit,entrance,E5,-76.2513428,9.02001095,5.82645674E-15,46.6732788,0.00999999978,-50.9122505,1.66975498,38.5006409,-0.542903006,0.157482997,-0.824895978
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.671,3070,23,12,1,ValidHit,entrance,E5,-76.4837418,8.84775162,5.71518668E-15,46.7729607,0.0109999999,-50.9127502,1.66969001,38.5007706,-0.546701014,0.153465003,-0.823135972
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.682,3071,23,12,1,ValidHit,entrance,E5,-76.4349213,8.84154129,5.7111747E-15,46.7452965,0.0109999999,-50.9126892,1.66967905,38.5006905,-0.545976996,0.153421998,-0.823615015
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.693,3072,23,12,1,ValidHit,entrance,E5,-76.2960358,9.02299404,5.82838416E-15,46.6979485,0.0109999999,-50.9127007,1.66968501,38.5008202,-0.543563008,0.157464996,-0.82446301
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.704,3073,23,12,1,ValidHit,entrance,E5,-76.2980881,9.02432346,5.82924263E-15,46.6992149,0.0120000001,-50.9127007,1.66969097,38.5007591,-0.543591976,0.157489002,-0.824438989
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.7159999999999,3074,23,12,1,ValidHit,entrance,E5,-76.2684479,9.10724449,5.88280475E-15,46.6961174,0.0109999999,-50.912571,1.66966701,38.5005188,-0.542997003,0.159275994,-0.824490011
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.7270000000001,3075,23,12,1,ValidHit,entrance,E5,-76.1618271,9.2432003,5.97062513E-15,46.659832,0.0109999999,-50.912941,1.66960299,38.5003204,-0.541122973,0.162313998,-0.825121999
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.7380000000001,3076,23,12,1,ValidHit,entrance,E5,-76.1669464,9.25851536,5.98051848E-15,46.6649933,0.0109999999,-50.9129601,1.66965604,38.5002213,-0.541172028,0.162623003,-0.825028002
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.749,3077,23,12,1,ValidHit,entrance,E5,-76.6640701,8.77479839,5.66806284E-15,46.8603973,0.0109999999,-50.9124794,1.66985703,38.5002899,-0.549530029,0.151617005,-0.821582973
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.76,3078,23,12,1,ValidHit,entrance,E5,-76.4466248,8.78367615,5.67379726E-15,46.7425041,0.0109999999,-50.9127197,1.66976595,38.500309,-0.546257973,0.152190998,-0.823653996
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.771,3079,23,12,1,ValidHit,entrance,E5,-76.1880798,9.29568958,6.00453101E-15,46.6821442,0.0109999999,-50.9129601,1.66959202,38.4997902,-0.541426003,0.163360998,-0.824715972
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.7819999999999,3080,23,12,1,ValidHit,entrance,E5,-76.1800232,9.30055237,6.00767181E-15,46.6784859,0.0109999999,-50.9129601,1.66959095,38.4996681,-0.541296005,0.163478002,-0.82477802
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.7929999999999,3081,23,12,1,ValidHit,entrance,E5,-76.6833267,8.79566956,5.68154422E-15,46.8737297,0.0109999999,-50.9124107,1.66977,38.4997101,-0.549785972,0.152021006,-0.821336985
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.8040000000001,3082,23,12,1,ValidHit,entrance,E5,-76.4327316,8.77145386,5.66590249E-15,46.732666,0.0120000001,-50.9128494,1.66975403,38.4999199,-0.546081007,0.151963994,-0.823831022
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.816,3083,23,12,1,ValidHit,entrance,E5,-76.4220276,8.77310181,5.66696721E-15,46.7269936,0.0109999999,-50.9127808,1.66973305,38.4997711,-0.545919001,0.152017996,-0.823926985
115,Eye_ID2554226_Task115_1765768585475,Eye_ID2554226_Task115_1765768585475.csv,1514.827,3084,23,12,1,ValidHit,entrance,E5,-76.4043579,8.72709465,5.63724821E-15,46.7103615,0.0109999999,-50.9122505,1.66976202,38.4994011,-0.545741022,0.151085004,-0.824204028
