TaskOrder,ParticipantID,SourceFile,Timestamp,FrameIndex,SceneID,NodeID,GazeValid,HitStatus,Category,ObjectName,HitPointX,HitPointY,HitPointZ,HitDistance,DeltaTime,GazeOriginX,GazeOriginY,GazeOriginZ,GazeDirectionX,GazeDirectionY,GazeDirectionZ
115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,271.8691,5777,23,12,1,ValidHit,commercial,C3,-53.0187378,4.21897316,19.3977318,20.1024418,0.0110999998,-51.6315308,1.59486401,39.2798309,-0.0690060034,0.130535007,-0.989024997
115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,271.8802,5778,23,12,1,ValidHit,commercial,C3,-50.8227692,1.51924908,21.2975311,18.0016937,0.0110999998,-51.6411209,1.59422696,39.2804604,0.0454589985,-0.00416499982,-0.998947024
115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,271.8913,5779,23,12,1,ValidHit,commercial,C3,-52.4723206,0.606774569,19.9573536,19.3619461,0.0111999996,-51.6100311,1.59437895,39.2748604,-0.0445349999,-0.0510069989,-0.997695029
115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,271.90249999999997,5780,23,12,1,ValidHit,commercial,C3,-52.5060806,0.617187679,19.9227867,19.3974247,0.0109999999,-51.60952,1.59449697,39.2748184,-0.0462200008,-0.0503830016,-0.997650981
115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,271.9135,5781,23,12,1,ValidHit,commercial,C3,-52.3667526,0.266199142,20.0654755,19.2699928,0.0110999998,-51.6089897,1.59453797,39.2746887,-0.0393229984,-0.0689319968,-0.996831
115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,271.9246,5782,23,12,1,ValidHit,commercial,C3,-50.6362839,0.594670773,21.4190331,17.9148083,0.0110999998,-51.6307297,1.59443998,39.2782593,0.055509001,-0.0558059998,-0.996882021
115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,271.9357,5783,23,12,1,ValidHit,commercial,C3,-50.6619492,0.604178667,21.4023113,17.929615,0.0110999998,-51.6301994,1.59449995,39.2783508,0.0540019982,-0.0552330017,-0.996996999
115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,271.9468,5784,23,12,1,ValidHit,commercial,C3,-52.6250114,0.655286193,19.8009758,19.5230427,0.0110999998,-51.6074219,1.59482205,39.2748299,-0.0521220006,-0.0481240004,-0.997470975
115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,271.9579,5785,23,12,1,ValidHit,commercial,C3,-52.4897079,0.299090892,19.9395504,19.3986988,0.0110999998,-51.6068993,1.59486604,39.2747803,-0.045508001,-0.0667959973,-0.996712983
115,Eye_ID2551025_Task115_1766303401945,Eye_ID2551025_Task115_1766303401945.csv,271.96899999999999,5786,23,12,1,ValidHit,commercial,C3,-50.8617401,0.664503276,21.2721443,18.0463085,0.0110999998,-51.6270294,1.59486401,39.2781982,0.0424069986,-0.0515539981,-0.997767985
