UnixTimestamp,Timestamp,RecordingTime,SceneTime,SceneID,NodeID,GazeIndex,GazeOriginLocalX,GazeOriginLocalY,GazeOriginLocalZ,GazeDirectionLocalX,GazeDirectionLocalY,GazeDirectionLocalZ,GazeOriginWorldX,GazeOriginWorldY,GazeOriginWorldZ,GazeDirectionWorldX,GazeDirectionWorldY,GazeDirectionWorldZ,HitPointX,HitPointY,HitPointZ,HitDistance,HitObjectName,HitObjectTag,LeftPupilDiameter,RightPupilDiameter,LeftEyeOpenness,RightEyeOpenness,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationEulerX,HMDRotationEulerY,HMDRotationEulerZ,CameraFOV_V,CameraFOV_H,CameraNearClip,CameraFarClip,CameraAspectRatio,CameraPixelWidth,CameraPixelHeight,CameraFocalLength,TaskHintPanel,HitObjectVariant,HitNormalX,HitNormalY,HitNormalZ,GazeValid,GazeHit
1766475614961,2025-12-23 15:40:14.961,892.542800,2.062378,23,15,2,0.027102,0.004264,-0.038003,-0.382919,0.176575,0.906738,-25.673700,1.648232,26.395310,-0.781923,0.297564,0.547752,-32.2606354,4.15491676,31.0095844,8.42393875,Building,Surface,3.308792,3.611740,0.000000,0.000000,-25.716510,1.648769,26.414390,351.281200,329.078100,2.164380,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.00362184178,0,-0.999993443,1,1
1766475614973,2025-12-23 15:40:14.973,892.554000,2.073547,23,15,2,0.027102,0.004264,-0.038003,-0.382919,0.176575,0.906738,-25.674320,1.648357,26.395280,-0.788767,0.297975,0.537623,-32.4451218,4.20618296,31.010252,8.58394814,Building,Surface,3.308792,3.611740,0.000000,0.000000,-25.717370,1.648901,26.413830,351.226400,328.359600,2.227220,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.00362184178,0,-0.999993443,1,1
1766475614984,2025-12-23 15:40:14.984,892.564900,2.084534,23,15,2,0.026791,0.004086,-0.037514,-0.436386,0.197067,0.877899,-25.675510,1.648313,26.395470,-0.824198,0.312122,0.472497,-33.733429,4.6998291,31.0149193,9.77655697,Building,Surface,3.364655,3.477875,0.000000,0.000000,-25.718240,1.648981,26.413240,351.171300,327.680500,2.285409,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.00362184178,0,-0.999993443,1,1
1766475614995,2025-12-23 15:40:14.995,892.576000,2.095642,23,15,2,0.034993,0.005748,-0.043884,-0.467529,0.187164,0.863922,-25.665680,1.649407,26.394330,-0.848932,0.299085,0.435705,-34.6751328,4.82350349,31.0183277,10.6125612,Building,Surface,3.158218,3.576004,0.000000,0.000000,-25.719020,1.649084,26.412710,351.129200,327.008800,2.345991,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.00362184178,0,-0.999993443,1,1
1766475615007,2025-12-23 15:40:15.007,892.587200,2.106750,23,15,2,0.034993,0.005748,-0.043884,-0.467529,0.187164,0.863922,-25.666250,1.649490,26.394420,-0.853978,0.299469,0.425459,-34.9493179,4.90483284,31.0193233,10.8702497,Building,Surface,3.158218,3.576004,0.000000,0.000000,-25.719800,1.649178,26.412200,351.066800,326.339900,2.409043,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.00362184178,0,-0.999993443,1,1
1766475615018,2025-12-23 15:40:15.018,892.598300,2.117859,23,15,2,0.027102,0.004264,-0.038003,-0.382919,0.176575,0.906738,-25.676720,1.648710,26.395140,-0.812834,0.299337,0.499678,-33.1885757,4.41505337,31.0129452,9.24147034,Building,Surface,3.308792,3.611740,0.000000,0.000000,-25.720560,1.649275,26.411710,351.030700,325.717500,2.467213,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.00362184178,0,-0.999993443,1,1
1766475615029,2025-12-23 15:40:15.029,892.609400,2.128967,23,15,2,0.026791,0.004086,-0.037514,-0.436386,0.197067,0.877899,-25.677740,1.648684,26.395330,-0.844827,0.313119,0.433820,-34.6806717,4.98544788,31.0183506,10.6564102,Building,Surface,3.364655,3.477875,0.000000,0.000000,-25.721220,1.649368,26.411180,350.975500,325.098800,2.529871,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.00362184178,0,-0.999993443,1,1
1766475615039,2025-12-23 15:40:15.039,892.620400,2.140015,23,15,2,0.034838,0.005074,-0.041527,-0.476013,0.182678,0.860245,-25.669380,1.649512,26.396570,-0.872642,0.294642,0.389439,-36.0694885,5.16104031,31.0378876,11.917841,Building,Surface,3.207092,3.539719,0.000000,0.000000,-25.721950,1.649504,26.410690,350.936700,324.461400,2.570816,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.18201685,0,-0.983295381,1,1
1766475615050,2025-12-23 15:40:15.050,892.631600,2.151184,23,15,2,0.034838,0.005074,-0.041527,-0.476013,0.182678,0.860245,-25.669880,1.649606,26.396590,-0.876807,0.294576,0.380020,-36.6090164,5.32476521,31.1377583,12.4759836,Building,Surface,3.207092,3.539719,0.000000,0.000000,-25.722600,1.649586,26.410170,350.909900,323.853700,2.624890,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.18201685,0,-0.983295381,1,1
1766475615061,2025-12-23 15:40:15.061,892.642800,2.162354,23,15,2,0.033949,0.005060,-0.041507,-0.458420,0.184723,0.869309,-25.671100,1.649565,26.396140,-0.871831,0.298952,0.387952,-36.1257324,5.23447609,31.0482979,11.991396,Building,Surface,3.169266,3.504868,0.000000,0.000000,-25.723240,1.649597,26.409670,350.882000,323.254100,2.659013,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-0.18201685,0,-0.983295381,1,1
