UnixTimestamp,Timestamp,RecordingTime,SceneTime,SceneID,NodeID,GazeIndex,GazeOriginLocalX,GazeOriginLocalY,GazeOriginLocalZ,GazeDirectionLocalX,GazeDirectionLocalY,GazeDirectionLocalZ,GazeOriginWorldX,GazeOriginWorldY,GazeOriginWorldZ,GazeDirectionWorldX,GazeDirectionWorldY,GazeDirectionWorldZ,HitPointX,HitPointY,HitPointZ,HitDistance,HitObjectName,HitObjectTag,LeftPupilDiameter,RightPupilDiameter,LeftEyeOpenness,RightEyeOpenness,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationEulerX,HMDRotationEulerY,HMDRotationEulerZ,CameraFOV_V,CameraFOV_H,CameraNearClip,CameraFarClip,CameraAspectRatio,CameraPixelWidth,CameraPixelHeight,CameraFocalLength,TaskHintPanel,HitObjectVariant,HitNormalX,HitNormalY,HitNormalZ,GazeValid,GazeHit
1766283848278,2025-12-21 10:24:08.278,1419.693000,2.057129,23,15,2,0.009464,0.001448,-0.035734,0.167603,0.502533,0.848145,-25.758170,1.644540,26.756540,0.825754,0.555039,0.100209,-20.7661152,5,27.3623505,6.04538774,Building,Surface,4.696442,4.055054,0.000000,0.000000,-25.727990,1.646222,26.777870,355.746300,69.692170,357.123600,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,-1,0,1,1
1766283848290,2025-12-21 10:24:08.290,1419.704000,2.068359,23,15,2,0.009464,0.001448,-0.035734,0.167603,0.502533,0.848145,-25.758290,1.644671,26.756280,0.825070,0.556523,0.097573,-20.7838669,5,27.3445587,6.02902889,Building,Surface,4.696442,4.055054,0.000000,0.000000,-25.728050,1.646420,26.777520,355.639800,69.847230,357.118000,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,-1,0,1,1
1766283848301,2025-12-21 10:24:08.301,1419.715000,2.079346,23,15,2,-0.003664,0.002467,-0.036746,0.185211,0.473572,0.861054,-25.763960,1.646410,26.767830,0.844171,0.529293,0.084916,-10.8458929,11,28.2684517,17.6717377,Building,Surface,4.469788,3.968552,0.000000,0.000000,-25.728130,1.646632,26.777110,355.532600,70.005330,357.110100,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,-1,0,1,1
1766283848312,2025-12-21 10:24:08.312,1419.727000,2.090454,23,15,2,-0.009482,0.002835,-0.037229,0.198959,0.476242,0.856491,-25.766380,1.647152,26.772760,0.843872,0.532297,0.067140,-10.9389353,11,27.9524593,17.570446,Building,Surface,4.501190,3.995316,0.000000,0.000000,-25.728060,1.646817,26.776660,355.430600,70.188290,357.094100,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,-1,0,1,1
1766283848323,2025-12-21 10:24:08.323,1419.738000,2.101807,23,15,2,-0.007061,0.002737,-0.037245,0.192444,0.469864,0.861496,-25.765550,1.647018,26.770170,0.846165,0.527986,0.072234,-10.776206,11,28.0497589,17.7142925,Building,Surface,4.447083,3.920532,0.000000,0.000000,-25.728030,1.646964,26.776210,355.335400,70.376630,357.079400,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,-1,0,1,1
1766283848334,2025-12-21 10:24:08.334,1419.749000,2.112671,23,15,2,-0.007061,0.002737,-0.037245,0.192444,0.469864,0.861496,-25.765430,1.647167,26.769860,0.845654,0.529246,0.068925,-10.8210411,10.999999,27.9878998,17.6718426,Building,Surface,4.447083,3.920532,0.000000,0.000000,-25.727890,1.647171,26.775780,355.241500,70.569650,357.056700,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,-1,0,1,1
1766283848345,2025-12-21 10:24:08.345,1419.760000,2.123779,23,15,2,0.000049,0.002411,-0.037097,0.178299,0.451447,0.874298,-25.762830,1.646566,26.762910,0.853591,0.514034,0.084521,-10.2307606,11,28.3008575,18.1960678,Building,Surface,4.426178,3.797028,0.000000,0.000000,-25.727790,1.647307,26.775310,355.148000,70.771790,357.048400,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,-1,0,1,1
1766283848357,2025-12-21 10:24:08.357,1419.771000,2.135132,23,15,2,0.002443,0.001913,-0.035728,0.185181,0.462723,0.866928,-25.760650,1.646220,26.760870,0.847836,0.525433,0.071163,-10.6674337,11,28.0277176,17.801775,Building,Surface,4.400070,3.833206,0.000002,0.000000,-25.727680,1.647516,26.774910,355.064700,70.991760,357.035800,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,-1,0,1,1
1766283848367,2025-12-21 10:24:08.367,1419.782000,2.145874,23,15,2,0.002443,0.001913,-0.035728,0.185181,0.462723,0.866928,-25.760610,1.646328,26.760560,0.847284,0.526785,0.067651,-10.7161188,11,27.9617805,17.7558746,Building,Surface,4.400070,3.833206,0.000002,0.000000,-25.727580,1.647683,26.774470,354.971000,71.210820,357.036900,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,-1,0,1,1
1766283848379,2025-12-21 10:24:08.379,1419.793000,2.157104,23,15,2,-0.007061,0.002737,-0.037245,0.192444,0.469864,0.861496,-25.765180,1.647628,26.768640,0.843638,0.534092,0.054803,-20.4698601,5,27.1126289,6.2767148,Building,Surface,4.447083,3.920532,0.000010,0.000000,-25.727560,1.647856,26.773980,354.894400,71.441040,357.026300,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,-1,0,1,1
1766283848389,2025-12-21 10:24:08.389,1419.805000,2.168457,23,15,2,0.000049,0.002411,-0.037097,0.178299,0.451447,0.874298,-25.762650,1.647041,26.761670,0.852025,0.518768,0.070184,-10.4013433,11,28.0270309,18.029108,Building,Surface,4.426178,3.797028,0.009900,0.000000,-25.727430,1.647997,26.773530,354.816700,71.659400,357.025700,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,-1,0,1,1
1766283848400,2025-12-21 10:24:08.400,1419.815000,2.179321,23,15,2,0.002293,0.001986,-0.035945,0.179901,0.454453,0.872406,-25.760840,1.646693,26.759570,0.850139,0.522649,0.063913,-10.5467787,11,27.903347,17.895813,Building,Surface,4.394196,3.861450,0.000619,0.000000,-25.727400,1.648136,26.773020,354.734000,71.901290,357.011600,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,-1,0,1,1
1766283848411,2025-12-21 10:24:08.411,1419.826000,2.190308,23,15,2,0.002293,0.001986,-0.035945,0.179901,0.454453,0.872406,-25.760760,1.646820,26.759250,0.849857,0.523554,0.060150,-10.5782499,11,27.8338165,17.8646374,Building,Surface,4.394196,3.861450,0.000619,0.000000,-25.727260,1.648304,26.772560,354.669300,72.138550,357.003200,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,-1,0,1,1
