UnixTimestamp,Timestamp,RecordingTime,SceneTime,SceneID,NodeID,GazeIndex,GazeOriginLocalX,GazeOriginLocalY,GazeOriginLocalZ,GazeDirectionLocalX,GazeDirectionLocalY,GazeDirectionLocalZ,GazeOriginWorldX,GazeOriginWorldY,GazeOriginWorldZ,GazeDirectionWorldX,GazeDirectionWorldY,GazeDirectionWorldZ,HitPointX,HitPointY,HitPointZ,HitDistance,HitObjectName,HitObjectTag,LeftPupilDiameter,RightPupilDiameter,LeftEyeOpenness,RightEyeOpenness,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationEulerX,HMDRotationEulerY,HMDRotationEulerZ,CameraFOV_V,CameraFOV_H,CameraNearClip,CameraFarClip,CameraAspectRatio,CameraPixelWidth,CameraPixelHeight,CameraFocalLength,TaskHintPanel,HitObjectVariant,HitNormalX,HitNormalY,HitNormalZ,GazeValid,GazeHit
1766712762679,2025-12-26 09:32:42.679,1004.306000,2.056824,23,15,2,0.002742,0.006985,-0.038282,-0.075806,-0.266861,0.960739,-25.237440,1.690308,27.214970,0.954379,-0.044801,0.295187,0,0.505596817,35.0208473,26.4435959,Building,Surface,3.475601,3.455139,680851.400000,0.000000,-25.200080,1.692058,27.226070,347.356900,78.145660,356.306600,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-1,0,0,1,1
1766712762690,2025-12-26 09:32:42.690,1004.317000,2.068115,23,15,2,0.002742,0.006985,-0.038282,-0.075806,-0.266861,0.960739,-25.237020,1.690086,27.214600,0.952121,-0.047473,0.301983,0,0.431761652,35.2189941,26.505867,Building,Surface,3.475601,3.455139,680851.400000,0.000000,-25.199740,1.691731,27.225960,347.511600,77.737840,356.298300,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-1,0,0,1,1
1766712762701,2025-12-26 09:32:42.701,1004.328000,2.078918,23,15,2,0.029739,0.006076,-0.039868,-0.203674,-0.268845,0.941391,-25.231720,1.686877,27.187780,0.901780,-0.048249,0.429468,0,0.336874843,39.2042542,27.9795971,Building,Surface,3.365005,3.414749,42813.220000,0.000000,-25.199470,1.691348,27.225870,347.675300,77.298420,356.281600,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-1,0,0,1,1
1766712762712,2025-12-26 09:32:42.712,1004.339000,2.090210,23,15,2,0.030228,0.005973,-0.039621,-0.179169,-0.272217,0.945389,-25.230760,1.686562,27.187080,0.908520,-0.054726,0.414198,0,0.166749775,38.689888,27.770771,Building,Surface,3.487289,3.550903,10767.810000,0.000000,-25.199180,1.691026,27.225830,347.828600,76.848530,356.242700,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-1,0,0,1,1
1766712762723,2025-12-26 09:32:42.723,1004.350000,2.101257,23,15,2,0.030228,0.005973,-0.039621,-0.179169,-0.272217,0.945389,-25.230140,1.686289,27.186830,0.905030,-0.056912,0.421480,0,0.0997133851,38.936718,27.8771782,Building,Surface,3.487289,3.550903,10767.810000,0.000000,-25.198860,1.690690,27.225840,347.969800,76.404490,356.175200,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-1,0,0,1,1
1766712762734,2025-12-26 09:32:42.734,1004.361000,2.112244,23,15,2,0.001310,0.007063,-0.038384,-0.075867,-0.262726,0.961868,-25.235890,1.689342,27.214680,0.941859,-0.053588,0.331665,0,0.253522247,36.1012154,26.7933235,Building,Surface,3.465134,3.473618,2756366.000000,0.000000,-25.198490,1.690429,27.225860,348.129700,75.980670,356.086300,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-1,0,0,1,1
1766712762745,2025-12-26 09:32:42.745,1004.372000,2.123413,23,15,2,0.009473,0.006818,-0.039015,-0.067612,-0.254959,0.964569,-25.233810,1.688191,27.206420,0.942604,-0.048908,0.330264,0,0.378908962,36.0476875,26.7698975,Building,Surface,3.398972,3.406967,170228.900000,0.000000,-25.198070,1.690086,27.225850,348.303600,75.583930,356.008900,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-1,0,0,1,1
1766712762757,2025-12-26 09:32:42.757,1004.383000,2.134460,23,15,2,0.001318,0.007106,-0.038437,-0.043747,-0.259277,0.964798,-25.234990,1.688924,27.214140,0.947551,-0.057756,0.314301,0,0.150777787,35.5845375,26.6314507,Building,Surface,3.448364,3.521240,42556.220000,0.000000,-25.197690,1.689744,27.225870,348.481400,75.202490,355.968200,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-1,0,0,1,1
1766712762767,2025-12-26 09:32:42.767,1004.394000,2.145569,23,15,2,0.001318,0.007106,-0.038437,-0.043747,-0.259277,0.964798,-25.234610,1.688671,27.213920,0.945106,-0.060935,0.320990,0,0.0616882443,35.7844505,26.6999397,Building,Surface,3.448364,3.521240,42556.220000,0.000000,-25.197390,1.689366,27.225920,348.665000,74.797830,355.955200,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,-1,0,0,1,1
1766712762779,2025-12-26 09:32:42.779,1004.406000,2.157043,23,15,2,0.009922,0.006739,-0.038977,-0.082352,-0.272095,0.958725,-25.232140,1.687397,27.205440,0.927890,-0.075507,0.365088,-4.49606133,-2.27717117E-14,35.3642654,22.3472271,Building,Surface,3.383926,3.481277,43065.210000,0.000000,-25.196990,1.689013,27.226060,348.867000,74.353350,355.962900,104.047200,98.172010,0.300000,1000.000000,0.900730,2468,2740,50.000000,off,,0,1,6.43918682E-16,1,1
